Linux 5.15.0-186-generic (lenovo) 	08/27/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:44 PM  1002    107357  102.00    9.00    0.00    0.00  111.00     8  29388.00      0.00 9192876  822888   2.53  python3
08:30:44 PM  1002    107504    4.00    2.00    0.00    0.00    6.00    23   4666.00      0.00 2072160  169952   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:45 PM  1002    107357   86.00    7.00    0.00    0.00   93.00     0  29389.00      0.00 9192876  822852   2.53  python3
08:30:45 PM  1002    107504    2.00    2.00    0.00    0.00    4.00     6   3314.00      0.00 2069292  167048   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:46 PM  1002    107357  102.00    5.00    0.00    0.00  107.00     0  29388.00      0.00 9192876  822812   2.53  python3
08:30:46 PM  1002    107504    3.00    3.00    0.00    0.00    6.00    23   3990.00      0.00 2069292  167048   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:47 PM  1002    107357  125.00    5.00    0.00    0.00  130.00    10  29388.00      0.00 9192876  822508   2.53  python3
08:30:47 PM  1002    107504    1.00    4.00    0.00    0.00    5.00     0   3990.00      0.00 2069292  167048   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:48 PM  1002    107357  125.00    9.00    0.00    0.00  134.00     0  29388.00      0.00 9192876  822472   2.53  python3
08:30:48 PM  1002    107504    4.00    1.00    0.00    0.00    5.00     4   4666.00      0.00 2072160  169952   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:49 PM  1002    107357  119.00    3.00    0.00    0.00  122.00     2  29388.00      0.00 9192876  822696   2.53  python3
08:30:49 PM  1002    107504    4.00    2.00    0.00    0.00    6.00    14   3990.00      0.00 2072160  169952   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:50 PM  1002    107357  129.00    9.00    0.00    0.00  138.00     2  29388.00      0.00 9192876  822920   2.53  python3
08:30:50 PM  1002    107504    3.00    2.00    0.00    0.00    5.00    21   3315.00      0.00 2069292  167052   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:51 PM  1002    107357   90.00    3.00    0.00    0.00   93.00     2  29389.00      0.00 9192876  822620   2.53  python3
08:30:51 PM  1002    107504    4.00    2.00    0.00    0.00    6.00     8   4666.00      0.00 2072160  169956   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:52 PM  1002    107357   91.00    1.00    0.00    0.00   92.00     4  29388.00      0.00 9192876  822580   2.53  python3
08:30:52 PM  1002    107504    3.00    1.00    0.00    0.00    4.00     2   3990.00      0.00 2072160  169956   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:53 PM  1002    107357  127.00    5.00    0.00    0.00  132.00     2  29388.00      0.00 9192876  822540   2.53  python3
08:30:53 PM  1002    107504    3.00    2.00    0.00    0.00    5.00    21   3314.00      0.00 2069292  167052   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:54 PM  1002    107357  123.00    9.00    0.00    0.00  132.00     4  29388.00      0.00 9192876  822504   2.53  python3
08:30:54 PM  1002    107504    4.00    2.00    0.00    0.00    6.00     2   4666.00      0.00 2072160  169956   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:55 PM  1002    107357  111.00    9.00    0.00    0.00  120.00     4  29388.00      0.00 9192876  822200   2.53  python3
08:30:55 PM  1002    107504    2.00    2.00    0.00    0.00    4.00     4   3314.00      0.00 2069292  167052   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:56 PM  1002    107357  127.00    5.00    0.00    0.00  132.00     6  29515.00      0.00 9192876  822192   2.53  python3
08:30:56 PM  1002    107504    4.00    1.00    0.00    0.00    5.00     6   3990.00      0.00 2069292  167052   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:57 PM  1002    107357  100.00   11.00    0.00    0.00  111.00     6  29388.00      0.00 9192876  822680   2.53  python3
08:30:57 PM  1002    107504    3.00    3.00    0.00    0.00    6.00     6   3991.00      0.00 2069292  167056   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:58 PM  1002    107357   84.00    3.00    0.00    0.00   87.00     6  29389.00      0.00 9192876  822644   2.53  python3
08:30:58 PM  1002    107504    3.00    2.00    0.00    0.00    5.00     6   4666.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:30:59 PM  1002    107357  109.00    6.00    0.00    0.00  115.00     6  29388.00      0.00 9192876  822344   2.53  python3
08:30:59 PM  1002    107504    4.00    2.00    0.00    0.00    6.00     4   3990.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:00 PM  1002    107357  104.00    8.00    0.00    0.00  112.00     8  29388.00      0.00 9192876  822308   2.53  python3
08:31:00 PM  1002    107504    1.00    3.00    0.00    0.00    4.00    14   3990.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:01 PM  1002    107357  110.00   12.00    0.00    0.00  122.00     6  29388.00      0.00 9192876  822532   2.53  python3
08:31:01 PM  1002    107504    3.00    3.00    0.00    0.00    6.00     0   3736.00      0.00 2072160  168904   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:02 PM  1002    107357  101.00    4.00    0.00    0.00  105.00     4  29388.00      0.00 9192876  822756   2.53  python3
08:31:02 PM  1002    107504    2.00    3.00    0.00    0.00    5.00    22   4244.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:03 PM  1002    107357  111.00    7.00    0.00    0.00  118.00     8  29389.00      0.00 9192876  822720   2.53  python3
08:31:03 PM  1002    107504    4.00    1.00    0.00    0.00    5.00     4   3990.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:04 PM  1002    107357  111.00    7.00    0.00    0.00  118.00     0  29388.00      0.00 9192876  822420   2.53  python3
08:31:04 PM  1002    107504    3.00    2.00    0.00    0.00    5.00    12   3990.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:05 PM  1002    107357   98.00    6.00    0.00    0.00  104.00     8  29388.00      0.00 9192876  822644   2.53  python3
08:31:05 PM  1002    107504    3.00    2.00    0.00    0.00    5.00     4   3990.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:06 PM  1002    107357  101.00    7.00    0.00    0.00  108.00     8  29388.00      0.00 9192876  822868   2.53  python3
08:31:06 PM  1002    107504    3.00    2.00    0.00    0.00    5.00    14   3314.00      0.00 2069292  167056   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:07 PM  1002    107357  115.00    5.00    0.00    0.00  120.00    10  29388.00      0.00 9192876  822828   2.53  python3
08:31:07 PM  1002    107504    5.00    1.00    0.00    0.00    6.00    10   4666.00      0.00 2072160  169960   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:08 PM  1002    107357  115.00    8.00    0.00    0.00  123.00    10  29388.00      0.00 9192876  822524   2.53  python3
08:31:08 PM  1002    107504    3.00    2.00    0.00    0.00    5.00     0   3990.00      0.00 2072160  169960   0.52  python3
