Linux 5.15.0-186-generic (lenovo) 	08/27/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:52 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      1.00      0.00 8263804  603388   1.86  python3
08:51:52 PM  1002    112636    5.00    2.00    0.00    0.00    7.00    17   3990.00      0.00 1874888  177912   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:53 PM  1002    112490    1.00    0.00    0.00    0.00    1.00     8      0.00      0.00 8263264  603328   1.86  python3
08:51:53 PM  1002    112636    4.00    3.00    0.00    0.00    7.00    14   3991.00      0.00 1874888  177912   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:54 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8263264  603328   1.86  python3
08:51:54 PM  1002    112636    4.00    2.00    0.00    0.00    6.00    12   3990.00      0.00 1874888  177916   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:55 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8263264  603328   1.86  python3
08:51:55 PM  1002    112636    5.00    0.00    0.00    0.00    5.00     4   3990.00      0.00 1874888  177916   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:56 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:51:56 PM  1002    112636    5.00    1.00    0.00    0.00    6.00    14   3991.00      0.00 1874888  177916   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:57 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:51:57 PM  1002    112636    4.00    2.00    0.00    0.00    6.00     4   3990.00      0.00 1874888  177920   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:58 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:51:58 PM  1002    112636    4.00    3.00    0.00    0.00    7.00     8   3990.00      0.00 1874888  177920   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:51:59 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:51:59 PM  1002    112636    5.00    1.00    0.00    0.00    6.00    16   3991.00      0.00 1874888  177924   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:00 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:52:00 PM  1002    112636    5.00    1.00    0.00    0.00    6.00     8   3990.00      0.00 1874888  177924   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:01 PM  1002    112490    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 8262724  603264   1.86  python3
08:52:01 PM  1002    112636    3.00    2.00    0.00    0.00    5.00    14   3990.00      0.00 1874888  177924   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:02 PM  1002    112490   53.00    4.00    0.00    0.00   57.00    10  15283.00      2.00 8916776  669324   2.06  python3
08:52:02 PM  1002    112636    4.00    2.00    0.00    0.00    6.00    12   3981.00      0.00 1874888  177968   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:03 PM  1002    112490  101.00    3.00    0.00    0.00  104.00    10  30397.00     12.00 9193740  821656   2.53  python3
08:52:03 PM  1002    112636    4.00    1.00    0.00    0.00    5.00    14   3985.00      0.00 1874888  177928   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:04 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  821656   2.53  python3
08:52:04 PM  1002    112636    4.00    1.00    0.00    0.00    5.00    12   3990.00      0.00 1874888  177928   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:05 PM  1002    112490    1.00    0.00    0.00    0.00    1.00    10      0.00      0.00 9193740  821656   2.53  python3
08:52:05 PM  1002    112636    4.00    2.00    0.00    0.00    6.00    12   3990.00      0.00 1874888  177928   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:06 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  821656   2.53  python3
08:52:06 PM  1002    112636    3.00    1.00    0.00    0.00    4.00    10   3991.00      0.00 1874888  177932   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:07 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  821656   2.53  python3
08:52:07 PM  1002    112636    4.00    1.00    0.00    0.00    5.00    10   3990.00      0.00 1874888  177932   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:08 PM  1002    112490   56.00    5.00    0.00    0.00   61.00    10  16443.00      0.00 9193740  823300   2.53  python3
08:52:08 PM  1002    112636    4.00    1.00    0.00    0.00    5.00    12   3990.00      0.00 1874888  177932   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:09 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:09 PM  1002    112636    4.00    2.00    0.00    0.00    6.00    14   3991.00      0.00 1874888  177936   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:10 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:10 PM  1002    112636    5.00    1.00    0.00    0.00    6.00    12   3985.00      0.00 1874888  177956   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:11 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:11 PM  1002    112636    3.00    2.00    0.00    0.00    5.00    14   3985.00      0.00 1874888  177936   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:12 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:12 PM  1002    112636    5.00    1.00    0.00    0.00    6.00    10   3985.00      0.00 1874888  177956   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:13 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:13 PM  1002    112636    3.00    2.00    0.00    0.00    5.00    14   3986.00      0.00 1874888  177940   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:14 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:14 PM  1002    112636    4.00    2.00    0.00    0.00    6.00    10   3980.00      0.00 1874888  177960   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:15 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:15 PM  1002    112636    6.00    1.00    0.00    0.00    7.00     0   3975.00      0.00 1874888  177980   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:16 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:16 PM  1002    112636    3.00    3.00    0.00    0.00    6.00     0   3985.00      0.00 1874888  177940   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:17 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:17 PM  1002    112636    3.00    3.00    0.00    0.00    6.00     4   3990.00      0.00 1874888  177940   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:18 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
08:52:18 PM  1002    112636    4.00    1.00    0.00    0.00    5.00     0   3986.00      0.00 1874888  177944   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:52:19 PM  1002    112490    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9193740  823300   2.53  python3
