elapsed_s,log_timestamp_unix_s,source_message,source_time_boot_ms,seq,sysid,compid,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,airspeed_mps,groundspeed_mps,heading_deg,throttle_percent,alt_m_msl,climb_up_mps,armed,flight_mode,base_mode,custom_mode,system_status,vehicle_type,autopilot_type
452.905047,1788180048.774553,HEARTBEAT,,58,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
453.204605,1788180049.074111,ATTITUDE,561856,82,1,1,-0.01735677383840084,0.008330784738063812,0.6044138073921204,-0.9944698869034502,0.47731880552305544,34.63036024300153,-0.00021409487817436457,-0.000657526426948607,0.0005593269015662372,,,,,,,,,,,,,
453.204605,1788180049.074111,VFR_HUD,,83,1,1,,,,,,,,,,0.020456084981560707,0.01923014596104622,34,0,32.369998931884766,0.006975165568292141,,,,,,,
453.251306,1788180049.120812,ATTITUDE,562103,85,1,1,-0.01720237359404564,0.008553089573979378,0.6043835878372192,-0.9856234045461084,0.49005593438636563,34.62862879004694,0.0008659918094053864,-0.00015747302677482367,0.00019321551371831447,,,,,,,,,,,,,
453.252571,1788180049.122077,VFR_HUD,,86,1,1,,,,,,,,,,0.014645330607891083,0.013505387119948864,34,0,32.36000061035156,0.0056648217141628265,,,,,,,
453.766366,1788180049.635872,ATTITUDE,562361,110,1,1,-0.017214039340615273,0.008766758255660534,0.6043168306350708,-0.9862918025894176,0.5022982480608201,34.62480388411173,-8.582754526287317e-05,-0.00028205569833517075,-0.0008530232007615268,,,,,,,,,,,,,
453.796865,1788180049.666371,VFR_HUD,,111,1,1,,,,,,,,,,0.0072887735441327095,0.004630871582776308,34,0,32.369998931884766,0.00562860956415534,,,,,,,
453.796865,1788180049.666371,ATTITUDE,562603,113,1,1,-0.01717844046652317,0.008973497897386551,0.6043095588684082,-0.9842521373485226,0.5141435569897677,34.62438724257236,0.00033272558357566595,-0.000420653959736228,-0.0004108799621462822,,,,,,,,,,,,,
453.796865,1788180049.666371,VFR_HUD,,114,1,1,,,,,,,,,,0.011189469136297703,0.006812796927988529,34,0,32.380001068115234,0.008876374922692776,,,,,,,
453.797862,1788180049.667368,HEARTBEAT,,115,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
454.248029,1788180050.117535,ATTITUDE,562858,139,1,1,-0.017233209684491158,0.009132610633969307,0.6043283939361572,-0.9873901823853204,0.5232600452627364,34.62546641246122,0.00016709358897060156,0.0003152498393319547,-4.2357234633527696e-05,,,,,,,,,,,,,
454.248029,1788180050.117535,VFR_HUD,,140,1,1,,,,,,,,,,0.01741277053952217,0.012578761205077171,34,0,32.38999938964844,0.012040737085044384,,,,,,,
454.263219,1788180050.132725,ATTITUDE,563103,142,1,1,-0.01729540154337883,0.009349945932626724,0.604330837726593,-0.9909535134196572,0.5357124406150217,34.62560643133921,0.00017252610996365547,-0.00020805071108043194,-0.0008040516404435039,,,,,,,,,,,,,
454.263219,1788180050.132725,VFR_HUD,,143,1,1,,,,,,,,,,0.024207986891269684,0.020175807178020477,34,0,32.39999771118164,0.013377726078033447,,,,,,,
454.686383,1788180050.555889,ATTITUDE,563361,167,1,1,-0.017269635573029518,0.009416033513844013,0.6042972803115845,-0.9894772320635824,0.5394989800970004,34.623683733087844,-8.762319339439273e-05,4.545086994767189e-06,-0.0004994624760001898,,,,,,,,,,,,,
454.717073,1788180050.586579,VFR_HUD,,168,1,1,,,,,,,,,,0.029836511239409447,0.026418127119541168,34,0,32.39999771118164,0.01386722270399332,,,,,,,
454.717073,1788180050.586579,ATTITUDE,563603,170,1,1,-0.01735597662627697,0.009497486054897308,0.6042709350585938,-0.9944242100133757,0.5441658669299703,34.62217426128127,8.220208110287786e-05,0.0003144571091979742,-0.0005288409884087741,,,,,,,,,,,,,
454.840624,1788180050.710130,VFR_HUD,,171,1,1,,,,,,,,,,0.03395610302686691,0.031236618757247925,34,0,32.40999984741211,0.013315047137439251,,,,,,,
454.840624,1788180050.710130,HEARTBEAT,,172,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
455.170766,1788180051.040272,ATTITUDE,563856,196,1,1,-0.017438216134905815,0.009521270170807838,0.6042550802230835,-0.9991361867670382,0.5455285963910935,34.621265846121666,-0.00023130257613956928,-0.00036284024827182293,7.885602826718241e-05,,,,,,,,,,,,,
455.215324,1788180051.084830,VFR_HUD,,197,1,1,,,,,,,,,,0.0374910905957222,0.034104421734809875,34,0,32.40999984741211,0.015571456402540207,,,,,,,
455.216824,1788180051.086330,ATTITUDE,564103,199,1,1,-0.0173988938331604,0.009442349895834923,0.6042346358299255,-0.996883184836286,0.5410067977171336,34.62009446867901,2.5449611712247133e-05,-0.00012387672904878855,-0.0002827983698807657,,,,,,,,,,,,,
455.230965,1788180051.100471,VFR_HUD,,200,1,1,,,,,,,,,,0.0390537828207016,0.0363997183740139,34,0,32.41999816894531,0.014151266776025295,,,,,,,
455.713680,1788180051.583186,ATTITUDE,564358,224,1,1,-0.017350152134895325,0.009295269846916199,0.6042739152908325,-0.9940904912393971,0.532579731663513,34.62234501601053,3.153592115268111e-05,9.85476654022932e-05,-0.00043447548523545265,,,,,,,,,,,,,
455.715184,1788180051.584690,VFR_HUD,,225,1,1,,,,,,,,,,0.03613724559545517,0.03383147716522217,34,0,32.40999984741211,0.012701655738055706,,,,,,,
455.749697,1788180051.619203,ATTITUDE,564603,227,1,1,-0.01736813597381115,0.009284382686018944,0.6042896509170532,-0.995120889308717,0.5319559432932204,34.62324660098097,-0.000315423880238086,-0.0002398275537416339,7.414055289700627e-07,,,,,,,,,,,,,
455.749697,1788180051.619203,VFR_HUD,,228,1,1,,,,,,,,,,0.03513222187757492,0.03223715350031853,34,0,32.40999984741211,0.013965637423098087,,,,,,,
455.884238,1788180051.753744,HEARTBEAT,,229,1,1,,,,,,,,,,,,,,,,0,AUTO,89,3,3,2,3
456.181992,1788180052.051498,ATTITUDE,564858,253,1,1,-0.017320722341537476,0.00916944071650505,0.6043296456336975,-0.9924042882880502,0.525370253551153,34.625538129447506,0.00019791466183960438,0.00022440467728301883,-0.00036771511076949537,,,,,,,,,,,,,
