time_s,node_id,x_m,y_m,z_m
0.079313,0,-70.0,-7.0,2.9000000953674316
0.079313,1,40.35786437988281,-6.804981231689453,59.9081916809082
0.079313,2,171.94375610351562,48.324989318847656,39.94392395019531
0.079313,3,157.9032440185547,-131.563232421875,50.13008499145508
0.179269,0,-70.0,-7.0,2.9000000953674316
0.179269,1,40.354190826416016,-6.804076671600342,59.906917572021484
0.179269,2,172.9344940185547,48.651206970214844,39.94524383544922
0.179269,3,158.84762573242188,-132.0113983154297,50.131500244140625
0.279943,0,-70.0,-7.0,2.9000000953674316
0.279943,1,40.35080337524414,-6.801567077636719,59.9062385559082
0.279943,2,173.9231414794922,48.97810363769531,39.94855499267578
0.279943,3,159.79014587402344,-132.4589080810547,50.13319778442383
0.379518,0,-70.0,-7.0,2.9000000953674316
0.379518,1,40.34933853149414,-6.803349494934082,59.906288146972656
0.379518,2,174.41690063476562,49.14222717285156,39.95024871826172
0.379518,3,160.2629852294922,-132.6791229248047,50.13393783569336
0.479439,0,-70.0,-7.0,2.9000000953674316
0.479439,1,40.34445571899414,-6.802465438842773,59.90535354614258
0.479439,2,175.40457153320312,49.46556854248047,39.950225830078125
0.479439,3,161.20565795898438,-133.12271118164062,50.135337829589844
0.579474,0,-70.0,-7.0,2.9000000953674316
0.579474,1,40.34164047241211,-6.804555416107178,59.903839111328125
0.579474,2,176.391357421875,49.79255676269531,39.948822021484375
0.579474,3,162.14723205566406,-133.5658416748047,50.13700485229492
0.679533,0,-70.0,-7.0,2.9000000953674316
0.679533,1,40.33832550048828,-6.803760528564453,59.90202713012695
0.679533,2,177.37852478027344,50.11542892456055,39.94831466674805
0.679533,3,163.08929443359375,-134.00791931152344,50.13685607910156
0.779655,0,-70.0,-7.0,2.9000000953674316
0.779655,1,40.3365364074707,-6.802135944366455,59.89967346191406
0.779655,2,178.3703155517578,50.43326187133789,39.94777297973633
0.779655,3,164.03372192382812,-134.44508361816406,50.13542556762695
0.879366,0,-70.0,-7.0,2.9000000953674316
0.879366,1,40.33440399169922,-6.805175304412842,59.89741134643555
0.879366,2,179.36268615722656,50.75307846069336,39.94781494140625
0.879366,3,164.98008728027344,-134.8796844482422,50.134159088134766
0.979562,0,-70.0,-7.0,2.9000000953674316
0.979562,1,40.332115173339844,-6.8031325340271,59.89667510986328
