Linux 5.15.0-186-generic (lenovo) 	08/28/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:25 AM  1002     21819  106.00    2.00    0.00    0.00  108.00    10  14205.00      0.00 9204300  833868   2.57  python3
10:56:25 AM  1002     21968    3.00    1.00    0.00    0.00    4.00     0      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:26 AM  1002     21819   99.00    0.00    0.00    0.00   99.00     6  11740.00      0.00 9195120  824160   2.54  python3
10:56:26 AM  1002     21968    3.00    1.00    0.00    0.00    4.00     2      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:27 AM  1002     21819  108.00    2.00    0.00    0.00  110.00     8  16628.00      0.00 9204300  833980   2.57  python3
10:56:27 AM  1002     21968    3.00    1.00    0.00    1.00    4.00    18      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:28 AM  1002     21819   90.00    0.00    0.00    0.00   90.00     8  14185.00      0.00 9204300  833776   2.57  python3
10:56:28 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    20      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:29 AM  1002     21819  106.00    1.00    0.00    0.00  107.00    10  14184.00      0.00 9204300  833832   2.57  python3
10:56:29 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    18      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:30 AM  1002     21819   91.00    6.00    0.00    0.00   97.00     8  11156.00      0.00 9192060  822276   2.53  python3
10:56:30 AM  1002     21968    3.00    1.00    0.00    0.00    4.00     6      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:31 AM  1002     21819  123.00    2.00    0.00    0.00  125.00     8  17212.00      0.00 9204300  833680   2.57  python3
10:56:31 AM  1002     21968    3.00    2.00    0.00    0.00    5.00     5      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:32 AM  1002     21819  110.00    0.00    0.00    0.00  110.00     8  11156.00      0.00 9192060  822124   2.53  python3
10:56:32 AM  1002     21968    2.00    1.00    0.00    0.00    3.00    23      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:33 AM  1002     21819  115.00    2.00    0.00    0.00  117.00    12  17212.00      0.00 9204300  833528   2.57  python3
10:56:33 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    21      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:34 AM  1002     21819   94.00    6.00    0.00    0.00  100.00    12  14184.00      0.00 9204300  834112   2.57  python3
10:56:34 AM  1002     21968    3.00    1.00    0.00    0.00    4.00     8      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:35 AM  1002     21819   90.00    3.00    0.00    0.00   93.00    12  14185.00      0.00 9204300  833644   2.57  python3
10:56:35 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    16      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:36 AM  1002     21819  110.00    3.00    0.00    0.00  113.00    12  14184.00      0.00 9204300  833964   2.57  python3
10:56:36 AM  1002     21968    3.00    2.00    0.00    0.00    5.00    18      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:37 AM  1002     21819  123.00    5.00    0.00    0.00  128.00    12  14184.00      0.00 9204300  834284   2.57  python3
10:56:37 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    16      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:38 AM  1002     21819  101.00   10.00    0.00    0.00  111.00    12  14184.00      0.00 9204300  833812   2.57  python3
10:56:38 AM  1002     21968    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:39 AM  1002     21819  108.00    6.00    0.00    0.00  114.00     8  14184.00      0.00 9204300  834132   2.57  python3
10:56:39 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    20      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:40 AM  1002     21819   97.00    3.00    0.00    0.00  100.00    10  14184.00      0.00 9204300  833924   2.57  python3
10:56:40 AM  1002     21968    4.00    1.00    0.00    0.00    5.00     8      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:41 AM  1002     21819  111.00    9.00    0.00    0.00  120.00    12  14184.00      0.00 9204300  833980   2.57  python3
10:56:41 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    20      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:42 AM  1002     21819  108.00    2.00    0.00    0.00  110.00    10  14185.00      0.00 9204300  833776   2.57  python3
10:56:42 AM  1002     21968    3.00    1.00    0.00    0.00    4.00     6      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:43 AM  1002     21819  108.00    3.00    0.00    0.00  111.00    10  14184.00      0.00 9204300  834360   2.57  python3
10:56:43 AM  1002     21968    2.00    2.00    0.00    0.00    4.00     4      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:44 AM  1002     21819  101.00    5.00    0.00    0.00  106.00    10  14694.00      0.00 9204300  833760   2.57  python3
10:56:44 AM  1002     21968    3.00    2.00    0.00    0.00    5.00    19      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:45 AM  1002     21819   92.00    3.00    0.00    0.00   95.00     4  14184.00      0.00 9204300  834344   2.57  python3
10:56:45 AM  1002     21968    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:46 AM  1002     21819   96.00    0.00    0.00    0.00   96.00     8  14184.00      0.00 9204300  833872   2.57  python3
10:56:46 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    12      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:47 AM  1002     21819   80.00    2.00    0.00    0.00   82.00     8  11156.00      0.00 9192060  821788   2.53  python3
10:56:47 AM  1002     21968    2.00    1.00    0.00    0.00    3.00    12      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:48 AM  1002     21819  132.00    3.00    0.00    0.00  135.00    14  17212.00      0.00 9204300  833984   2.57  python3
10:56:48 AM  1002     21968    2.00    3.00    0.00    0.00    5.00    16      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:49 AM  1002     21819  136.00    3.00    0.00    0.00  139.00    14  11156.00      0.00 9192060  821900   2.53  python3
10:56:49 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    19      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:50 AM  1002     21819  128.00    2.00    0.00    0.00  130.00    14  17213.00      0.00 9204300  833832   2.57  python3
10:56:50 AM  1002     21968    3.00    2.00    0.00    0.00    5.00    23      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:51 AM  1002     21819   80.00    5.00    0.00    0.00   85.00    10  11156.00      0.00 9192060  822016   2.53  python3
10:56:51 AM  1002     21968    2.00    2.00    0.00    0.00    4.00    10      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:52 AM  1002     21819  127.00    0.00    0.00    0.00  127.00     8  17212.00      0.00 9204300  833948   2.57  python3
10:56:52 AM  1002     21968    4.00    0.00    0.00    0.00    4.00    10      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:53 AM  1002     21819   88.00    4.00    0.00    0.00   92.00     8  18417.00      0.00 9204300  834036   2.57  python3
10:56:53 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    10      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:54 AM  1002     21819  136.00    3.00    0.00    0.00  139.00     0  11156.00      0.00 9192060  822220   2.53  python3
10:56:54 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    23      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:55 AM  1002     21819  137.00    1.00    0.00    0.00  138.00    10  17212.00      0.00 9204300  834152   2.57  python3
10:56:55 AM  1002     21968    3.00    1.00    0.00    0.00    4.00    10      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:56 AM  1002     21819  113.00    4.00    0.00    0.00  117.00    10  14184.00      0.00 9204300  833680   2.57  python3
10:56:56 AM  1002     21968    1.00    2.00    0.00    0.00    3.00    20      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:57 AM  1002     21819   93.00    0.00    0.00    0.00   93.00    12  14184.00      0.00 9204300  834000   2.57  python3
10:56:57 AM  1002     21968    4.00    1.00    0.00    0.00    5.00     8      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:58 AM  1002     21819  111.00    1.00    0.00    0.00  112.00    10  14184.00      0.00 9204300  833792   2.57  python3
10:56:58 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    14      0.00      0.00 2072260  169912   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:59 AM  1002     21819  125.00    5.00    0.00    0.00  130.00    12  11156.00      0.00 9192060  822500   2.53  python3
10:56:59 AM  1002     21968    4.00    1.00    0.00    0.00    5.00    10      0.00      0.00 2072260  169912   0.52  python3
