Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:20 AM  1002    101186    1.00    1.00    0.00    0.00    2.00     3      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:21 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9199940  829616   2.55  python3
02:23:21 AM  1002    101186    3.00    0.00    0.00    0.00    3.00     2      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:22 AM  1002    100873   89.00    5.00    0.00    0.00   94.00     2  13197.00      0.00 9197180  826796   2.55  python3
02:23:22 AM  1002    101186    1.00    0.00    0.00    0.00    1.00    12      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:23 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9197180  826796   2.55  python3
02:23:23 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:24 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9197180  826796   2.55  python3
02:23:24 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:25 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9197180  826796   2.55  python3
02:23:25 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:26 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9197180  826796   2.55  python3
02:23:26 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:27 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     2      0.00      0.00 9197180  826796   2.55  python3
02:23:27 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     4      1.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:28 AM  1002    100873   72.00    4.00    0.00    0.00   76.00    10  13196.00      0.00 9185652  815440   2.51  python3
02:23:28 AM  1002    101186    3.00    1.00    0.00    0.00    4.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:29 AM  1002    100873   65.00    4.00    0.00    0.00   69.00    10   7700.00      0.00 9179440  809336   2.49  python3
02:23:29 AM  1002    101186    1.00    0.00    0.00    0.00    1.00    14      1.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:30 AM  1002    100873   56.00    1.00    0.00    0.00   57.00    10  15714.00      0.00 9176740  806220   2.48  python3
02:23:30 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:31 AM  1002    100873   85.00    6.00    0.00    0.00   91.00     2  15317.00      0.00 9176740  806116   2.48  python3
02:23:31 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    23      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:32 AM  1002    100873   57.00    3.00    0.00    0.00   60.00     2  16224.00      0.00 9176740  806544   2.48  python3
02:23:32 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:33 AM  1002    100873   43.00    2.00    0.00    0.00   45.00     2  14856.00      0.00 9176740  806520   2.48  python3
02:23:33 AM  1002    101186    2.00    0.00    0.00    0.00    2.00    10      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:34 AM  1002    100873   44.00    6.00    0.00    0.00   50.00     2  16224.00      0.00 9176740  806684   2.48  python3
02:23:34 AM  1002    101186    1.00    1.00    0.00    0.00    2.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:35 AM  1002    100873   84.00    0.00    0.00    0.00   84.00    10  15317.00      0.00 9176740  806316   2.48  python3
02:23:35 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:36 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9176740  806316   2.48  python3
02:23:36 AM  1002    101186    1.00    0.00    0.00    0.00    1.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:37 AM  1002    100873   45.00    5.00    0.00    0.00   50.00    10  16224.00      0.00 9176740  806216   2.48  python3
02:23:37 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:38 AM  1002    100873   84.00    4.00    0.00    0.00   88.00     4  15317.00      0.00 9176740  806380   2.48  python3
02:23:38 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:39 AM  1002    100873   52.48    2.97    0.00    0.00   55.45     4  16063.37      0.00 9176740  806544   2.48  python3
02:23:39 AM  1002    101186    1.98    0.00    0.00    0.00    1.98     4      0.99      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:40 AM  1002    100873   42.00    5.00    0.00    0.00   47.00     4  16155.00      0.00 9176740  806508   2.48  python3
02:23:40 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:41 AM  1002    100873   37.00    4.00    0.00    0.00   41.00     4  16224.00      0.00 9176740  806408   2.48  python3
02:23:41 AM  1002    101186    3.00    1.00    0.00    0.00    4.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:42 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     4      0.00      0.00 9176740  806408   2.48  python3
02:23:42 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:43 AM  1002    100873   48.00    3.00    0.00    0.00   51.00     4  15317.00      0.00 9176740  806308   2.48  python3
02:23:43 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    12      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:44 AM  1002    100873   41.00    0.00    0.00    0.00   41.00     4  16224.00      0.00 9176740  806208   2.48  python3
02:23:44 AM  1002    101186    1.00    0.00    0.00    0.00    1.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:45 AM  1002    100873   38.00    1.00    0.00    0.00   39.00     4  14855.00      0.00 9176740  806444   2.48  python3
02:23:45 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:46 AM  1002    100873   53.00    3.00    0.00    0.00   56.00     4  16225.00      0.00 9176740  806344   2.48  python3
02:23:46 AM  1002    101186    3.00    0.00    0.00    0.00    3.00    10      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:47 AM  1002    100873   48.00    3.00    0.00    0.00   51.00     6  15318.00      0.00 9176740  806516   2.48  python3
02:23:47 AM  1002    101186    1.00    1.00    0.00    0.00    2.00     0      1.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:48 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     6      0.00      0.00 9176740  806516   2.48  python3
02:23:48 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:49 AM  1002    100873   51.00    4.00    0.00    0.00   55.00     6  16224.00      0.00 9176740  806680   2.48  python3
02:23:49 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:50 AM  1002    100873   40.00    5.00    0.00    0.00   45.00     6  15317.00      0.00 9176740  806316   2.48  python3
02:23:50 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:51 AM  1002    100873   51.00    6.00    0.00    0.00   57.00     6  16224.00      0.00 9176740  806480   2.48  python3
02:23:51 AM  1002    101186    3.00    1.00    0.00    0.00    4.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:52 AM  1002    100873   48.00    0.00    0.00    0.00   48.00     6  15317.00      0.00 9176740  806116   2.48  python3
02:23:52 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:53 AM  1002    100873   51.00    3.00    0.00    0.00   54.00    10  16224.00      0.00 9176740  806280   2.48  python3
02:23:53 AM  1002    101186    3.00    0.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:54 AM  1002    100873   42.00    0.00    0.00    0.00   42.00    10  15318.00      0.00 9176740  806448   2.48  python3
02:23:54 AM  1002    101186    1.00    1.00    0.00    0.00    2.00    10      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:55 AM  1002    100873   44.00    3.00    0.00    0.00   47.00    10  16224.00      0.00 9176740  806084   2.48  python3
02:23:55 AM  1002    101186    3.00    0.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:56 AM  1002    100873   55.00    0.00    0.00    0.00   55.00     4  16154.00      0.00 9176740  806648   2.48  python3
02:23:56 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    10      1.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:57 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     4      0.00      0.00 9176740  806648   2.48  python3
02:23:57 AM  1002    101186    3.00    0.00    0.00    0.00    3.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:58 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     4      0.00      0.00 9176740  806648   2.48  python3
02:23:58 AM  1002    101186    3.00    0.00    0.00    0.00    3.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:23:59 AM  1002    100873   60.00    4.00    0.00    0.00   64.00    10  16224.00      0.00 9176740  806812   2.48  python3
02:23:59 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:00 AM  1002    100873   73.00    0.00    0.00    0.00   73.00    10  15317.00      0.00 9176740  806712   2.48  python3
02:24:00 AM  1002    101186    3.00    0.00    0.00    0.00    3.00    14      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:01 AM  1002    100873   50.00    7.00    0.00    0.00   57.00    10  16225.00      0.00 9184900  814772   2.51  python3
02:24:01 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    22      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:02 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:02 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:03 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:03 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    16      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:04 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:04 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:05 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:05 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:06 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:06 AM  1002    101186    1.00    1.00    0.00    0.00    2.00    10      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:07 AM  1002    100873    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9184900  814772   2.51  python3
02:24:07 AM  1002    101186    3.00    1.00    0.00    0.00    4.00     6      1.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:08 AM  1002    100873   56.00    1.00    0.00    0.00   57.00    10  13004.00      0.00 9179440  809212   2.49  python3
02:24:08 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    12      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:09 AM  1002    100873   40.00    3.00    0.00    0.00   43.00     4  14694.00      0.00 9176740  806484   2.48  python3
02:24:09 AM  1002    101186    2.00    0.00    0.00    0.00    2.00    10      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:10 AM  1002    100873   50.00    1.00    0.00    0.00   51.00     8  16154.00      0.00 9176740  807044   2.48  python3
02:24:10 AM  1002    101186    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:11 AM  1002    100873   38.00    5.00    0.00    0.00   43.00     8  16224.00      0.00 9176740  806680   2.48  python3
02:24:11 AM  1002    101186    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:12 AM  1002    100873   54.00    3.00    0.00    0.00   57.00     8  14855.00      0.00 9176740  806384   2.48  python3
02:24:12 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:13 AM  1002    100873   42.00    7.00    0.00    0.00   49.00     8  16224.00      0.00 9176740  806284   2.48  python3
02:24:13 AM  1002    101186    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072012  177504   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:24:14 AM  1002    100873    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9176740  806284   2.48  python3
02:24:14 AM  1002    101186    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072012  177504   0.55  python3
