Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:35 AM  1002     52545    1.00    0.00    0.00    0.00    1.00     8   1995.00      0.00 2072120  169776   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:36 AM  1002     50770   40.00    8.00    0.00    0.00   48.00     0  14695.00      0.00 9179980  809000   2.49  python3
12:30:36 AM  1002     52545    2.00    1.00    0.00    0.00    3.00     4   1995.00      0.00 2072120  169776   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:37 AM  1002     50770   51.00    5.00    0.00    0.00   56.00     0  15366.00      0.00 9201020  830056   2.56  python3
12:30:37 AM  1002     52545    2.00    1.00    0.00    0.00    3.00     4   1995.00      0.00 2072120  169776   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:38 AM  1002     50770   54.00    1.00    0.00    0.00   55.00     0  10994.00      0.00 9204460  832920   2.56  python3
12:30:38 AM  1002     52545    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2072120  169776   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:39 AM  1002     50770   51.00    0.00    0.00    0.00   51.00     0   1521.00      0.00 9210544  838992   2.58  python3
12:30:39 AM  1002     52545    2.00    0.00    0.00    0.00    2.00    10   1996.00      0.00 2072120  169780   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:30:40 AM  1002     50770   50.00    0.00    0.00    0.00   50.00     2      0.00      0.00 9210544  838992   2.58  python3
12:30:40 AM  1002     52545    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2072120  169780   0.52  python3

