Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:32 AM  1002     86484   52.00    4.00    0.00    0.00   56.00    12  17594.00      0.00 9174376  803192   2.47  python3
02:06:32 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:33 AM  1002     86484   61.00    3.00    0.00    0.00   64.00    12  13706.00      0.00 9171676  800860   2.47  python3
02:06:33 AM  1002     86824    1.00    2.00    0.00    0.00    3.00    19      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:34 AM  1002     86484   35.00    9.00    0.00    0.00   44.00    12  16899.00      0.00 9174376  803436   2.47  python3
02:06:34 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    19      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:35 AM  1002     86484   43.00    6.00    0.00    0.00   49.00    12  13835.00      0.00 9171676  800856   2.47  python3
02:06:35 AM  1002     86824    1.00    1.00    0.00    0.00    2.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:36 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9171676  800856   2.47  python3
02:06:36 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    10      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:37 AM  1002     86484   54.00    2.00    0.00    0.00   56.00     8  18104.00      0.00 9174376  803204   2.47  python3
02:06:37 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:38 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  803204   2.47  python3
02:06:38 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    12      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:39 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  803204   2.47  python3
02:06:39 AM  1002     86824    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:40 AM  1002     86484   43.00    6.00    0.00    0.00   49.00     8  13868.00      0.00 9171676  800764   2.47  python3
02:06:40 AM  1002     86824    1.00    1.00    0.00    0.00    2.00     2      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:41 AM  1002     86484   40.00    0.00    0.00    0.00   40.00    12  16899.00      0.00 9174376  803340   2.47  python3
02:06:41 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    17      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:42 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9174376  803340   2.47  python3
02:06:42 AM  1002     86824    2.00    0.00    0.00    0.00    2.00    10      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:43 AM  1002     86484   40.00    0.00    0.00    0.00   40.00    12  14401.00      0.00 9171676  800608   2.47  python3
02:06:43 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:44 AM  1002     86484   60.00    1.00    0.00    0.00   61.00    12  16899.00      0.00 9174376  803448   2.47  python3
02:06:44 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     2      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:45 AM  1002     86484   50.00    0.00    0.00    0.00   50.00    12  14401.00      0.00 9171676  800716   2.47  python3
02:06:45 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    17      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:46 AM  1002     86484   62.00    3.00    0.00    0.00   65.00    12  16899.00      0.00 9174376  803028   2.47  python3
02:06:46 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    17      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:47 AM  1002     86484   60.00    3.00    0.00    0.00   63.00    12  13706.00      0.00 9198856  827436   2.55  python3
02:06:47 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:48 AM  1002     86484   53.00    2.00    0.00    0.00   55.00    12   8823.00      0.00 9184576  813152   2.50  python3
02:06:48 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     8      1.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:49 AM  1002     86484   45.00    3.00    0.00    0.00   48.00     8  11667.00      0.00 9200896  829684   2.55  python3
02:06:49 AM  1002     86824    3.00    0.00    0.00    0.00    3.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:50 AM  1002     86484   54.00    1.00    0.00    0.00   55.00    10   9918.00      0.00 9200024  828292   2.55  python3
02:06:50 AM  1002     86824    1.00    1.00    0.00    0.00    2.00     2      1.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:51 AM  1002     86484   42.00    3.00    0.00    0.00   45.00    10  10519.00      0.00 9184576  813252   2.50  python3
02:06:51 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    19      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:52 AM  1002     86484   44.00    3.00    0.00    0.00   47.00     8  11666.00      0.00 9200896  830048   2.56  python3
02:06:52 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:53 AM  1002     86484   34.65    8.91    0.00    0.00   43.56    10  14707.92      0.00 9197452  826160   2.54  python3
02:06:53 AM  1002     86824    0.99    0.99    0.00    0.00    1.98     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:54 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9197452  826160   2.54  python3
02:06:54 AM  1002     86824    3.00    0.00    0.00    0.00    3.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:55 AM  1002     86484   55.00    0.00    0.00    0.00   55.00    10  12107.00      0.00 9199212  827596   2.55  python3
02:06:55 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:56 AM  1002     86484   51.00    1.00    0.00    0.00   52.00     8   8039.00      0.00 9184576  813784   2.51  python3
02:06:56 AM  1002     86824    1.00    1.00    0.00    0.00    2.00    11      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:57 AM  1002     86484   51.00    0.00    0.00    0.00   51.00    10  11666.00      0.00 9184576  813640   2.51  python3
02:06:57 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:58 AM  1002     86484   42.00    6.00    0.00    0.00   48.00     8  11666.00      0.00 9200896  829380   2.55  python3
02:06:58 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:59 AM  1002     86484   48.00    2.00    0.00    0.00   50.00     8   4744.00      0.00 9203676  832740   2.56  python3
02:06:59 AM  1002     86824    3.00    0.00    0.00    0.00    3.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:00 AM  1002     86484   47.00    0.00    0.00    0.00   47.00     8   8954.00      0.00 9198948  827616   2.55  python3
02:07:00 AM  1002     86824    1.00    1.00    0.00    0.00    2.00    10      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:01 AM  1002     86484   36.00    4.00    0.00    0.00   40.00     8  11484.00      0.00 9183196  811836   2.50  python3
02:07:01 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    10      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:02 AM  1002     86484   39.00    3.00    0.00    0.00   42.00    10  11666.00      0.00 9177796  806804   2.48  python3
02:07:02 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    23      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:03 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9177796  806804   2.48  python3
02:07:03 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    23      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:04 AM  1002     86484   41.00    2.00    0.00    0.00   43.00    10  13196.00      0.00 9183916  812952   2.50  python3
02:07:04 AM  1002     86824    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:05 AM  1002     86484   38.00    0.00    0.00    0.00   38.00     8  15493.00      0.00 9174376  803360   2.47  python3
02:07:05 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:06 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  803360   2.47  python3
02:07:06 AM  1002     86824    1.00    0.00    0.00    0.00    1.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:07 AM  1002     86484   43.00    4.00    0.00    0.00   47.00     8  13835.00      0.00 9174376  803216   2.47  python3
02:07:07 AM  1002     86824    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:08 AM  1002     86484   42.00    7.00    0.00    0.00   49.00     8  16919.00      0.00 9174376  802960   2.47  python3
02:07:08 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:09 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  802960   2.47  python3
02:07:09 AM  1002     86824    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:10 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  802960   2.47  python3
02:07:10 AM  1002     86824    2.00    0.00    0.00    0.00    2.00    14      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:11 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  802960   2.47  python3
02:07:11 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     8      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:12 AM  1002     86484   37.00    2.00    0.00    0.00   39.00     8  13835.00      0.00 9174376  802816   2.47  python3
02:07:12 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:13 AM  1002     86484   67.00    7.00    0.00    0.00   74.00     8  16224.00      0.00 9174376  802956   2.47  python3
02:07:13 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:14 AM  1002     86484   55.00    3.00    0.00    0.00   58.00    10  13835.00      0.00 9174376  803340   2.47  python3
02:07:14 AM  1002     86824    1.00    2.00    0.00    0.00    3.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:15 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9174376  803340   2.47  python3
02:07:15 AM  1002     86824    1.00    1.00    0.00    0.00    2.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:16 AM  1002     86484   41.00    7.00    0.00    0.00   48.00    10  16224.00      0.00 9174376  803216   2.47  python3
02:07:16 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     6      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:17 AM  1002     86484   56.00    0.00    0.00    0.00   56.00     8  13835.00      0.00 9174376  803072   2.47  python3
02:07:17 AM  1002     86824    3.00    0.00    0.00    0.00    3.00    22      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:18 AM  1002     86484    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9174376  803072   2.47  python3
02:07:18 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:19 AM  1002     86484   70.00    3.00    0.00    0.00   73.00    12  16225.00      0.00 9174376  802952   2.47  python3
02:07:19 AM  1002     86824    2.00    0.00    0.00    0.00    2.00     2      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:20 AM  1002     86484   38.00    3.00    0.00    0.00   41.00    12  13833.00      0.00 9180496  809200   2.49  python3
02:07:20 AM  1002     86824    1.00    1.00    0.00    0.00    2.00     4      0.00      0.00 2072076  177828   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:07:21 AM  1002     86484    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9180496  809200   2.49  python3
02:07:21 AM  1002     86824    2.00    1.00    0.00    0.00    3.00     2      1.00      0.00 2072076  177828   0.55  python3
