Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:19 AM  1002     58438   50.00    5.00    0.00    0.00   55.00     8  16224.00      0.00 9182256  810432   2.50  python3
12:50:19 AM  1002     58747    4.00    0.00    0.00    0.00    4.00     2   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:20 AM  1002     58438   46.00    1.00    0.00    0.00   47.00    10  14694.00      0.00 9176136  804300   2.48  python3
12:50:20 AM  1002     58747    2.00    0.00    0.00    0.00    2.00    14   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:21 AM  1002     58438   39.00    2.00    0.00    0.00   41.00     8  16224.00      0.00 9182256  810332   2.50  python3
12:50:21 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    17   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:22 AM  1002     58438   52.00    4.00    0.00    0.00   56.00    10  14695.00      0.00 9176136  804204   2.48  python3
12:50:22 AM  1002     58747    3.00    0.00    0.00    0.00    3.00    19   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:23 AM  1002     58438   46.00    2.00    0.00    0.00   48.00    12  16225.00      0.00 9182256  810504   2.50  python3
12:50:23 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:24 AM  1002     58438   46.00    6.00    0.00    0.00   52.00    12  14694.00      0.00 9176136  804636   2.48  python3
12:50:24 AM  1002     58747    4.00    0.00    0.00    0.00    4.00     8   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:25 AM  1002     58438   50.00    0.00    0.00    0.00   50.00    12  16224.00      0.00 9182256  810668   2.50  python3
12:50:25 AM  1002     58747    1.00    1.00    0.00    0.00    2.00    16   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:26 AM  1002     58438   74.00    3.00    0.00    0.00   77.00    12  14694.00      0.00 9176136  804536   2.48  python3
12:50:26 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2072080  177156   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:27 AM  1002     58438    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9176136  804536   2.48  python3
12:50:27 AM  1002     58747    3.00    0.00    0.00    0.00    3.00    12   1996.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:28 AM  1002     58438   40.00    0.00    0.00    0.00   40.00    12  16224.00      0.00 9182256  810568   2.50  python3
12:50:28 AM  1002     58747    2.00    1.00    0.00    0.00    3.00     6   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:29 AM  1002     58438   40.00    0.00    0.00    0.00   40.00    12  14695.00      0.00 9176084  804388   2.48  python3
12:50:29 AM  1002     58747    1.00    1.00    0.00    0.00    2.00    19   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:30 AM  1002     58438   41.00    4.00    0.00    0.00   45.00    12  17116.00      0.00 9181664  810788   2.50  python3
12:50:30 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:31 AM  1002     58438    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9181664  810788   2.50  python3
12:50:31 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:32 AM  1002     58438   42.00    4.00    0.00    0.00   46.00     6  14694.00      0.00 9175544  804656   2.48  python3
12:50:32 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:33 AM  1002     58438   35.00    4.00    0.00    0.00   39.00    12  16224.00      0.00 9200024  828860   2.55  python3
12:50:33 AM  1002     58747    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:34 AM  1002     58438   38.00    0.00    0.00    0.00   38.00    12   4213.00      0.00 9184364  813104   2.50  python3
12:50:34 AM  1002     58747    3.00    1.00    0.00    0.00    4.00     6   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:35 AM  1002     58438   47.00    0.00    0.00    0.00   47.00    12   8284.00      0.00 9181664  810552   2.50  python3
12:50:35 AM  1002     58747    2.00    0.00    0.00    0.00    2.00     6   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:36 AM  1002     58438   41.00    4.00    0.00    0.00   45.00    12  15317.00      0.00 9175544  804668   2.48  python3
12:50:36 AM  1002     58747    2.00    1.00    0.00    0.00    3.00    22   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:37 AM  1002     58438   39.00   10.00    0.00    0.00   49.00    12  16224.00      0.00 9181664  810700   2.50  python3
12:50:37 AM  1002     58747    2.00    1.00    0.00    0.00    3.00     4   1995.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:38 AM  1002     58438   42.00    3.00    0.00    0.00   45.00    12  14695.00      0.00 9175544  804572   2.48  python3
12:50:38 AM  1002     58747    2.00    1.00    0.00    0.00    3.00     4   1996.00      0.00 2072080  177160   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:39 AM  1002     58438   44.00    2.00    0.00    0.00   46.00    12  16224.00      0.00 9181664  810604   2.50  python3
12:50:39 AM  1002     58747    2.00    0.00    0.00    0.00    2.00    19   1995.00      0.00 2072080  177164   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:40 AM  1002     58438   72.00    8.00    0.00    0.00   80.00    12  14694.00      0.00 9175544  804472   2.48  python3
12:50:40 AM  1002     58747    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2072080  177164   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:41 AM  1002     58438   40.00    3.00    0.00    0.00   43.00    12  16224.00      0.00 9181664  810504   2.50  python3
12:50:41 AM  1002     58747    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2072080  177164   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:42 AM  1002     58438   39.00    0.00    0.00    0.00   39.00    12  14694.00      0.00 9175544  804636   2.48  python3
12:50:42 AM  1002     58747    2.00    0.00    0.00    0.00    2.00    12   1995.00      0.00 2072080  177164   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:43 AM  1002     58438   48.00    3.00    0.00    0.00   51.00    12  17119.00      0.00 9181664  810552   2.50  python3
12:50:43 AM  1002     58747    1.00    1.00    0.00    0.00    2.00     0   1995.00      0.00 2072080  177164   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:50:44 AM  1002     58438   48.00    6.00    0.00    0.00   54.00     6  14694.00      0.00 9175544  804420   2.48  python3
12:50:44 AM  1002     58747    3.00    0.00    0.00    0.00    3.00     0   1995.00      0.00 2072080  177164   0.55  python3
