Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:53 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:54 AM  1002     71914   42.00    0.00    0.00    0.00   42.00    10  10137.00      0.00 9213120  841300   2.59  python3
01:13:54 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     6      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:55 AM  1002     71914   53.00    2.00    0.00    0.00   55.00    10  10136.00      0.00 9213120  841792   2.59  python3
01:13:55 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:56 AM  1002     71914   42.00    2.00    0.00    0.00   44.00    14  10136.00      0.00 9213120  841488   2.59  python3
01:13:56 AM  1002     72908    1.00    1.00    0.00    0.00    2.00     8      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:57 AM  1002     71914   50.00    3.00    0.00    0.00   53.00    14  10136.00      0.00 9213120  841184   2.59  python3
01:13:57 AM  1002     72908    3.00    0.00    0.00    0.00    3.00    10      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:58 AM  1002     71914   47.00    0.00    0.00    0.00   47.00     0  10136.00      0.00 9213120  841408   2.59  python3
01:13:58 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     6      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:13:59 AM  1002     71914   73.00    3.00    0.00    0.00   76.00     8  10136.00      0.00 9213120  841632   2.59  python3
01:13:59 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     2      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:00 AM  1002     71914   56.00    3.00    0.00    0.00   59.00     8  10136.00      0.00 9213120  841328   2.59  python3
01:14:00 AM  1002     72908    2.00    0.00    0.00    0.00    2.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:01 AM  1002     71914   44.00    2.00    0.00    0.00   46.00     0  10136.00      0.00 9213120  841288   2.59  python3
01:14:01 AM  1002     72908    1.00    1.00    0.00    0.00    2.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:02 AM  1002     71914   51.00    5.00    0.00    0.00   56.00     1  10137.00      0.00 9213120  841512   2.59  python3
01:14:02 AM  1002     72908    2.00    1.00    0.00    0.00    3.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:03 AM  1002     71914   42.00    3.00    0.00    0.00   45.00     0  10136.00      0.00 9213120  841476   2.59  python3
01:14:03 AM  1002     72908    1.00    1.00    0.00    0.00    2.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:04 AM  1002     71914   35.00    4.00    0.00    0.00   39.00     0  10136.00      0.00 9213120  841436   2.59  python3
01:14:04 AM  1002     72908    2.00    0.00    0.00    0.00    2.00    20      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:05 AM  1002     71914   42.00    5.00    0.00    0.00   47.00     0  10136.00      0.00 9213120  841396   2.59  python3
01:14:05 AM  1002     72908    1.00    1.00    0.00    0.00    2.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:06 AM  1002     71914   52.00    0.00    0.00    0.00   52.00     8  10136.00      0.00 9213120  841356   2.59  python3
01:14:06 AM  1002     72908    2.00    0.00    0.00    0.00    2.00    16      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:07 AM  1002     71914   43.00    8.00    0.00    0.00   51.00     8  10136.00      0.00 9213120  841580   2.59  python3
01:14:07 AM  1002     72908    2.00    0.00    0.00    0.00    2.00     0      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:08 AM  1002     71914   49.00    4.00    0.00    0.00   53.00    10  10136.00      0.00 9213120  841540   2.59  python3
01:14:08 AM  1002     72908    1.00    1.00    0.00    0.00    2.00     0      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:09 AM  1002     71914   61.00    3.00    0.00    0.00   64.00    10  10136.00      0.00 9213120  841236   2.59  python3
01:14:09 AM  1002     72908    1.00    1.00    0.00    0.00    2.00     4      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:10 AM  1002     71914   56.00    1.00    0.00    0.00   57.00    10  10136.00      0.00 9213120  841196   2.59  python3
01:14:10 AM  1002     72908    1.00    1.00    0.00    0.00    2.00     0      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:11 AM  1002     71914   67.00    0.00    0.00    0.00   67.00     8  10136.00      0.00 9213120  841684   2.59  python3
01:14:11 AM  1002     72908    2.00    0.00    0.00    0.00    2.00    10      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:12 AM  1002     71914   52.00    1.00    0.00    0.00   53.00    10  10137.00      0.00 9213120  841380   2.59  python3
01:14:12 AM  1002     72908    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:13 AM  1002     71914   66.00    5.00    0.00    0.00   71.00     8  10136.00      0.00 9213120  841080   2.59  python3
01:14:13 AM  1002     72908    1.00    1.00    0.00    0.00    2.00    14      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:14 AM  1002     71914   44.00    3.00    0.00    0.00   47.00    12  10136.00      0.00 9213120  841568   2.59  python3
01:14:14 AM  1002     72908    2.00    0.00    0.00    0.00    2.00    12      0.00      0.00 2072052  170024   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:14:15 AM  1002     71914   72.00    3.00    0.00    0.00   75.00    14  10136.00      0.00 9213120  841264   2.59  python3
