Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:14 AM  1002    103203    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9172172  801840   2.47  python3
02:27:14 AM  1002    103544    2.00    1.00    0.00    0.00    3.00    16   1319.00      0.00 2066600  171784   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:15 AM  1002    103203    1.00    0.00    0.00    0.00    1.00    14      0.00      0.00 9172172  801840   2.47  python3
02:27:15 AM  1002    103544    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2066600  171784   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:16 AM  1002    103203   48.00    5.00    0.00    0.00   53.00    14  16224.00      0.00 9172172  802276   2.47  python3
02:27:16 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     8   2671.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:17 AM  1002    103203   69.00    2.00    0.00    0.00   71.00    14  16225.00      0.00 9172172  802188   2.47  python3
02:27:17 AM  1002    103544    1.00    1.00    0.00    0.00    2.00     8   1319.00      0.00 2066600  171784   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:18 AM  1002    103203   45.00    1.00    0.00    0.00   46.00    14  16224.00      0.00 9172172  802624   2.47  python3
02:27:18 AM  1002    103544    2.00    1.00    0.00    0.00    3.00    21   2671.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:19 AM  1002    103203   42.00    0.00    0.00    0.00   42.00    14  16224.00      0.00 9172172  802268   2.47  python3
02:27:19 AM  1002    103544    2.00    0.00    0.00    0.00    2.00    18   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:20 AM  1002    103203    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9172172  802268   2.47  python3
02:27:20 AM  1002    103544    3.00    1.00    0.00    0.00    4.00     0   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:21 AM  1002    103203   61.00    3.00    0.00    0.00   64.00    14  16224.00      0.00 9172172  802436   2.47  python3
02:27:21 AM  1002    103544    2.00    0.00    0.00    0.00    2.00     0   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:22 AM  1002    103203   39.00    3.00    0.00    0.00   42.00    14  16224.00      0.00 9172172  802608   2.47  python3
02:27:22 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:23 AM  1002    103203    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9172172  802608   2.47  python3
02:27:23 AM  1002    103544    2.00    0.00    0.00    0.00    2.00    10   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:24 AM  1002    103203    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9172172  802608   2.47  python3
02:27:24 AM  1002    103544    3.00    1.00    0.00    0.00    4.00    12   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:25 AM  1002    103203    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9172172  802608   2.47  python3
02:27:25 AM  1002    103544    1.00    2.00    0.00    0.00    3.00     4   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:26 AM  1002    103203   69.00    4.00    0.00    0.00   73.00    14  16224.00      0.00 9172172  802504   2.47  python3
02:27:26 AM  1002    103544    2.00    1.00    0.00    0.00    3.00     6   1995.00      0.00 2069468  174688   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:27 AM  1002    103203   48.00    0.00    0.00    0.00   48.00     8  16385.00      0.00 9172172  802300   2.47  python3
