Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:36 AM  1002     62308   48.00    1.00    0.00    0.00   49.00    10  15806.00      0.00 9197476  826856   2.55  python3
12:57:36 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    21   2671.00      0.00 2069376  174352   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:37 AM  1002     62308   46.00    2.00    0.00    0.00   48.00    10  17245.00      0.00 9197476  826988   2.55  python3
12:57:37 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    10   1319.00      0.00 2066508  171448   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:38 AM  1002     62308   38.00    2.00    0.00    0.00   40.00    14  12176.00      0.00 9197476  827020   2.55  python3
12:57:38 AM  1002     62636    2.00    0.00    0.00    0.00    2.00     6   1995.00      0.00 2066508  171448   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:39 AM  1002     62308   42.00    0.00    0.00    0.00   42.00     4  21069.00      0.00 9197476  826904   2.55  python3
12:57:39 AM  1002     62636    2.00    0.00    0.00    0.00    2.00     6   1995.00      0.00 2066508  171448   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:40 AM  1002     62308   37.00    4.00    0.00    0.00   41.00     4  12176.00      0.00 9197476  826668   2.55  python3
12:57:40 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    10   2586.00      0.00 2069376  174088   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:41 AM  1002     62308   32.00   11.00    0.00    0.00   43.00     4  21072.00      0.00 9197476  826784   2.55  python3
12:57:41 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    14   1405.00      0.00 2066508  171452   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:42 AM  1002     62308   45.00    2.00    0.00    0.00   47.00     4  12176.00      0.00 9197476  827340   2.55  python3
12:57:42 AM  1002     62636    2.00    1.00    0.00    0.00    3.00     8   2671.00      0.00 2069376  174356   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:43 AM  1002     62308   47.00    3.00    0.00    0.00   50.00     4  17244.00      0.00 9186608  816048   2.51  python3
12:57:43 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    14   1319.00      0.00 2066508  171452   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:44 AM  1002     62308   41.00    2.00    0.00    0.00   43.00    10  12979.00      0.00 9179748  809140   2.49  python3
12:57:44 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    14   2672.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:45 AM  1002     62308   41.00    2.00    0.00    0.00   43.00    10  15714.00      0.00 9179748  809044   2.49  python3
12:57:45 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    19   1995.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:46 AM  1002     62308   47.00    5.00    0.00    0.00   52.00    10  14695.00      0.00 9179748  809092   2.49  python3
12:57:46 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    12   1319.00      0.00 2066508  171456   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:47 AM  1002     62308   52.00    2.00    0.00    0.00   54.00    10  14694.00      0.00 9179748  809136   2.49  python3
12:57:47 AM  1002     62636    2.00    1.00    0.00    1.00    3.00    12   2671.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:48 AM  1002     62308   41.00    0.00    0.00    0.00   41.00    10  14949.00      0.00 9179748  809548   2.49  python3
12:57:48 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:49 AM  1002     62308   36.00    6.00    0.00    0.00   42.00    10  15714.00      0.00 9179748  809184   2.49  python3
12:57:49 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:50 AM  1002     62308   44.00    3.00    0.00    0.00   47.00    10  15714.00      0.00 9179748  809344   2.49  python3
12:57:50 AM  1002     62636    3.00    0.00    0.00    0.00    3.00    18   1995.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:51 AM  1002     62308   47.00    0.00    0.00    0.00   47.00     8  15573.00      0.00 9179748  809384   2.49  python3
12:57:51 AM  1002     62636    3.00    0.00    0.00    0.00    3.00    14   1996.00      0.00 2069376  174360   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:52 AM  1002     62308   44.00    5.00    0.00    0.00   49.00    10  15715.00      0.00 9179748  809292   2.49  python3
12:57:52 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    14   1995.00      0.00 2069376  174364   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:53 AM  1002     62308   40.00    1.00    0.00    0.00   41.00    10  12177.00      0.00 9179748  809380   2.49  python3
12:57:53 AM  1002     62636    3.00    1.00    0.00    0.00    4.00    22   1995.00      0.00 2069376  174364   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:54 AM  1002     62308   45.00    6.00    0.00    0.00   51.00     8  15204.00      0.00 9200148  829844   2.56  python3
12:57:54 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    22   1996.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:55 AM  1002     62308   45.00    1.00    0.00    0.00   46.00    10  10136.00      0.00 9179748  809140   2.49  python3
12:57:55 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:56 AM  1002     62308   46.00    0.00    0.00    0.00   46.00    10  15389.00      0.00 9179748  809584   2.49  python3
12:57:56 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:57 AM  1002     62308   42.00    3.00    0.00    0.00   45.00     8  13196.00      0.00 9179748  809456   2.49  python3
12:57:57 AM  1002     62636    3.00    1.00    0.00    0.00    4.00    23   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:58 AM  1002     62308   53.00    0.00    0.00    0.00   53.00    10  10137.00      0.00 9200148  829312   2.55  python3
12:57:58 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    17   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:57:59 AM  1002     62308   38.00    1.00    0.00    0.00   39.00    10   9116.00      0.00 9179748  809292   2.49  python3
12:57:59 AM  1002     62636    2.00    1.00    0.00    0.00    3.00     2   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:00 AM  1002     62308   40.00    5.00    0.00    0.00   45.00    10  15714.00      0.00 9179748  808924   2.49  python3
12:58:00 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    20   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:01 AM  1002     62308   54.00    1.00    0.00    0.00   55.00     8  14694.00      0.00 9179748  808960   2.49  python3
12:58:01 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2069376  174368   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:02 AM  1002     62308   43.00    2.00    0.00    0.00   45.00     8  14694.00      0.00 9179748  809272   2.49  python3
12:58:02 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    22   1996.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:03 AM  1002     62308   47.00    0.00    0.00    0.00   47.00     8  15715.00      0.00 9179748  809372   2.49  python3
12:58:03 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    22   1995.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:04 AM  1002     62308   43.00    4.00    0.00    0.00   47.00     8  14694.00      0.00 9179748  809420   2.49  python3
12:58:04 AM  1002     62636    3.00    0.00    0.00    0.00    3.00    14   1995.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:05 AM  1002     62308   39.00    0.00    0.00    0.00   39.00     8  14694.00      0.00 9179748  809456   2.49  python3
12:58:05 AM  1002     62636    1.00    2.00    0.00    0.00    3.00    16   1995.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:06 AM  1002     62308   43.00    3.00    0.00    0.00   46.00     8  12558.00      0.00 9179748  809248   2.49  python3
12:58:06 AM  1002     62636    3.00    0.00    0.00    0.00    3.00     0   1995.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:07 AM  1002     62308   39.00    6.00    0.00    0.00   45.00    10  12176.00      0.00 9179748  809272   2.49  python3
12:58:07 AM  1002     62636    1.00    1.00    0.00    0.00    2.00     2   1319.00      0.00 2066508  171468   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:08 AM  1002     62308   46.00    0.00    0.00    0.00   46.00     8  16154.00      0.00 9179748  809196   2.49  python3
12:58:08 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    10   2671.00      0.00 2069376  174372   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:09 AM  1002     62308   46.00    3.00    0.00    0.00   49.00     8  14694.00      0.00 9198108  827048   2.55  python3
12:58:09 AM  1002     62636    1.00    0.00    0.00    0.00    1.00    10   1319.00      0.00 2066508  171468   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:10 AM  1002     62308   61.00    1.00    0.00    1.00   62.00    16   5744.00      0.00 9182448  812512   2.50  python3
12:58:10 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    16   2672.00      0.00 2069376  174376   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:11 AM  1002     62308   47.00    0.00    0.00    0.00   47.00     6  14694.00      0.00 9179748  809472   2.49  python3
12:58:11 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    10   1319.00      0.00 2066508  171472   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:12 AM  1002     62308   61.00    2.00    0.00    0.00   63.00    10  14694.00      0.00 9179748  809256   2.49  python3
12:58:12 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    12   1995.00      0.00 2066508  171472   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:13 AM  1002     62308   37.00    6.00    0.00    0.00   43.00    12  14694.00      0.00 9179748  809304   2.49  python3
12:58:13 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    12   1995.00      0.00 2066508  171472   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:14 AM  1002     62308   33.00    2.00    0.00    0.00   35.00    10  14694.00      0.00 9198108  827416   2.55  python3
12:58:14 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    10   1995.00      0.00 2066508  171472   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:15 AM  1002     62308   64.00    1.00    0.00    0.00   65.00    10   1460.00      0.00 9179748  809260   2.49  python3
12:58:15 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    10   1995.00      0.00 2066508  171472   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:16 AM  1002     62308   52.00    3.00    0.00    0.00   55.00    12  15389.00      0.00 9179748  808912   2.49  python3
12:58:16 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    16   2671.00      0.00 2069376  174376   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:17 AM  1002     62308   38.00    3.00    0.00    0.00   41.00    12  16155.00      0.00 9185868  815536   2.51  python3
12:58:17 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    10   1995.00      0.00 2069376  174376   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:18 AM  1002     62308   38.00    1.00    0.00    0.00   39.00    12  13532.00      0.00 9199580  829176   2.55  python3
12:58:18 AM  1002     62636    2.00    0.00    0.00    0.00    2.00    21   1995.00      0.00 2069376  174376   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:19 AM  1002     62308   43.00    3.00    0.00    0.00   46.00    12  10278.00      0.00 9200148  829400   2.55  python3
12:58:19 AM  1002     62636    2.00    1.00    0.00    0.00    3.00    10   1995.00      0.00 2069376  174376   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12:58:20 AM  1002     62308   56.00    0.00    0.00    0.00   56.00    10  14694.00      0.00 9198108  826788   2.55  python3
12:58:20 AM  1002     62636    1.00    1.00    0.00    0.00    2.00    19   1995.00      0.00 2069376  174376   0.54  python3
