Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:16 AM  1002    122490    3.00    0.00    0.00    0.00    3.00    19      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:17 AM  1002    121271   47.00    3.00    0.00    0.00   50.00     2   9938.00      0.00 9203512  832424   2.56  python3
03:04:17 AM  1002    122490    3.00    2.00    0.00    0.00    5.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:18 AM  1002    121271   33.00    6.00    0.00    0.00   39.00     2  10136.00      0.00 9203512  832404   2.56  python3
03:04:18 AM  1002    122490    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:19 AM  1002    121271   44.00    3.00    0.00    0.00   47.00     2  10136.00      0.00 9203512  832384   2.56  python3
03:04:19 AM  1002    122490    2.00    3.00    0.00    0.00    5.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:20 AM  1002    121271   68.00    8.00    0.00    0.00   76.00     2  10136.00      0.00 9203512  832364   2.56  python3
03:04:20 AM  1002    122490    3.00    1.00    0.00    0.00    4.00     6      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:21 AM  1002    121271   38.00    4.00    0.00    0.00   42.00     2  10136.00      0.00 9203512  832344   2.56  python3
03:04:21 AM  1002    122490    1.00    3.00    0.00    0.00    4.00     2      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:22 AM  1002    121271   66.00    0.00    0.00    0.00   66.00     2  10137.00      0.00 9203512  832060   2.56  python3
03:04:22 AM  1002    122490    4.00    0.00    0.00    0.00    4.00    20      1.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:23 AM  1002    121271   49.00    0.00    0.00    0.00   49.00     8  10136.00      0.00 9203512  832308   2.56  python3
03:04:23 AM  1002    122490    3.00    1.00    0.00    0.00    4.00     2      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:24 AM  1002    121271   76.00    6.00    0.00    0.00   82.00     8  10136.00      0.00 9203512  832552   2.56  python3
03:04:24 AM  1002    122490    2.00    2.00    0.00    0.00    4.00    18      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:25 AM  1002    121271   48.00    5.00    0.00    0.00   53.00    10  10136.00      0.00 9203512  832268   2.56  python3
03:04:25 AM  1002    122490    3.00    2.00    0.00    0.00    5.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:26 AM  1002    121271   65.00    3.00    0.00    0.00   68.00     8  10136.00      0.00 9203512  831984   2.56  python3
03:04:26 AM  1002    122490    4.00    0.00    0.00    0.00    4.00    10      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:27 AM  1002    121271   51.00    0.00    0.00    0.00   51.00     8  10136.00      0.00 9203512  832228   2.56  python3
03:04:27 AM  1002    122490    2.00    1.00    0.00    0.00    3.00     8      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:28 AM  1002    121271   38.00    0.00    0.00    0.00   38.00     8  10136.00      0.00 9203512  832208   2.56  python3
03:04:28 AM  1002    122490    2.00    2.00    0.00    0.00    4.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:29 AM  1002    121271   50.00    0.00    0.00    0.00   50.00     8  10136.00      0.00 9203512  832188   2.56  python3
03:04:29 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:30 AM  1002    121271   54.00    0.00    0.00    0.00   54.00     8  10136.00      0.00 9203512  832168   2.56  python3
03:04:30 AM  1002    122490    3.00    1.00    0.00    0.00    4.00    15      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:31 AM  1002    121271   46.00    0.00    0.00    0.00   46.00     8  10335.00      0.00 9204304  832940   2.56  python3
03:04:31 AM  1002    122490    3.00    1.00    0.00    0.00    4.00     6      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:32 AM  1002    121271   48.00    1.00    0.00    0.00   49.00    10   9938.00      0.00 9203512  832156   2.56  python3
03:04:32 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    20      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:33 AM  1002    121271   41.00    2.00    0.00    0.00   43.00    10   9571.00      0.00 9201252  830024   2.56  python3
03:04:33 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:34 AM  1002    121271   53.00    1.00    0.00    0.00   54.00    10  10701.00      0.00 9203512  832112   2.56  python3
03:04:34 AM  1002    122490    2.00    2.00    0.00    0.00    4.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:35 AM  1002    121271   50.00    7.00    0.00    0.00   57.00    10  10136.00      0.00 9203512  832356   2.56  python3
03:04:35 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    10      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:36 AM  1002    121271   50.00    4.00    0.00    0.00   54.00     8  10136.00      0.00 9203512  832336   2.56  python3
03:04:36 AM  1002    122490    2.00    2.00    0.00    0.00    4.00    22      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:37 AM  1002    121271   50.00    2.00    0.00    0.00   52.00     8  10136.00      0.00 9203512  832316   2.56  python3
03:04:37 AM  1002    122490    2.00    0.00    0.00    0.00    2.00    20      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:38 AM  1002    121271   51.00    3.00    0.00    0.00   54.00    10  10137.00      0.00 9203512  832296   2.56  python3
03:04:38 AM  1002    122490    1.00    2.00    0.00    0.00    3.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:39 AM  1002    121271   53.00    3.00    0.00    0.00   56.00    10   9571.00      0.00 9201244  830164   2.56  python3
03:04:39 AM  1002    122490    2.00    1.00    0.00    0.00    3.00     0      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:40 AM  1002    121271   53.00    1.00    0.00    0.00   54.00    10  10902.00      0.00 9204304  833040   2.56  python3
03:04:40 AM  1002    122490    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:41 AM  1002    121271   54.00    4.00    0.00    0.00   58.00    10  10703.00      0.00 9188492  817524   2.52  python3
03:04:41 AM  1002    122490    2.00    0.00    0.00    0.00    2.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:42 AM  1002    121271   51.00    6.00    0.00    0.00   57.00    10  13859.00      0.00 9203512  832508   2.56  python3
03:04:42 AM  1002    122490    1.00    2.00    0.00    0.00    3.00    10      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:43 AM  1002    121271   75.00    4.00    0.00    0.00   79.00    10  10136.00      0.00 9203512  831960   2.56  python3
03:04:43 AM  1002    122490    4.00    1.00    0.00    0.00    5.00     8      1.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:44 AM  1002    121271   40.00    0.00    0.00    0.00   40.00    10  10334.00      0.00 9204304  833260   2.57  python3
03:04:44 AM  1002    122490    2.00    1.00    0.00    0.00    3.00     4      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:45 AM  1002    121271   50.00    5.00    0.00    0.00   55.00     8   9938.00      0.00 9203512  832208   2.56  python3
03:04:45 AM  1002    122490    3.00    2.00    0.00    0.00    5.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:46 AM  1002    121271   53.00    0.00    0.00    0.00   53.00     8  10136.00      0.00 9203512  831924   2.56  python3
03:04:46 AM  1002    122490    3.00    1.00    0.00    0.00    4.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:47 AM  1002    121271   53.00    3.00    0.00    0.00   56.00     8  10334.00      0.00 9204304  832960   2.56  python3
03:04:47 AM  1002    122490    3.00    0.00    0.00    0.00    3.00    12      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:48 AM  1002    121271   55.00    0.00    0.00    0.00   55.00     8  10773.00      0.00 9188492  817288   2.52  python3
03:04:48 AM  1002    122490    3.00    2.00    0.00    0.00    5.00    10      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:49 AM  1002    121271   39.00    3.00    0.00    0.00   42.00     8  13859.00      0.00 9203512  832272   2.56  python3
03:04:49 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:50 AM  1002    121271   39.00    1.00    0.00    0.00   40.00     8  10136.00      0.00 9203512  831988   2.56  python3
03:04:50 AM  1002    122490    2.00    1.00    0.00    0.00    3.00    14      0.00      0.00 2072060  169672   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:04:51 AM  1002    121271   49.00    0.00    0.00    0.00   49.00    12  10136.00      0.00 9203512  832496   2.56  python3
03:04:51 AM  1002    122490    1.00    1.00    0.00    0.00    2.00     8      0.00      0.00 2072060  169672   0.52  python3
