Linux 5.15.0-186-generic (lenovo) 	08/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:54 AM  1002     66216    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9190332  819004   2.52  python3
01:04:54 AM  1002     66542    1.00    1.00    0.00    0.00    2.00     2   1995.00      0.00 2072088  176656   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:55 AM  1002     66216   22.00    3.00    0.00    0.00   25.00     8  15746.00      0.00 9222972  851360   2.62  python3
01:04:55 AM  1002     66542    1.00    1.00    0.00    0.00    2.00    13   1995.00      0.00 2072088  176656   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:56 AM  1002     66216   34.00    0.00    0.00    0.00   34.00     8   3413.00      0.00 9220424  848768   2.61  python3
01:04:56 AM  1002     66542    2.00    2.00    0.00    0.00    4.00    12   1995.00      0.00 2072088  176656   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:57 AM  1002     66216   51.00    1.00    0.00    0.00   52.00     8  10392.00      0.00 9190332  818812   2.52  python3
01:04:57 AM  1002     66542    3.00    0.00    0.00    0.00    3.00     8   1995.00      0.00 2072088  176656   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:58 AM  1002     66216   45.00    6.00    0.00    0.00   51.00    12  19160.00      0.00 9190332  819044   2.52  python3
01:04:58 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    12   1996.00      0.00 2072088  176656   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:04:59 AM  1002     66216    4.00    0.00    0.00    0.00    4.00    12      0.00      0.00 9190332  819044   2.52  python3
01:04:59 AM  1002     66542    3.00    0.00    0.00    0.00    3.00    14   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:00 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9190332  819044   2.52  python3
01:05:00 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    17   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:01 AM  1002     66216   39.00    1.00    0.00    0.00   40.00    12  16989.00      0.00 9190332  818916   2.52  python3
01:05:01 AM  1002     66542    1.00    1.00    0.00    0.00    2.00     2   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:02 AM  1002     66216   37.00    2.00    0.00    0.00   39.00    12  15746.00      0.00 9222972  851532   2.62  python3
01:05:02 AM  1002     66542    2.00    2.00    0.00    0.00    4.00    17   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:03 AM  1002     66216   35.00    4.00    0.00    0.00   39.00    12  14694.00      0.00 9208692  837040   2.58  python3
01:05:03 AM  1002     66542    3.00    0.00    0.00    0.00    3.00     2   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:04 AM  1002     66216   78.00    3.00    0.00    0.00   81.00    12  17972.00      0.00 9190332  818912   2.52  python3
01:05:04 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:05 AM  1002     66216   20.00    2.00    0.00    0.00   22.00    12  16989.00      0.00 9217872  846560   2.61  python3
01:05:05 AM  1002     66542    1.00    2.00    0.00    0.00    3.00    10   1995.00      0.00 2072088  176660   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:06 AM  1002     66216   43.00    0.00    0.00    0.00   43.00    12  16002.00      0.00 9223992  852724   2.63  python3
01:05:06 AM  1002     66542    3.00    0.00    0.00    0.00    3.00    19   1996.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:07 AM  1002     66216   49.00    7.00    0.00    0.00   56.00    12  16989.00      0.00 9190332  819208   2.52  python3
01:05:07 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     4   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:08 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9190332  819208   2.52  python3
01:05:08 AM  1002     66542    1.00    1.00    0.00    0.00    2.00     4   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:09 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9190332  819208   2.52  python3
01:05:09 AM  1002     66542    2.00    2.00    0.00    0.00    4.00     0   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:10 AM  1002     66216   45.00    6.00    0.00    0.00   51.00    12  19165.00      0.00 9198492  827316   2.55  python3
01:05:10 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     0   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:11 AM  1002     66216   25.00    0.00    0.00    0.00   25.00    12  14949.00      0.00 9217872  846156   2.61  python3
01:05:11 AM  1002     66542    1.00    2.00    0.00    0.00    3.00     0   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:12 AM  1002     66216   25.00    1.00    0.00    0.00   26.00    12    696.00      0.00 9190332  819296   2.52  python3
01:05:12 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     4   1995.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:13 AM  1002     66216   42.00    3.00    0.00    0.00   45.00    12  16001.00      0.00 9198492  827076   2.55  python3
01:05:13 AM  1002     66542    2.00    2.00    0.00    0.00    4.00     0   1996.00      0.00 2072088  176664   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:14 AM  1002     66216   19.00    1.00    0.00    0.00   20.00    12  12105.00      0.00 9216852  843136   2.60  python3
01:05:14 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    17   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:15 AM  1002     66216   30.00    0.00    0.00    0.00   30.00    12   2080.00      0.00 9206652  835188   2.57  python3
01:05:15 AM  1002     66542    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:16 AM  1002     66216   48.00    3.00    0.00    0.00   51.00    12  13419.00      0.00 9191196  819692   2.52  python3
01:05:16 AM  1002     66542    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:17 AM  1002     66216   41.00    3.00    0.00    0.00   44.00     8  12712.00      0.00 9180044  809000   2.49  python3
01:05:17 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     2   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:18 AM  1002     66216   29.00    3.00    0.00    0.00   32.00    14   9230.00      0.00 9176684  805280   2.48  python3
01:05:18 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    14   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:19 AM  1002     66216   34.00    5.00    0.00    0.00   39.00    14  12596.00      0.00 9196724  825132   2.54  python3
01:05:19 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    23   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:20 AM  1002     66216   70.00    1.00    0.00    0.00   71.00    14  16664.00      0.00 9165464  794428   2.45  python3
01:05:20 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     2   1995.00      0.00 2072088  176668   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:21 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    14      0.00      0.00 9165464  794428   2.45  python3
01:05:21 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     8   1996.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:22 AM  1002     66216   51.00    2.00    0.00    0.00   53.00    10  16027.00      0.00 9168164  797052   2.45  python3
01:05:22 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    23   1995.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:23 AM  1002     66216   18.00    0.00    0.00    0.00   18.00    10  14694.00      0.00 9184484  813396   2.50  python3
01:05:23 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     8   1995.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:24 AM  1002     66216   68.00    2.00    0.00    0.00   70.00     8  20979.00      0.00 9168164  797164   2.45  python3
01:05:24 AM  1002     66542    3.00    1.00    0.00    0.00    4.00    23   1995.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:25 AM  1002     66216   33.00    1.00    0.00    0.00   34.00    10  14726.00      0.00 9196724  825284   2.54  python3
01:05:25 AM  1002     66542    1.00    1.00    0.00    0.00    2.00     8   1995.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:26 AM  1002     66216   22.00    1.00    0.00    0.00   23.00    10      0.00      0.00 9165464  794316   2.45  python3
01:05:26 AM  1002     66542    2.00    0.00    0.00    0.00    2.00    18   1319.00      0.00 2069220  173768   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:27 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9165464  794316   2.45  python3
01:05:27 AM  1002     66542    1.00    2.00    0.00    0.00    3.00    12   2671.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:28 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9165464  794316   2.45  python3
01:05:28 AM  1002     66542    2.00    1.00    0.00    0.00    3.00     8   1995.00      0.00 2072088  176672   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:29 AM  1002     66216    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9165464  794316   2.45  python3
01:05:29 AM  1002     66542    2.00    0.00    0.00    0.00    2.00    12   1996.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:30 AM  1002     66216   58.00    0.00    0.00    0.00   58.00    10  17919.00      0.00 9168164  796908   2.45  python3
01:05:30 AM  1002     66542    1.00    2.00    0.00    0.00    3.00     6   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:31 AM  1002     66216   48.00    4.00    0.00    0.00   52.00     8  17244.00      0.00 9165464  794364   2.45  python3
01:05:31 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    12   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:32 AM  1002     66216    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9165464  794364   2.45  python3
01:05:32 AM  1002     66542    2.00    0.00    0.00    0.00    2.00     8   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:33 AM  1002     66216    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9165464  794364   2.45  python3
01:05:33 AM  1002     66542    3.00    1.00    0.00    0.00    4.00    16   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:34 AM  1002     66216   37.00    4.00    0.00    0.00   41.00     8  15004.00      0.00 9168164  797208   2.45  python3
01:05:34 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    16   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:35 AM  1002     66216    0.00    0.00    0.00    0.00    0.00     8      0.00      0.00 9168164  797208   2.45  python3
01:05:35 AM  1002     66542    3.00    1.00    0.00    0.00    4.00    14   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:36 AM  1002     66216   37.00    3.00    0.00    0.00   40.00     8  17754.00      0.00 9165464  794200   2.45  python3
01:05:36 AM  1002     66542    1.00    1.00    0.00    0.00    2.00    10   1995.00      0.00 2072088  176676   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:05:37 AM  1002     66216   34.00    6.00    0.00    0.00   40.00    10  16097.00      0.00 9168112  797096   2.45  python3
01:05:37 AM  1002     66542    2.00    1.00    0.00    0.00    3.00    10   1995.00      0.00 2072088  176676   0.54  python3
