elapsed_time_s,wall_time,wall_time_unix_s,source_timestamp_s,source_clock_s,message_type,topic,sequence_number,sysid,compid,interarrival_ms
70.332927,2026-09-01T20:53:41.997112+00:00,1788296021.997112274,,1788296019.228908062,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,495.005
70.837710,2026-09-01T20:53:42.501896+00:00,1788296022.501895666,,1788296019.698828936,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.780
71.373627,2026-09-01T20:53:43.037812+00:00,1788296023.037812471,,1788296020.192745924,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,535.922
71.890716,2026-09-01T20:53:43.554901+00:00,1788296023.554900885,,1788296020.729655981,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,517.087
72.408568,2026-09-01T20:53:44.072754+00:00,1788296024.072753906,,1788296021.206576109,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,517.852
72.938601,2026-09-01T20:53:44.602786+00:00,1788296024.602785826,,1788296021.715490103,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,530.034
73.433600,2026-09-01T20:53:45.097786+00:00,1788296025.097785950,,1788296022.215405941,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,495.000
73.971835,2026-09-01T20:53:45.636020+00:00,1788296025.636020422,,1788296022.615339041,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,538.232
74.474758,2026-09-01T20:53:46.138942+00:00,1788296026.138942480,,1788296023.210238934,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,502.925
75.014719,2026-09-01T20:53:46.678904+00:00,1788296026.678904057,,1788296023.736150980,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,539.954
75.522229,2026-09-01T20:53:47.186415+00:00,1788296027.186415434,,1788296024.247065067,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,507.513
76.031872,2026-09-01T20:53:47.696058+00:00,1788296027.696058035,,1788296024.603004932,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,509.643
76.534908,2026-09-01T20:53:48.199094+00:00,1788296028.199093819,,1788296025.227900028,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,503.043
77.050620,2026-09-01T20:53:48.714806+00:00,1788296028.714806318,,1788296025.706820011,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,515.709
77.562442,2026-09-01T20:53:49.226628+00:00,1788296029.226627827,,1788296026.237730980,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,511.824
78.076682,2026-09-01T20:53:49.740867+00:00,1788296029.740867376,,1788296026.697653055,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,514.239
78.583643,2026-09-01T20:53:50.247829+00:00,1788296030.247828960,,1788296027.162575006,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,506.960
79.120209,2026-09-01T20:53:50.784395+00:00,1788296030.784394503,,1788296027.706484079,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,536.567
79.621338,2026-09-01T20:53:51.285522+00:00,1788296031.285522461,,1788296028.227396011,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,501.125
80.139303,2026-09-01T20:53:51.803488+00:00,1788296031.803488493,,1788296028.704315901,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,517.968
80.639399,2026-09-01T20:53:52.303585+00:00,1788296032.303584814,,1788296029.206232071,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,500.091
81.166907,2026-09-01T20:53:52.831093+00:00,1788296032.831093311,,1788296029.703147888,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,527.508
81.686022,2026-09-01T20:53:53.350207+00:00,1788296033.350207329,,1788296030.205064058,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.119
82.209453,2026-09-01T20:53:53.873638+00:00,1788296033.873637915,,1788296030.715977907,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.427
82.710343,2026-09-01T20:53:54.374528+00:00,1788296034.374528408,,1788296031.238889933,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,500.895
83.248037,2026-09-01T20:53:54.912222+00:00,1788296034.912222385,,1788296031.735806942,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,537.694
83.747837,2026-09-01T20:53:55.412023+00:00,1788296035.412022829,,1788296032.196728945,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,499.797
84.272498,2026-09-01T20:53:55.936683+00:00,1788296035.936682940,,1788296032.744637012,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,524.660
84.808384,2026-09-01T20:53:56.472569+00:00,1788296036.472568750,,1788296033.120573997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,535.889
85.361508,2026-09-01T20:53:57.025694+00:00,1788296037.025694132,,1788296033.736470938,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,553.113
85.821938,2026-09-01T20:53:57.486124+00:00,1788296037.486123562,,1788296034.101408958,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,460.438
86.369495,2026-09-01T20:53:58.033681+00:00,1788296038.033680677,,1788296034.498342991,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,547.558
86.863483,2026-09-01T20:53:58.527668+00:00,1788296038.527667999,,1788296035.199224949,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,493.988
87.384990,2026-09-01T20:53:59.049175+00:00,1788296039.049174786,,1788296035.685142994,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,521.509
87.898824,2026-09-01T20:53:59.563010+00:00,1788296039.563009739,,1788296036.233051062,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,513.836
88.429538,2026-09-01T20:54:00.093723+00:00,1788296040.093723059,,1788296036.719969034,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,530.710
88.930339,2026-09-01T20:54:00.594525+00:00,1788296040.594525337,,1788296037.234883070,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,500.798
89.456921,2026-09-01T20:54:01.121106+00:00,1788296041.121105909,,1788296037.713802099,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.577
89.963252,2026-09-01T20:54:01.627437+00:00,1788296041.627437353,,1788296038.237714052,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,506.343
90.478195,2026-09-01T20:54:02.142381+00:00,1788296042.142380714,,1788296038.715634108,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,514.935
91.011488,2026-09-01T20:54:02.675674+00:00,1788296042.675673962,,1788296039.237545967,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,533.291
91.533572,2026-09-01T20:54:03.197757+00:00,1788296043.197757483,,1788296039.690469980,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,522.080
92.071218,2026-09-01T20:54:03.735403+00:00,1788296043.735403299,,1788296040.177387953,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,537.655
92.553920,2026-09-01T20:54:04.218105+00:00,1788296044.218104601,,1788296040.726295948,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,482.704
93.043948,2026-09-01T20:54:04.708135+00:00,1788296044.708134651,,1788296041.094233990,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,490.027
93.573375,2026-09-01T20:54:05.237561+00:00,1788296045.237560511,,1788296041.738126040,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,529.431
94.076247,2026-09-01T20:54:05.740432+00:00,1788296045.740432024,,1788296042.223045111,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,502.870
94.609477,2026-09-01T20:54:06.273662+00:00,1788296046.273661613,,1788296042.727960110,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,533.230
95.113458,2026-09-01T20:54:06.777643+00:00,1788296046.777643442,,1788296043.230875015,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,503.983
95.639977,2026-09-01T20:54:07.304162+00:00,1788296047.304162025,,1788296043.695796967,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,526.518
96.156388,2026-09-01T20:54:07.820573+00:00,1788296047.820573330,,1788296044.236706018,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,516.411
96.669627,2026-09-01T20:54:08.333812+00:00,1788296048.333812475,,1788296044.709626913,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,513.234
97.177907,2026-09-01T20:54:08.842092+00:00,1788296048.842092037,,1788296045.233539104,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,508.286
97.731904,2026-09-01T20:54:09.396090+00:00,1788296049.396090269,,1788296045.736454010,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,553.990
98.231260,2026-09-01T20:54:09.895446+00:00,1788296049.895445585,,1788296046.153383970,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,499.360
98.763943,2026-09-01T20:54:10.428129+00:00,1788296050.428128719,,1788296046.689294100,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,532.675
99.263781,2026-09-01T20:54:10.927967+00:00,1788296050.927967072,,1788296047.203207970,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,499.846
99.776812,2026-09-01T20:54:11.440999+00:00,1788296051.440998554,,1788296047.702124119,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,513.025
100.286178,2026-09-01T20:54:11.950364+00:00,1788296051.950364351,,1788296048.179044008,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,509.366
100.819299,2026-09-01T20:54:12.483485+00:00,1788296052.483484745,,1788296048.593974113,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,533.125
101.335883,2026-09-01T20:54:13.000068+00:00,1788296053.000068426,,1788296049.143882036,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,516.586
101.879334,2026-09-01T20:54:13.543519+00:00,1788296053.543519497,,1788296049.742780924,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,543.449
102.384380,2026-09-01T20:54:14.048567+00:00,1788296054.048566580,,1788296050.231698990,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,505.041
102.882583,2026-09-01T20:54:14.546768+00:00,1788296054.546768427,,1788296050.693620920,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,498.204
103.429447,2026-09-01T20:54:15.093632+00:00,1788296055.093631983,,1788296051.110551119,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,546.865
103.940538,2026-09-01T20:54:15.604724+00:00,1788296055.604724169,,1788296051.693453074,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,511.089
104.420428,2026-09-01T20:54:16.084613+00:00,1788296056.084613323,,1788296052.207366943,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,479.898
104.956650,2026-09-01T20:54:16.620835+00:00,1788296056.620835304,,1788296052.741276979,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,536.221
105.458770,2026-09-01T20:54:17.122956+00:00,1788296057.122956276,,1788296053.199199915,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,502.108
105.989846,2026-09-01T20:54:17.654032+00:00,1788296057.654031515,,1788296053.670120955,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,531.082
106.523669,2026-09-01T20:54:18.187855+00:00,1788296058.187855244,,1788296054.135042906,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,533.822
107.043006,2026-09-01T20:54:18.707193+00:00,1788296058.707192659,,1788296054.705946922,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.335
107.547833,2026-09-01T20:54:19.212018+00:00,1788296059.212018490,,1788296055.109879017,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.828
108.052758,2026-09-01T20:54:19.716944+00:00,1788296059.716943979,,1788296055.598797083,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.929
108.554026,2026-09-01T20:54:20.218212+00:00,1788296060.218212366,,1788296056.199696064,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,501.273
109.096348,2026-09-01T20:54:20.760534+00:00,1788296060.760534048,,1788296056.746603966,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,542.315
109.592976,2026-09-01T20:54:21.257161+00:00,1788296061.257160902,,1788296057.234522104,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,496.635
110.132644,2026-09-01T20:54:21.796830+00:00,1788296061.796829700,,1788296057.591461897,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,539.666
110.632475,2026-09-01T20:54:22.296661+00:00,1788296062.296660900,,1788296058.222356081,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,499.834
111.259142,2026-09-01T20:54:22.923328+00:00,1788296062.923327923,,1788296058.710273981,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,626.663
111.700070,2026-09-01T20:54:23.364256+00:00,1788296063.364256144,,1788296059.174196005,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,440.926
112.309566,2026-09-01T20:54:23.973752+00:00,1788296063.973752022,,1788296059.713105917,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,609.492
112.800825,2026-09-01T20:54:24.465011+00:00,1788296064.465010643,,1788296060.076045036,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,491.262
113.280340,2026-09-01T20:54:24.944525+00:00,1788296064.944525242,,1788296060.587959051,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,479.514
113.883378,2026-09-01T20:54:25.547564+00:00,1788296065.547563553,,1788296061.167860985,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,603.040
114.478096,2026-09-01T20:54:26.142282+00:00,1788296066.142281771,,1788296061.611787081,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,594.721
114.862432,2026-09-01T20:54:26.526618+00:00,1788296066.526618004,,1788296062.144696951,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,384.331
115.385649,2026-09-01T20:54:27.049834+00:00,1788296067.049834490,,1788296062.455645084,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.222
115.859364,2026-09-01T20:54:27.523549+00:00,1788296067.523549080,,1788296063.204519033,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,473.712
116.415212,2026-09-01T20:54:28.079399+00:00,1788296068.079399347,,1788296063.739428997,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,555.848
116.919330,2026-09-01T20:54:28.583515+00:00,1788296068.583515167,,1788296064.156358957,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,504.123
117.501285,2026-09-01T20:54:29.165470+00:00,1788296069.165470362,,1788296064.632278919,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,581.953
117.988691,2026-09-01T20:54:29.652878+00:00,1788296069.652877569,,1788296065.203182936,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,487.399
118.553258,2026-09-01T20:54:30.217443+00:00,1788296070.217442989,,1788296065.644109011,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,564.573
118.961273,2026-09-01T20:54:30.625458+00:00,1788296070.625458241,,1788296066.133027077,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,408.017
119.517551,2026-09-01T20:54:31.181736+00:00,1788296071.181735754,,1788296066.631942987,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,556.275
120.036739,2026-09-01T20:54:31.700924+00:00,1788296071.700924397,,1788296067.238841057,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.186
120.526489,2026-09-01T20:54:32.190675+00:00,1788296072.190675020,,1788296067.631774902,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,489.744
121.054992,2026-09-01T20:54:32.719178+00:00,1788296072.719178438,,1788296068.071701050,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,528.506
121.560879,2026-09-01T20:54:33.225065+00:00,1788296073.225064754,,1788296068.738589048,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,505.895
122.082301,2026-09-01T20:54:33.746485+00:00,1788296073.746485472,,1788296069.226506948,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,521.415
122.601923,2026-09-01T20:54:34.266109+00:00,1788296074.266109228,,1788296069.644437075,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.625
123.120374,2026-09-01T20:54:34.784560+00:00,1788296074.784560204,,1788296070.166348934,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,518.448
123.643749,2026-09-01T20:54:35.307935+00:00,1788296075.307934761,,1788296070.729254961,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,523.374
124.163509,2026-09-01T20:54:35.827696+00:00,1788296075.827696085,,1788296071.214173079,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,519.757
124.661240,2026-09-01T20:54:36.325426+00:00,1788296076.325425625,,1788296071.619105101,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,497.738
125.183714,2026-09-01T20:54:36.847900+00:00,1788296076.847899914,,1788296072.131019115,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,522.475
125.676725,2026-09-01T20:54:37.340911+00:00,1788296077.340910673,,1788296072.726918936,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,493.017
126.212917,2026-09-01T20:54:37.877102+00:00,1788296077.877102375,,1788296073.201838970,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,536.181
126.725944,2026-09-01T20:54:38.390129+00:00,1788296078.390129089,,1788296073.709753990,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,513.031
127.271950,2026-09-01T20:54:38.936136+00:00,1788296078.936136007,,1788296074.244663954,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,546.006
127.787334,2026-09-01T20:54:39.451519+00:00,1788296079.451519489,,1788296074.595604897,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,515.385
128.309455,2026-09-01T20:54:39.973641+00:00,1788296079.973641157,,1788296075.165508986,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,522.123
128.799441,2026-09-01T20:54:40.463627+00:00,1788296080.463627338,,1788296075.695420027,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,489.982
129.345861,2026-09-01T20:54:41.010047+00:00,1788296081.010047197,,1788296076.196336031,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,546.420
129.881819,2026-09-01T20:54:41.546005+00:00,1788296081.546004534,,1788296076.743243933,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,535.953
130.387828,2026-09-01T20:54:42.052014+00:00,1788296082.052014351,,1788296077.219163895,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,506.015
130.900747,2026-09-01T20:54:42.564933+00:00,1788296082.564932585,,1788296077.743076086,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,512.917
131.380335,2026-09-01T20:54:43.044521+00:00,1788296083.044520617,,1788296078.236993074,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,479.587
131.904904,2026-09-01T20:54:43.569090+00:00,1788296083.569089890,,1788296078.702914953,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,524.570
132.410056,2026-09-01T20:54:44.074242+00:00,1788296084.074242115,,1788296079.225826979,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,505.156
132.945008,2026-09-01T20:54:44.609194+00:00,1788296084.609194279,,1788296079.656754971,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,534.947
133.462028,2026-09-01T20:54:45.126215+00:00,1788296085.126214504,,1788296080.173667908,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,517.018
133.978078,2026-09-01T20:54:45.642264+00:00,1788296085.642263889,,1788296080.706578016,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,516.055
134.495864,2026-09-01T20:54:46.160050+00:00,1788296086.160050154,,1788296081.231489897,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,517.783
135.027409,2026-09-01T20:54:46.691595+00:00,1788296086.691594601,,1788296081.719408035,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,531.548
135.499954,2026-09-01T20:54:47.164140+00:00,1788296087.164139748,,1788296082.230321884,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,472.542
136.062384,2026-09-01T20:54:47.726569+00:00,1788296087.726569414,,1788296082.719239950,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,562.431
136.532339,2026-09-01T20:54:48.196525+00:00,1788296088.196524858,,1788296083.137170076,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,469.957
137.118270,2026-09-01T20:54:48.782456+00:00,1788296088.782456398,,1788296083.730070114,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,585.925
137.578205,2026-09-01T20:54:49.242390+00:00,1788296089.242390156,,1788296084.193991899,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,459.940
138.140035,2026-09-01T20:54:49.804220+00:00,1788296089.804219961,,1788296084.504940033,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,561.827
138.604981,2026-09-01T20:54:50.269167+00:00,1788296090.269166946,,1788296085.229818106,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,464.947
139.168352,2026-09-01T20:54:50.832538+00:00,1788296090.832537889,,1788296085.746731043,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,563.364
139.637944,2026-09-01T20:54:51.302130+00:00,1788296091.302129984,,1788296086.115669012,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,469.604
140.185340,2026-09-01T20:54:51.849526+00:00,1788296091.849526167,,1788296086.655579090,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,547.391
140.678479,2026-09-01T20:54:52.342664+00:00,1788296092.342664480,,1788296087.220484018,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,493.145
141.217540,2026-09-01T20:54:52.881725+00:00,1788296092.881724834,,1788296087.587421894,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,539.051
141.705397,2026-09-01T20:54:53.369583+00:00,1788296093.369582653,,1788296088.228313923,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,487.867
142.268381,2026-09-01T20:54:53.932567+00:00,1788296093.932566643,,1788296088.586253881,MAVLINK_GLOBAL_POSITION_INT_BRIDGE_REL_ALT,/uav1/rel_alt,,1,,562.980
