elapsed_time_s,wall_time,wall_time_unix_s,source_timestamp_s,source_clock_s,local_x_east_m,local_y_north_m,local_z_up_m,roll_deg,pitch_deg,yaw_enu_deg,heading_deg,qx,qy,qz,qw,vx_east_mps,vy_north_mps,vz_up_mps,ground_speed_mps,vertical_speed_up_mps,relative_altitude_m,armed,flight_mode,flying
0.175546,2026-09-01T20:52:31.839732+00:00,1788295951.839731932,1788295951.250174999,1788295951.233181000,-0.011069321,0.011131885,-0.000000000,0.164575,-0.059117,-90.133874,180.133874,-0.000649135,0.001381091,0.707931042,-0.706279874,,,,,,-0.001000000,False,,False
0.259087,2026-09-01T20:52:31.923274+00:00,1788295951.923273802,1788295951.393126965,1788295951.327148914,-0.011069321,0.011131885,-0.000000000,0.164279,-0.058560,-90.135729,180.135729,-0.000650731,0.001375837,0.707942486,-0.706268430,-0.016752230,0.016548587,-0.000002407,0.023547674,-0.000002407,-0.001000000,False,,False
0.314958,2026-09-01T20:52:31.979144+00:00,1788295951.979143620,1788295951.464102983,1788295951.327148914,-0.011069321,0.011131885,-0.000000000,0.164504,-0.058877,-90.136504,180.136504,-0.000650146,0.001379182,0.707947254,-0.706263661,-0.016760807,0.016507778,-0.000014795,0.023525123,-0.000014795,-0.001000000,False,,False
0.433696,2026-09-01T20:52:32.097881+00:00,1788295952.097881317,1788295951.571067095,1788295951.553072929,-0.011069321,0.011131885,-0.000000000,0.164378,-0.058623,-90.137673,180.137673,-0.000650927,0.001376844,0.707954466,-0.706256330,-0.016763169,0.016557703,0.000013836,0.023561863,0.000013836,-0.001000000,False,STABILIZE,False
0.558299,2026-09-01T20:52:32.222485+00:00,1788295952.222485304,1788295951.678030968,1788295951.651040077,-0.011069321,0.011131885,-0.000000000,0.164736,-0.058799,-90.138941,180.138941,-0.000652032,0.001380152,0.707962275,-0.706248522,-0.016579030,0.016468378,0.000030825,0.023368177,0.000030825,-0.001000000,False,STABILIZE,False
0.817370,2026-09-01T20:52:32.481555+00:00,1788295952.481555223,1788295951.961935997,1788295951.949939966,-0.011069321,0.011131885,-0.000000000,0.164467,-0.058218,-90.142914,180.142914,-0.000653917,0.001374934,0.707986772,-0.706224024,-0.016679367,0.016577324,0.000072712,0.023516142,0.000072712,0.000000000,False,STABILIZE,False
0.980362,2026-09-01T20:52:32.644548+00:00,1788295952.644547701,1788295952.135876894,1788295952.091892004,-0.011069321,0.011131885,-0.000000000,0.164610,-0.058465,-90.145381,180.145381,-0.000653239,0.001377353,0.708001971,-0.706208825,-0.016500516,0.016414536,0.000061287,0.023274536,0.000061287,0.000000000,False,STABILIZE,False
1.029258,2026-09-01T20:52:32.693443+00:00,1788295952.693443298,1788295952.171864986,1788295952.091892004,-0.011069321,0.011131885,-0.000000000,0.164949,-0.058561,-90.145808,180.145808,-0.000654732,0.001380041,0.708004594,-0.706206203,-0.016413575,0.016285293,0.000062096,0.023121769,0.000062096,0.000000000,False,STABILIZE,False
1.056071,2026-09-01T20:52:32.720256+00:00,1788295952.720256090,1788295952.208853006,1788295952.091892004,-0.011069321,0.011131885,-0.000000000,0.165325,-0.058792,-90.146331,180.146331,-0.000655616,0.001383793,0.708007812,-0.706202984,-0.016512563,0.016384911,0.000059438,0.023262202,0.000059438,0.000000000,False,STABILIZE,False
1.233829,2026-09-01T20:52:32.898015+00:00,1788295952.898015261,1788295952.385792971,1788295952.317816019,-0.011069321,0.011131885,-0.000000000,0.165315,-0.058660,-90.148517,180.148517,-0.000656344,0.001382929,0.708021283,-0.706189394,-0.016735457,0.016562389,0.000096613,0.023545451,0.000096613,0.000000000,False,STABILIZE,False
1.593008,2026-09-01T20:52:33.257194+00:00,1788295953.257194042,1788295952.706685066,1788295952.507751942,-0.011069321,0.011131885,-0.000000000,0.165876,-0.058951,-90.153122,180.153122,-0.000657948,0.001388213,0.708049655,-0.706160903,-0.016580898,0.016446944,0.000111936,0.023354404,0.000111936,0.000000000,False,STABILIZE,False
1.731578,2026-09-01T20:52:33.395763+00:00,1788295953.395763397,1788295952.848638058,1788295952.722680092,-0.011069321,0.011131885,-0.000000000,0.166240,-0.059269,-90.155010,180.155010,-0.000658195,0.001392434,0.708061278,-0.706149280,-0.016764497,0.016620463,0.000095496,0.023606951,0.000095496,0.000000000,False,STABILIZE,False
1.768269,2026-09-01T20:52:33.432454+00:00,1788295953.432453871,1788295952.883625984,1788295952.722680092,-0.011069321,0.011131885,-0.000000000,0.166043,-0.058979,-90.155512,180.155512,-0.000658771,0.001389432,0.708064377,-0.706146181,-0.016914824,0.016746540,0.000086819,0.023802476,0.000086819,0.000000000,False,STABILIZE,False
1.896387,2026-09-01T20:52:33.560573+00:00,1788295953.560572624,1788295953.022578955,1788295953.008584023,-0.011069321,0.011131885,-0.000000000,0.166215,-0.058855,-90.157321,180.157321,-0.000660577,0.001389736,0.708075523,-0.706135035,-0.016772071,0.016656186,0.000091924,0.023637489,0.000091924,0.000000000,False,STABILIZE,False
2.825553,2026-09-01T20:52:34.489738+00:00,1788295954.489738226,1788295953.915278912,1788295953.675359964,-0.011069321,0.011131885,-0.000000000,0.166675,-0.058619,-90.169403,180.169403,-0.000664721,0.001391203,0.708149970,-0.706060350,-0.016930018,0.016771678,0.000053110,0.023830960,0.000053110,0.000000000,False,STABILIZE,False
2.932638,2026-09-01T20:52:34.596824+00:00,1788295954.596823692,1788295954.020243883,1788295953.915278912,-0.011069321,0.011131885,-0.000000000,0.166858,-0.058619,-90.170990,180.170990,-0.000665835,0.001392338,0.708159745,-0.706050456,-0.016726263,0.016627636,-0.000033921,0.023584871,-0.000033921,0.000000000,False,STABILIZE,False
3.118600,2026-09-01T20:52:34.782786+00:00,1788295954.782786131,1788295954.198184013,1788295954.178190947,-0.011069321,0.011131885,-0.000000000,0.166812,-0.058317,-90.173224,180.173224,-0.000667384,0.001390204,0.708173513,-0.706036687,-0.016938534,0.016719420,0.000001792,0.023800271,0.000001792,0.000000000,False,STABILIZE,False
3.142101,2026-09-01T20:52:34.806287+00:00,1788295954.806286812,1788295954.234172106,1788295954.213179111,-0.011069321,0.011131885,-0.000000000,0.166977,-0.058498,-90.173756,180.173756,-0.000667279,0.001392346,0.708176792,-0.706033409,-0.016768390,0.016579041,0.000017294,0.023580575,0.000017294,0.000000000,False,STABILIZE,False
3.213091,2026-09-01T20:52:34.877277+00:00,1788295954.877276897,1788295954.269160032,1788295954.213179111,-0.011069321,0.011131885,-0.000000000,0.167018,-0.058488,-90.174279,180.174279,-0.000667587,0.001392539,0.708180010,-0.706030190,-0.016890159,0.016719220,0.000032007,0.023765727,0.000032007,0.000000000,False,STABILIZE,False
3.665665,2026-09-01T20:52:35.329851+00:00,1788295955.329850912,1788295954.695017099,1788295954.666027069,-0.011069321,0.011131885,-0.000000000,0.167292,-0.058743,-90.180104,180.180104,-0.000667631,0.001395836,0.708215892,-0.705994189,-0.016909221,0.016740775,0.000033178,0.023794438,0.000033178,0.000000000,False,STABILIZE,False
3.710729,2026-09-01T20:52:35.374914+00:00,1788295955.374913931,1788295954.765993118,1788295954.747998953,-0.011069321,0.011131885,-0.000000000,0.167287,-0.058616,-90.181139,180.181139,-0.000668370,0.001395031,0.708222270,-0.705987811,-0.016730109,0.016698321,0.000056359,0.023637481,0.000056359,0.000000000,False,STABILIZE,False
3.744046,2026-09-01T20:52:35.408231+00:00,1788295955.408231497,1788295954.801980972,1788295954.783987045,-0.011069321,0.011131885,-0.000000000,0.167447,-0.058864,-90.181730,180.181730,-0.000667813,0.001397548,0.708225906,-0.705984175,-0.016656624,0.016634407,0.000047778,0.023540319,0.000047778,0.000000000,False,STABILIZE,False
3.870757,2026-09-01T20:52:35.534944+00:00,1788295955.534943819,1788295954.941934109,1788295954.902946949,-0.011069321,0.011131885,-0.000000000,0.167237,-0.058610,-90.183509,180.183509,-0.000668071,0.001394702,0.708236873,-0.705973089,-0.016730797,0.016703594,0.000047359,0.023641692,0.000047359,0.000000000,False,STABILIZE,False
4.107722,2026-09-01T20:52:35.771908+00:00,1788295955.771907806,1788295955.149863958,1788295955.129870892,-0.011069321,0.011131885,-0.000000000,0.167486,-0.058856,-90.186180,180.186180,-0.000668051,0.001397769,0.708253324,-0.705956638,-0.016553117,0.016516542,0.000061305,0.023383794,0.000061305,0.000000000,False,STABILIZE,False
4.140076,2026-09-01T20:52:35.804261+00:00,1788295955.804261208,1788295955.183852911,1788295955.129870892,-0.011069321,0.011131885,-0.000000000,0.167563,-0.059068,-90.186616,180.186616,-0.000667213,0.001399553,0.708256006,-0.705953956,-0.016467405,0.016402533,0.000117554,0.023242602,0.000117554,0.000000000,False,STABILIZE,False
4.533937,2026-09-01T20:52:36.198123+00:00,1788295956.198122501,1788295955.575721025,1788295955.465758085,-0.011069321,0.011131885,-0.000000000,0.168052,-0.059302,-90.191804,180.191804,-0.000668710,0.001404046,0.708287954,-0.705921888,-0.016517421,0.016466342,0.000135654,0.023323071,0.000135654,0.000000000,False,STABILIZE,False
4.766328,2026-09-01T20:52:36.430514+00:00,1788295956.430513859,1788295955.789649010,1788295955.599713087,-0.011069321,0.011131885,-0.000000000,0.168472,-0.059486,-90.194378,180.194378,-0.000670130,0.001407792,0.708303809,-0.705905914,-0.016434511,0.016620465,0.000102628,0.023373767,0.000102628,0.000000000,False,STABILIZE,False
5.054892,2026-09-01T20:52:36.719077+00:00,1788295956.719077349,1788295956.075552940,1788295956.015573025,-0.011069321,0.011131885,-0.000000000,0.169208,-0.059737,-90.198270,180.198270,-0.000673065,0.001413911,0.708327770,-0.705881834,-0.016592991,0.016860669,0.000075077,0.023656067,0.000075077,0.000000000,False,STABILIZE,False
5.089466,2026-09-01T20:52:36.753652+00:00,1788295956.753651857,1788295956.111541033,1788295956.075552940,-0.011069321,0.011131885,-0.000000000,0.169043,-0.059597,-90.198879,180.198879,-0.000672902,0.001412031,0.708331525,-0.705878079,-0.016612120,0.016922655,0.000018442,0.023713683,0.000018442,0.000000000,False,STABILIZE,False
5.356858,2026-09-01T20:52:37.021044+00:00,1788295957.021044016,1788295956.361457109,1788295956.301476955,-0.011069321,0.011131885,-0.000000000,0.169445,-0.059469,-90.202276,180.202276,-0.000676128,0.001413749,0.708352447,-0.705857158,-0.016560655,0.016859544,-0.000006537,0.023632595,-0.000006537,0.000000000,False,STABILIZE,False
5.492420,2026-09-01T20:52:37.156605+00:00,1788295957.156605244,1788295956.503408909,1788295956.480417013,-0.011069321,0.011131885,-0.000000000,0.169412,-0.059526,-90.203940,180.203940,-0.000675554,0.001413906,0.708362699,-0.705846906,-0.016586525,0.016860835,0.000026396,0.023651651,0.000026396,0.000000000,False,STABILIZE,False
5.646678,2026-09-01T20:52:37.310865+00:00,1788295957.310864925,1788295956.643362045,1788295956.587380886,-0.011069321,0.011131885,-0.000000000,0.169738,-0.059612,-90.205790,180.205790,-0.000677009,0.001416459,0.708374083,-0.705835402,-0.016637908,0.016895955,0.000016713,0.023712724,0.000016713,0.000000000,False,STABILIZE,False
6.324159,2026-09-01T20:52:37.988345+00:00,1788295957.988344908,1788295957.283147097,1788295957.207173109,-0.011069321,0.011131885,-0.000000000,0.170076,-0.059271,-90.213754,180.213754,-0.000681103,0.001416500,0.708423138,-0.705786228,-0.016844915,0.017158985,-0.000025656,0.024045414,-0.000025656,0.000000000,False,STABILIZE,False
6.423423,2026-09-01T20:52:38.087608+00:00,1788295958.087608337,1788295957.389111042,1788295957.325133085,-0.011069321,0.011131885,-0.000000000,0.169840,-0.059261,-90.215127,180.215127,-0.000679694,0.001414987,0.708431602,-0.705777764,-0.016778102,0.017033363,-0.000021098,0.023908997,-0.000021098,0.000000000,False,STABILIZE,False
6.751385,2026-09-01T20:52:38.415571+00:00,1788295958.415570736,1788295957.707005024,1788295957.623033047,-0.011069321,0.011131885,-0.000000000,0.170153,-0.059350,-90.219145,180.219145,-0.000681017,0.001417488,0.708456337,-0.705752909,-0.016650341,0.016935414,-0.000019354,0.023749571,-0.000019354,0.000000000,False,STABILIZE,False
6.917529,2026-09-01T20:52:38.581714+00:00,1788295958.581714392,1788295957.883944988,1788295957.800972939,-0.011069321,0.011131885,-0.000000000,0.170013,-0.059168,-90.221399,180.221399,-0.000681253,0.001415521,0.708470225,-0.705738902,-0.016661253,0.016912583,-0.000035983,0.023740952,-0.000035983,0.000000000,False,STABILIZE,False
7.142657,2026-09-01T20:52:38.806843+00:00,1788295958.806843042,1788295958.062885046,1788295958.002904892,-0.011069321,0.011131885,-0.000000000,0.170054,-0.059205,-90.223644,180.223644,-0.000681251,0.001416012,0.708484054,-0.705725074,-0.016456025,0.016739456,-0.000083189,0.023473605,-0.000083189,0.000000000,False,STABILIZE,False
7.166096,2026-09-01T20:52:38.830282+00:00,1788295958.830282211,1788295958.098872900,1788295958.062885046,-0.011069321,0.011131885,-0.000000000,0.169880,-0.058996,-90.224186,180.224186,-0.000681468,0.001413655,0.708487391,-0.705721736,-0.016479785,0.016718049,-0.000105206,0.023475018,-0.000105206,0.000000000,False,STABILIZE,False
7.302220,2026-09-01T20:52:38.966405+00:00,1788295958.966405392,1788295958.242825031,1788295958.098872900,-0.011069321,0.011131885,-0.000000000,0.170289,-0.059535,-90.225997,180.225997,-0.000680626,0.001419514,0.708498538,-0.705710590,-0.016437870,0.016679406,-0.000109550,0.023418073,-0.000109550,0.000000000,False,STABILIZE,False
7.824688,2026-09-01T20:52:39.488873+00:00,1788295959.488873482,1788295958.739658117,1788295958.642689943,-0.011069321,0.011131885,-0.000000000,0.171055,-0.059376,-90.232367,180.232367,-0.000686254,0.001423308,0.708537757,-0.705671132,-0.016538622,0.016865959,-0.000122530,0.023621740,-0.000122530,0.000000000,False,STABILIZE,False
8.165932,2026-09-01T20:52:39.830118+00:00,1788295959.830118418,1788295959.092539072,1788295959.038557053,-0.011069321,0.011131885,-0.000000000,0.171530,-0.059239,-90.237275,180.237275,-0.000689963,0.001425429,0.708567977,-0.705640793,-0.016499076,0.016905390,-0.000156355,0.023622272,-0.000156355,-0.001000000,False,STABILIZE,False
8.282163,2026-09-01T20:52:39.946348+00:00,1788295959.946348190,1788295959.199502945,1788295959.173511982,-0.011069321,0.011131885,-0.000000000,0.171507,-0.059046,-90.238562,180.238562,-0.000690999,0.001424103,0.708575904,-0.705632865,-0.016582616,0.017029248,-0.000205317,0.023769275,-0.000205317,-0.001000000,False,STABILIZE,False
8.434989,2026-09-01T20:52:40.099176+00:00,1788295960.099175692,1788295959.342454910,1788295959.303467989,-0.011069321,0.011131885,-0.000000000,0.171703,-0.059005,-90.240305,180.240305,-0.000692440,0.001425077,0.708586633,-0.705622017,-0.016542241,0.016996039,-0.000261718,0.023717316,-0.000261718,-0.001000000,False,STABILIZE,False
8.702433,2026-09-01T20:52:40.366619+00:00,1788295960.366618633,1788295959.589371920,1788295959.389439106,-0.011069321,0.011131885,-0.000000000,0.172156,-0.059005,-90.243519,180.243519,-0.000695188,0.001427897,0.708606422,-0.705602109,-0.016521912,0.016926946,-0.000282720,0.023653648,-0.000282720,-0.001000000,False,STABILIZE,False
8.908858,2026-09-01T20:52:40.573044+00:00,1788295960.573043823,1788295959.767312050,1788295959.389439106,-0.011069321,0.011131885,-0.000000000,0.172235,-0.058777,-90.245784,180.245784,-0.000697055,0.001426997,0.708620369,-0.705588162,-0.016530430,0.017002834,-0.000238070,0.023713951,-0.000238070,-0.001000000,False,STABILIZE,False
9.019103,2026-09-01T20:52:40.683289+00:00,1788295960.683289289,1788295959.910264015,1788295959.809298038,-0.011069321,0.011131885,-0.000000000,0.172552,-0.058882,-90.247460,180.247460,-0.000698339,0.001429614,0.708630681,-0.705577850,-0.016472878,0.016982336,-0.000231263,0.023659151,-0.000231263,-0.001000000,False,STABILIZE,False
9.134773,2026-09-01T20:52:40.798960+00:00,1788295960.798959732,1788295960.018228054,1788295959.999233961,-0.011069321,0.011131885,-0.000000000,0.172728,-0.058906,-90.248777,180.248777,-0.000699254,0.001430859,0.708638787,-0.705569625,-0.016343938,0.016896421,-0.000241020,0.023507730,-0.000241020,-0.001000000,False,STABILIZE,False
9.343256,2026-09-01T20:52:41.007442+00:00,1788295961.007442236,1788295960.232156038,1788295960.178174019,-0.011069321,0.011131885,-0.000000000,0.173158,-0.058980,-90.251575,180.251575,-0.000701406,0.001433990,0.708656013,-0.705552280,-0.016529817,0.017044755,-0.000272095,0.023743600,-0.000272095,-0.001000000,False,STABILIZE,False
9.427393,2026-09-01T20:52:41.091579+00:00,1788295961.091579437,1788295960.301132917,1788295960.285137892,-0.011069321,0.011131885,-0.000000000,0.173066,-0.058932,-90.252398,180.252398,-0.000701130,0.001433133,0.708661079,-0.705547214,-0.016598362,0.017128596,-0.000223947,0.023851508,-0.000223947,-0.001000000,False,STABILIZE,False
9.647071,2026-09-01T20:52:41.311257+00:00,1788295961.311257124,1788295960.514060974,1788295960.392102003,-0.011069321,0.011131885,-0.000000000,0.173298,-0.059111,-90.255216,180.255216,-0.000701413,0.001435687,0.708678424,-0.705529749,-0.016404213,0.016935747,-0.000217689,0.023577908,-0.000217689,-0.001000000,False,STABILIZE,False
9.698299,2026-09-01T20:52:41.362485+00:00,1788295961.362484694,1788295960.550049067,1788295960.514060974,-0.011069321,0.011131885,-0.000000000,0.173281,-0.059114,-90.255748,180.255748,-0.000701281,0.001435599,0.708681703,-0.705526471,-0.016451078,0.016966790,-0.000216053,0.023632814,-0.000216053,-0.001000000,False,STABILIZE,False
9.838875,2026-09-01T20:52:41.503062+00:00,1788295961.503061533,1788295960.657012939,1788295960.610028982,-0.011069321,0.011131885,-0.000000000,0.173622,-0.059446,-90.257163,180.257163,-0.000701309,0.001439762,0.708690405,-0.705517769,-0.016442679,0.016895344,-0.000213448,0.023575715,-0.000213448,-0.001000000,False,STABILIZE,False
10.036211,2026-09-01T20:52:41.700397+00:00,1788295961.700396776,1788295960.903929949,1788295960.850948095,-0.011069321,0.011131885,-0.000000000,0.173463,-0.058705,-90.260163,180.260163,-0.000704877,0.001434237,0.708708882,-0.705499172,-0.016630633,0.017108381,-0.000202602,0.023859477,-0.000202602,-0.001000000,False,STABILIZE,False
10.072299,2026-09-01T20:52:41.736486+00:00,1788295961.736485720,1788295960.939918041,1788295960.850948095,-0.011069321,0.011131885,-0.000000000,0.173358,-0.058627,-90.260743,180.260743,-0.000704708,0.001433113,0.708712459,-0.705495596,-0.016368551,0.016754352,-0.000198824,0.023423018,-0.000198824,-0.001000000,False,STABILIZE,False
10.400806,2026-09-01T20:52:42.064992+00:00,1788295962.064992189,1788295961.254812002,1788295961.232820034,-0.011069321,0.011131885,-0.000000000,0.174163,-0.059110,-90.264783,180.264783,-0.000706622,0.001441087,0.708737314,-0.705470622,-0.016339602,0.016726177,-0.000209028,0.023382634,-0.000209028,-0.001000000,False,STABILIZE,False
10.438838,2026-09-01T20:52:42.103023+00:00,1788295962.103023052,1788295961.291800022,1788295961.266808033,-0.011069321,0.011131885,-0.000000000,0.174049,-0.058973,-90.265218,180.265218,-0.000706769,0.001439538,0.708739996,-0.705467939,-0.016432131,0.016794879,-0.000226030,0.023496444,-0.000226030,-0.001000000,False,STABILIZE,False
10.529900,2026-09-01T20:52:42.194087+00:00,1788295962.194087267,1788295961.362776041,1788295961.291800022,-0.011069321,0.011131885,-0.000000000,0.174177,-0.059008,-90.266041,180.266041,-0.000707323,0.001440554,0.708745062,-0.705462873,-0.016348492,0.016708780,-0.000217271,0.023376410,-0.000217271,-0.001000000,False,STABILIZE,False
10.553793,2026-09-01T20:52:42.217979+00:00,1788295962.217978716,1788295961.397763968,1788295961.385767937,-0.011069321,0.011131885,-0.000000000,0.174416,-0.059157,-90.266381,180.266381,-0.000707877,0.001442949,0.708747149,-0.705460787,-0.016392509,0.016756015,-0.000179012,0.023440955,-0.000179012,-0.001000000,False,STABILIZE,False
10.685526,2026-09-01T20:52:42.349711+00:00,1788295962.349711180,1788295961.540715933,1788295961.529720068,-0.011069321,0.011131885,-0.000000000,0.174669,-0.059349,-90.268318,180.268318,-0.000708221,0.001445709,0.708759069,-0.705448747,-0.016458742,0.016823286,-0.000178779,0.023535360,-0.000178779,-0.001000000,False,STABILIZE,False
10.898325,2026-09-01T20:52:42.562511+00:00,1788295962.562511444,1788295961.720655918,1788295961.695663929,-0.011069321,0.011131885,-0.000000000,0.174566,-0.059466,-90.270797,180.270797,-0.000706829,0.001445810,0.708774328,-0.705433369,-0.016456163,0.016809223,-0.000191955,0.023523505,-0.000191955,-0.001000000,False,STABILIZE,False
11.071848,2026-09-01T20:52:42.736033+00:00,1788295962.736033440,1788295961.897595882,1788295961.885600090,-0.011069321,0.011131885,-0.000000000,0.174778,-0.059313,-90.272956,180.272956,-0.000709054,0.001446189,0.708787620,-0.705420077,-0.016607525,0.016863994,-0.000171432,0.023668633,-0.000171432,-0.001000000,False,STABILIZE,False
11.104946,2026-09-01T20:52:42.769130+00:00,1788295962.769130468,1788295961.931585073,1788295961.897595882,-0.011069321,0.011131885,-0.000000000,0.174646,-0.059216,-90.273527,180.273527,-0.000708833,0.001444776,0.708791137,-0.705416560,-0.016521301,0.016749350,-0.000224829,0.023526456,-0.000224829,-0.001000000,False,STABILIZE,False
11.132576,2026-09-01T20:52:42.796762+00:00,1788295962.796761751,1788295961.967572927,1788295961.897595882,-0.011069321,0.011131885,-0.000000000,0.174632,-0.059225,-90.273982,180.273982,-0.000708685,0.001444750,0.708793938,-0.705413759,-0.016603904,0.016810637,-0.000210970,0.023628101,-0.000210970,-0.001000000,False,STABILIZE,False
11.167637,2026-09-01T20:52:42.831823+00:00,1788295962.831822872,1788295962.001560926,1788295961.897595882,-0.011069321,0.011131885,-0.000000000,0.174937,-0.059221,-90.274360,180.274360,-0.000710582,0.001446614,0.708796263,-0.705411434,-0.016574098,0.016825069,-0.000207089,0.023617444,-0.000207089,-0.001000000,False,STABILIZE,False
11.286999,2026-09-01T20:52:42.951184+00:00,1788295962.951184273,1788295962.109524965,1788295962.091531038,-0.011069321,0.011131885,-0.000000000,0.175185,-0.059188,-90.275765,180.275765,-0.000712297,0.001447962,0.708804905,-0.705402792,-0.016630620,0.016855152,-0.000197233,0.023678549,-0.000197233,-0.001000000,False,STABILIZE,False
11.970987,2026-09-01T20:52:43.635173+00:00,1788295963.635172606,1788295962.747309923,1788295962.674335003,-0.011069321,0.011131885,-0.000000000,0.175981,-0.058543,-90.284480,180.284480,-0.000721079,0.001448967,0.708858550,-0.705348790,-0.016465744,0.016669458,-0.000186110,0.023430569,-0.000186110,-0.001000000,False,STABILIZE,False
11.999098,2026-09-01T20:52:43.663285+00:00,1788295963.663284540,1788295962.781299114,1788295962.747309923,-0.011069321,0.011131885,-0.000000000,0.176073,-0.058501,-90.284887,180.284887,-0.000721898,0.001449281,0.708861053,-0.705346286,-0.016511841,0.016613316,-0.000054169,0.023423133,-0.000054169,-0.001000000,False,STABILIZE,False
12.137868,2026-09-01T20:52:43.802054+00:00,1788295963.802054405,1788295962.924251080,1788295962.796293974,-0.011069321,0.011131885,-0.000000000,0.176326,-0.058445,-90.286814,180.286814,-0.000723775,0.001450515,0.708872914,-0.705334306,-0.016663272,0.016758615,-0.000047696,0.023632939,-0.000047696,-0.001000000,False,STABILIZE,False
12.430473,2026-09-01T20:52:44.094660+00:00,1788295964.094659805,1788295963.201158047,1788295963.123183966,-0.011069321,0.011131885,-0.000000000,0.176633,-0.058437,-90.290698,180.290698,-0.000725669,0.001452382,0.708896816,-0.705310285,-0.016581101,0.016635066,-0.000046159,0.023487408,-0.000046159,-0.001000000,False,STABILIZE,False
12.587581,2026-09-01T20:52:44.251767+00:00,1788295964.251767397,1788295963.308121920,1788295963.290127993,-0.011069321,0.011131885,-0.000000000,0.176785,-0.058397,-90.292102,180.292102,-0.000726830,0.001453088,0.708905458,-0.705301642,-0.016659580,0.016798085,-0.000020340,0.023658344,-0.000020340,-0.001000000,False,STABILIZE,False
13.081567,2026-09-01T20:52:44.745752+00:00,1788295964.745752096,1788295963.840943098,1788295963.780962944,-0.011069321,0.011131885,-0.000000000,0.177246,-0.058197,-90.299182,180.299182,-0.000730822,0.001454753,0.708949029,-0.705257833,-0.016633527,0.016798163,-0.000057055,0.023640061,-0.000057055,-0.001000000,False,STABILIZE,False
13.149216,2026-09-01T20:52:44.813401+00:00,1788295964.813401461,1788295963.911919117,1788295963.853939056,-0.011069321,0.011131885,-0.000000000,0.176920,-0.057940,-90.299878,180.299878,-0.000730391,0.001451159,0.708953321,-0.705253422,-0.016603181,0.016646586,-0.000170444,0.023511156,-0.000170444,-0.001000000,False,STABILIZE,False
13.751944,2026-09-01T20:52:45.416131+00:00,1788295965.416130781,1788295964.483726978,1788295964.460735083,-0.011069321,0.011131885,-0.000000000,0.178248,-0.058331,-90.307184,180.307184,-0.000736049,0.001461827,0.708998263,-0.705208242,-0.016474899,0.016415961,-0.000192675,0.023257387,-0.000192675,-0.001000000,False,STABILIZE,False
14.019338,2026-09-01T20:52:45.683523+00:00,1788295965.683523417,1788295964.733643055,1788295964.724646091,-0.011069321,0.011131885,-0.000000000,0.178568,-0.058316,-90.310207,180.310207,-0.000738075,0.001463736,0.709016860,-0.705189645,-0.016565979,0.016513832,-0.000246135,0.023390987,-0.000246135,-0.001000000,False,STABILIZE,False
14.234278,2026-09-01T20:52:45.898463+00:00,1788295965.898463249,1788295964.947571039,1788295964.939574003,-0.011069321,0.011131885,-0.000000000,0.178539,-0.058165,-90.313015,180.313015,-0.000738794,0.001462649,0.709034145,-0.705172241,-0.016621703,0.016554601,-0.000236223,0.023459238,-0.000236223,-0.001000000,False,STABILIZE,False
14.363619,2026-09-01T20:52:46.027805+00:00,1788295966.027805090,1788295965.087523937,1788295965.009550095,-0.011069321,0.011131885,-0.000000000,0.178985,-0.058337,-90.314692,180.314692,-0.000740457,0.001466477,0.709044456,-0.705161810,-0.016643388,0.016684992,-0.000256076,0.023566742,-0.000256076,-0.001000000,False,STABILIZE,False
14.694306,2026-09-01T20:52:46.358492+00:00,1788295966.358492136,1788295965.408416033,1788295965.331442118,-0.011069321,0.011131885,-0.000000000,0.179191,-0.058025,-90.318799,180.318799,-0.000743598,0.001465857,0.709069729,-0.705136418,-0.016655525,0.016795876,-0.000260020,0.023653920,-0.000260020,-0.001000000,False,STABILIZE,False
15.025227,2026-09-01T20:52:46.689413+00:00,1788295966.689413071,1788295965.688322067,1788295965.664330006,-0.011069321,0.011131885,-0.000000000,0.179472,-0.058026,-90.322500,180.322500,-0.000745273,0.001467626,0.709092498,-0.705113530,-0.016733063,0.016812926,-0.000259747,0.023720664,-0.000259747,-0.001000000,False,STABILIZE,False
15.050952,2026-09-01T20:52:46.715138+00:00,1788295966.715137959,1788295965.724309921,1788295965.689321995,-0.011069321,0.011131885,-0.000000000,0.179300,-0.057924,-90.322954,180.322954,-0.000744849,0.001465935,0.709095299,-0.705110729,-0.016573543,0.016694322,-0.000223177,0.023524088,-0.000223177,-0.001000000,False,STABILIZE,False
15.124933,2026-09-01T20:52:46.789119+00:00,1788295966.789118528,1788295965.795285940,1788295965.724309921,-0.011069321,0.011131885,-0.000000000,0.179285,-0.058025,-90.323575,180.323575,-0.000744116,0.001466466,0.709099114,-0.705106795,-0.016529633,0.016668722,-0.000229271,0.023474988,-0.000229271,-0.001000000,False,STABILIZE,False
15.313252,2026-09-01T20:52:46.977437+00:00,1788295966.977437496,1788295966.006215096,1788295965.926242113,-0.011069321,0.011131885,-0.000000000,0.179568,-0.058080,-90.326036,180.326036,-0.000745489,0.001468574,0.709114254,-0.705091655,-0.016658995,0.016782356,-0.000239393,0.023646767,-0.000239393,-0.001000000,False,STABILIZE,False
