run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_ground_2hz_rng1,1,ground,2,65,1787894164.6524682,1787894164.6609955,19913,False,,,False,2.239704132080078,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,66,1787894165.1524045,1787894165.1596055,19944,False,,,False,1.9176006317138672,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,67,1787894165.6524656,1787894165.662719,19943,False,,,False,3.0896663665771484,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,68,1787894166.1524167,1787894166.1604524,19925,False,,,False,2.4144649505615234,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,69,1787894166.6524692,1787894166.6609268,19919,False,,,False,2.085447311401367,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,70,1787894167.1525676,1787894167.1628942,19930,False,,,False,2.582073211669922,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,71,1787894167.652407,1787894167.6602354,19890,True,1787894168.1538942,501.48725509643555,True,2.604246139526367,27.84872055053711,True,1787894169.0275376,845.4451560974121,True,1375.1306533813477,1787894169.0278857,1375.478744506836
rate_ground_2hz_rng1,1,ground,2,72,1787894168.1524446,1787894168.1616886,19886,False,,,False,2.851724624633789,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,73,1787894168.6524348,1787894168.6585045,19917,False,,,False,1.9092559814453125,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,74,1787894169.1524725,1787894169.1596131,19945,False,,,False,1.9335746765136719,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,75,1787894169.6524322,1787894169.660124,19934,False,,,False,2.5916099548339844,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,76,1787894170.1524284,1787894170.1591356,19907,False,,,False,1.9176006317138672,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,77,1787894170.6524873,1787894170.6612854,19939,False,,,False,2.3331642150878906,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,78,1787894171.1524532,1787894171.1592605,19900,False,,,False,1.9307136535644531,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,79,1787894171.6524196,1787894171.6599584,19913,False,,,False,2.5033950805664062,,False,,,False,,,
rate_ground_2hz_rng1,1,ground,2,80,1787894172.1523728,1787894172.1597815,19930,False,,,False,2.4192333221435547,,False,,,False,,,
