run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_edge_1hz_rng1,1,edge,1,52,1787837367.8297527,1787837367.8297527,2764800,True,1787837367.8525548,22.802114486694336,,,,True,1787837367.9028974,44.29268836975098,True,73.14467430114746,1787837371.1339076,3304.154872894287
rate_edge_1hz_rng1,1,edge,1,53,1787837368.8296812,1787837368.8296812,2764800,True,1787837368.852346,22.664785385131836,,,,True,1787837368.9071085,49.91292953491211,True,77.42738723754883,1787837371.1341853,2304.504156112671
rate_edge_1hz_rng1,1,edge,1,54,1787837369.8296862,1787837369.8296862,2764800,True,1787837369.8416471,11.960983276367188,,,,True,1787837369.897149,51.99694633483887,True,67.46292114257812,1787837371.134447,1304.7609329223633
rate_edge_1hz_rng1,1,edge,1,55,1787837370.8296666,1787837370.8296666,2764800,True,1787837370.852147,22.480487823486328,,,,True,1787837370.9162219,60.575008392333984,True,86.55524253845215,1787837371.3841932,554.5265674591064
rate_edge_1hz_rng1,1,edge,1,56,1787837371.8296955,1787837371.8296955,2764800,True,1787837371.8415995,11.904001235961914,,,,True,1787837371.8885057,43.233394622802734,True,58.81023406982422,1787837372.372392,542.696475982666
rate_edge_1hz_rng1,1,edge,1,57,1787837372.8296962,1787837372.8296962,2764800,True,1787837372.862787,33.090829849243164,,,,True,1787837372.9469674,80.58905601501465,True,117.27118492126465,1787837373.4152763,585.5801105499268
rate_edge_1hz_rng1,1,edge,1,58,1787837373.829768,1787837373.829768,2764800,True,1787837373.852199,22.431135177612305,,,,True,1787837373.9196117,63.67325782775879,True,89.84375,1787837374.3864095,556.6415786743164
rate_edge_1hz_rng1,1,edge,1,59,1787837374.8296897,1787837374.8296897,2764800,True,1787837374.8441453,14.455556869506836,,,,True,1787837374.913654,63.65680694580078,True,83.96434783935547,1787837375.39054,560.8501434326172
rate_edge_1hz_rng1,1,edge,1,60,1787837375.8297164,1787837375.8297164,2764800,True,1787837375.8630676,33.35118293762207,,,,True,1787837375.9414103,74.52201843261719,True,111.6938591003418,1787837379.8362498,4006.53338432312
rate_edge_1hz_rng1,1,edge,1,61,1787837376.8296604,1787837376.8296604,2764800,True,1787837376.8527768,23.116350173950195,,,,True,1787837376.9380217,79.42008972167969,True,108.36124420166016,1787837379.8365269,3006.866455078125
rate_edge_1hz_rng1,1,edge,1,62,1787837377.8297167,1787837377.8297167,2764800,True,1787837377.8520665,22.349834442138672,,,,True,1787837377.9137542,58.13145637512207,True,84.03754234313965,1787837379.8366547,2006.9379806518555
rate_edge_1hz_rng1,1,edge,1,63,1787837378.829711,1787837378.829711,2764800,True,1787837378.8518343,22.123336791992188,,,,True,1787837378.895609,39.533376693725586,True,65.89794158935547,1787837379.8367538,1007.0428848266602
rate_edge_1hz_rng1,1,edge,1,64,1787837379.8296485,1787837379.8296485,2764800,True,1787837379.8414907,11.84225082397461,,,,True,1787837379.8951988,49.733638763427734,True,65.55032730102539,1787837380.3850558,555.4072856903076
rate_edge_1hz_rng1,1,edge,1,65,1787837380.829695,1787837380.829695,2764800,True,1787837380.852871,23.175954818725586,,,,True,1787837380.909069,52.127838134765625,True,79.37407493591309,1787837381.3687756,539.0806198120117
rate_edge_1hz_rng1,1,edge,1,66,1787837381.8296938,1787837381.8296938,2764800,True,1787837381.841607,11.913299560546875,,,,True,1787837381.8984342,52.042484283447266,True,68.7403678894043,1787837382.3716984,542.0045852661133
rate_edge_1hz_rng1,1,edge,1,67,1787837382.8296316,1787837382.8296316,2764800,True,1787837382.8520284,22.39680290222168,,,,True,1787837382.9102287,53.69210243225098,True,80.5971622467041,1787837383.3730788,543.4472560882568
rate_edge_1hz_rng1,1,edge,1,68,1787837383.8296695,1787837383.8296695,2764800,True,1787837383.8520792,22.409677505493164,,,,True,1787837383.9057617,49.73864555358887,True,76.09224319458008,1787837384.399155,569.4854259490967
rate_edge_1hz_rng1,1,edge,1,69,1787837384.8297029,1787837384.8297029,2764800,True,1787837384.862409,32.706260681152344,,,,True,1787837384.9194493,53.27868461608887,True,89.74647521972656,1787837385.3813174,551.61452293396
rate_edge_1hz_rng1,1,edge,1,70,1787837385.82967,1787837385.82967,2764800,True,1787837385.8521385,22.46856689453125,,,,True,1787837385.8993933,43.58100891113281,True,69.72336769104004,1787837386.3745766,544.9066162109375
rate_edge_1hz_rng1,1,edge,1,71,1787837386.829709,1787837386.829709,2764800,True,1787837386.8519244,22.21536636352539,,,,True,1787837386.9267561,70.04213333129883,True,97.04709053039551,1787837387.3903248,560.6157779693604
rate_edge_1hz_rng1,1,edge,1,72,1787837387.8296618,1787837387.8296618,2764800,True,1787837387.8418841,12.2222900390625,,,,True,1787837387.8971505,50.76289176940918,True,67.4886703491211,1787837388.0547507,225.08883476257324
rate_edge_1hz_rng1,1,edge,1,73,1787837388.8297534,1787837388.8297534,2764800,True,1787837388.8324769,2.7234554290771484,,,,True,1787837388.87709,41.242122650146484,True,47.336578369140625,1787837388.9151025,85.34908294677734
rate_edge_1hz_rng1,1,edge,1,74,1787837389.8296385,1787837389.8296385,2764800,True,1787837389.8517091,22.070646286010742,,,,True,1787837389.909541,54.39496040344238,True,79.90241050720215,1787837389.9614677,131.82926177978516
rate_edge_1hz_rng1,1,edge,1,75,1787837390.8296654,1787837390.8296654,2764800,True,1787837390.851998,22.33266830444336,,,,True,1787837390.916565,60.61577796936035,True,86.8995189666748,1787837390.9803019,150.6364345550537
rate_edge_1hz_rng1,1,edge,1,76,1787837391.8297615,1787837391.8297615,2764800,True,1787837391.8417063,11.944770812988281,,,,True,1787837391.9259863,80.10244369506836,True,96.22478485107422,1787837392.0747294,244.96793746948242
rate_edge_1hz_rng1,1,edge,1,77,1787837392.8295918,1787837392.8295918,2764800,True,1787837392.8520627,22.470951080322266,,,,True,1787837392.9281816,71.04659080505371,True,98.58989715576172,1787837393.049204,219.61236000061035
rate_edge_1hz_rng1,1,edge,1,78,1787837393.8297417,1787837393.8297417,2764800,True,1787837393.8322442,2.50244140625,,,,True,1787837393.923902,85.20245552062988,True,94.16031837463379,1787837394.061942,232.20038414001465
rate_edge_1hz_rng1,1,edge,1,79,1787837394.8296826,1787837394.8296826,2764800,True,1787837394.831448,1.7654895782470703,,,,True,1787837394.8896601,54.77166175842285,True,59.97753143310547,1787837394.9671354,137.4528408050537
rate_edge_1hz_rng1,1,edge,1,80,1787837395.8297946,1787837395.8297946,2764800,True,1787837395.8327167,2.92205810546875,,,,True,1787837395.8806314,44.01803016662598,True,50.836801528930664,1787837396.0954587,265.66410064697266
rate_edge_1hz_rng1,1,edge,1,81,1787837396.8297336,1787837396.8297336,2764800,True,1787837396.841723,11.989355087280273,,,,True,1787837396.8849914,39.820194244384766,True,55.25779724121094,1787837396.9846897,154.95610237121582
rate_edge_1hz_rng1,1,edge,1,82,1787837397.829737,1787837397.829737,2764800,True,1787837397.8333662,3.6292076110839844,,,,True,1787837397.886304,49.45063591003418,True,56.56695365905762,1787837397.9374688,107.73181915283203
rate_edge_1hz_rng1,1,edge,1,83,1787837398.8296812,1787837398.8296812,2764800,True,1787837398.8414512,11.770009994506836,,,,True,1787837398.9263594,81.26091957092285,True,96.67825698852539,1787837399.0295038,199.82266426086426
rate_edge_1hz_rng1,1,edge,1,84,1787837399.8296385,1787837399.8296385,2764800,True,1787837399.8415613,11.922836303710938,,,,True,1787837399.900539,55.52196502685547,True,70.90044021606445,1787837400.0184698,188.83132934570312
rate_edge_1hz_rng1,1,edge,1,85,1787837400.8297243,1787837400.8297243,2764800,True,1787837400.8415232,11.798858642578125,,,,True,1787837400.8888059,42.77491569519043,True,59.0815544128418,1787837400.961792,132.06768035888672
rate_edge_1hz_rng1,1,edge,1,86,1787837401.8297307,1787837401.8297307,2764800,True,1787837401.83258,2.8493404388427734,,,,True,1787837401.8986897,62.63566017150879,True,68.95899772644043,1787837402.0485475,218.81675720214844
rate_edge_1hz_rng1,1,edge,1,87,1787837402.8296754,1787837402.8296754,2764800,True,1787837402.841738,12.062549591064453,,,,True,1787837402.9242043,78.46283912658691,True,94.5289134979248,1787837403.0483968,218.7213897705078
rate_edge_1hz_rng1,1,edge,1,88,1787837403.8298066,1787837403.8298066,2764800,True,1787837403.841726,11.919498443603516,,,,True,1787837403.898761,53.30657958984375,True,68.9544677734375,1787837403.960231,130.42449951171875
rate_edge_1hz_rng1,1,edge,1,89,1787837404.8297164,1787837404.8297164,2764800,True,1787837404.8322988,2.5823116302490234,,,,True,1787837404.885041,49.371957778930664,True,55.324554443359375,1787837404.9562123,126.4958381652832
rate_edge_1hz_rng1,1,edge,1,90,1787837405.8297207,1787837405.8297207,2764800,True,1787837405.8521724,22.45163917541504,,,,True,1787837405.898842,43.241262435913086,True,69.1213607788086,1787837405.992054,162.33325004577637
rate_edge_1hz_rng1,1,edge,1,91,1787837406.8296692,1787837406.8296692,2764800,True,1787837406.8317795,2.1102428436279297,,,,True,1787837406.8888087,53.340911865234375,True,59.13949012756348,1787837406.9725893,142.92001724243164
rate_edge_1hz_rng1,1,edge,1,92,1787837407.8297138,1787837407.8297138,2764800,True,1787837407.84158,11.866092681884766,,,,True,1787837407.9239933,78.94325256347656,True,94.27952766418457,1787837408.1011386,271.4247703552246
rate_edge_1hz_rng1,1,edge,1,93,1787837408.8296714,1787837408.8296714,2764800,True,1787837408.8416219,11.950492858886719,,,,True,1787837408.9169624,71.72894477844238,True,87.29100227355957,1787837409.029678,200.00672340393066
rate_edge_1hz_rng1,1,edge,1,94,1787837409.829718,1787837409.829718,2764800,True,1787837409.8416433,11.925220489501953,,,,True,1787837409.9312167,85.75868606567383,True,101.49860382080078,1787837409.954458,124.7398853302002
rate_edge_1hz_rng1,1,edge,1,95,1787837410.8297818,1787837410.8297818,2764800,True,1787837410.841846,12.064218521118164,,,,True,1787837410.9220157,75.53529739379883,True,92.23389625549316,1787837410.953035,123.25334548950195
rate_edge_1hz_rng1,1,edge,1,96,1787837411.8296916,1787837411.8296916,2764800,True,1787837411.8551245,25.432825088500977,,,,True,1787837411.9184136,57.29532241821289,True,88.72199058532715,1787837412.008858,179.16631698608398
rate_edge_1hz_rng1,1,edge,1,97,1787837412.8296707,1787837412.8296707,2764800,True,1787837412.8414567,11.78598403930664,,,,True,1787837412.8906987,45.261383056640625,True,61.02800369262695,1787837412.9641805,134.50980186462402
rate_edge_1hz_rng1,1,edge,1,98,1787837413.8297348,1787837413.8297348,2764800,True,1787837413.832358,2.6230812072753906,,,,True,1787837413.8888276,52.98900604248047,True,59.09276008605957,1787837414.0190167,189.28194046020508
rate_edge_1hz_rng1,1,edge,1,99,1787837414.8296132,1787837414.8296132,2764800,True,1787837414.841659,12.045860290527344,,,,True,1787837414.887168,41.37682914733887,True,57.55472183227539,1787837414.9816275,152.01425552368164
rate_edge_1hz_rng1,1,edge,1,100,1787837415.8298023,1787837415.8298023,2764800,True,1787837415.8332849,3.4825801849365234,,,,True,1787837415.8883424,51.13863945007324,True,58.54010581970215,1787837415.9152381,85.43586730957031
rate_edge_1hz_rng1,1,edge,1,101,1787837416.8296669,1787837416.8296669,2764800,True,1787837416.8314154,1.7485618591308594,,,,True,1787837416.8890579,54.29553985595703,True,59.391021728515625,1787837416.9928083,163.14148902893066
rate_edge_1hz_rng1,1,edge,1,102,1787837417.8296897,1787837417.8296897,2764800,True,1787837417.843485,13.79537582397461,,,,True,1787837417.894376,47.417402267456055,True,64.68629837036133,1787837417.9528255,123.13580513000488
rate_edge_1hz_rng1,1,edge,1,103,1787837418.8296947,1787837418.8296947,2764800,True,1787837418.8415127,11.81793212890625,,,,True,1787837418.9019132,57.06787109375,True,72.21841812133789,1787837418.9200149,90.32011032104492
rate_edge_1hz_rng1,1,edge,1,104,1787837419.8296793,1787837419.8296793,2764800,True,1787837419.8315568,1.8775463104248047,,,,True,1787837419.8830664,47.45006561279297,True,53.38716506958008,1787837420.0393639,209.6846103668213
rate_edge_1hz_rng1,1,edge,1,105,1787837420.829651,1787837420.829651,2764800,True,1787837420.8314888,1.8377304077148438,,,,True,1787837420.8739128,39.00861740112305,True,44.26169395446777,1787837420.9439712,114.32003974914551
rate_edge_1hz_rng1,1,edge,1,106,1787837421.8296995,1787837421.8296995,2764800,True,1787837421.8313959,1.6963481903076172,,,,True,1787837421.8871968,52.17123031616211,True,57.497262954711914,1787837422.0061965,176.4969825744629
rate_edge_1hz_rng1,1,edge,1,107,1787837422.829672,1787837422.829672,2764800,True,1787837422.8315828,1.9106864929199219,,,,True,1787837422.88998,54.65817451477051,True,60.307979583740234,1787837423.028989,199.31697845458984
rate_edge_1hz_rng1,1,edge,1,108,1787837423.829687,1787837423.829687,2764800,True,1787837423.8314679,1.7807483673095703,,,,True,1787837423.8767855,41.77665710449219,True,47.098398208618164,1787837423.9573953,127.70819664001465
rate_edge_1hz_rng1,1,edge,1,109,1787837424.8297262,1787837424.8297262,2764800,True,1787837424.8326726,2.9463768005371094,,,,True,1787837424.8842876,48.238515853881836,True,54.56137657165527,1787837424.9826198,152.8935432434082
rate_edge_1hz_rng1,1,edge,1,110,1787837425.8296764,1787837425.8296764,2764800,True,1787837425.8315966,1.9202232360839844,,,,True,1787837425.8849673,49.85547065734863,True,55.290937423706055,1787837426.0470774,217.40102767944336
rate_edge_1hz_rng1,1,edge,1,111,1787837426.829703,1787837426.829703,2764800,True,1787837426.8317213,2.0182132720947266,,,,True,1787837426.8932326,58.20465087890625,True,63.52949142456055,1787837426.9551961,125.49304962158203
