run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_ground_1hz_rng3,3,ground,1,27,1787842032.4943364,1787842032.503663,19870,False,,,False,3.0570030212402344,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,28,1787842033.494462,1787842033.5040073,19838,False,,,False,1.8897056579589844,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,29,1787842034.494304,1787842034.5017152,19811,False,,,False,2.493143081665039,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,30,1787842035.494322,1787842035.502031,19838,False,,,False,2.1734237670898438,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,31,1787842036.4942822,1787842036.5023243,19798,False,,,False,2.7103424072265625,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,32,1787842037.494326,1787842037.5010123,19804,False,,,False,1.9028186798095703,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,33,1787842038.4942753,1787842038.5011845,19787,False,,,False,2.0799636840820312,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,34,1787842039.4942434,1787842039.5014102,19857,False,,,False,2.1364688873291016,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,35,1787842040.4942873,1787842040.5019438,19874,False,,,False,2.2726058959960938,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,36,1787842041.4943702,1787842041.502262,19817,False,,,False,2.0494461059570312,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,37,1787842042.4942656,1787842042.5014024,19827,False,,,False,2.5243759155273438,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,38,1787842043.4943137,1787842043.501753,19892,False,,,False,1.9772052764892578,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,39,1787842044.494301,1787842044.5006542,19903,False,,,False,1.9543170928955078,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,40,1787842045.4944212,1787842045.501608,19922,False,,,False,2.0182132720947266,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,41,1787842046.4943135,1787842046.5030656,19853,False,,,False,2.981901168823242,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,42,1787842047.494366,1787842047.502854,19899,False,,,False,2.1228790283203125,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,43,1787842048.4943323,1787842048.5043519,19895,False,,,False,3.48663330078125,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,44,1787842049.4943705,1787842049.5023928,19881,False,,,False,2.1047592163085938,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,45,1787842050.4943244,1787842050.5018098,19888,False,,,False,2.3632049560546875,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,46,1787842051.494478,1787842051.5064824,19833,True,1787842051.9497962,455.3182125091553,True,4.060029983520508,2.9506683349609375,True,1787842052.803411,850.3913879394531,True,1308.9330196380615,1787842052.8036916,1309.213638305664
rate_ground_1hz_rng3,3,ground,1,47,1787842052.4943717,1787842052.5012667,19882,True,1787842052.8778124,383.4407329559326,True,2.063274383544922,1.4605522155761719,True,1787842052.953664,74.14817810058594,True,459.2924118041992,1787842052.9538953,459.52367782592773
rate_ground_1hz_rng3,3,ground,1,48,1787842053.4943464,1787842053.5016112,19854,True,1787842053.9715908,477.24437713623047,True,1.9185543060302734,1.8398761749267578,True,1787842054.0211015,47.425031661987305,True,526.7550945281982,1787842054.0213408,526.9944667816162
rate_ground_1hz_rng3,3,ground,1,49,1787842054.4953165,1787842054.5028248,19843,False,,,False,2.5205612182617188,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,50,1787842055.4943447,1787842055.5011168,19856,True,1787842055.9083123,413.9676094055176,True,1.9702911376953125,2.310037612915039,True,1787842055.9991271,88.21535110473633,True,504.78243827819824,1787842055.9993582,505.01346588134766
rate_ground_1hz_rng3,3,ground,1,51,1787842056.4943137,1787842056.5026622,19857,True,1787842056.9753494,481.0357093811035,True,2.4747848510742188,1.4531612396240234,True,1787842057.022691,45.645952224731445,True,528.3772945404053,1787842057.0229394,528.6257266998291
rate_ground_1hz_rng3,3,ground,1,52,1787842057.4943314,1787842057.501321,19858,False,,,False,1.949310302734375,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,53,1787842058.4942884,1787842058.5020628,19857,True,1787842058.867223,372.93457984924316,True,2.593994140625,1.4371871948242188,True,1787842058.9176996,48.804521560668945,True,423.41113090515137,1787842058.9179475,423.659086227417
rate_ground_1hz_rng3,3,ground,1,54,1787842059.4943419,1787842059.5021484,19819,True,1787842059.9272711,432.92927742004395,True,1.9898414611816406,2.1424293518066406,True,1787842060.0151396,85.45541763305664,True,520.7977294921875,1787842060.0153995,521.0576057434082
rate_ground_1hz_rng3,3,ground,1,55,1787842060.4943695,1787842060.502814,19874,True,1787842060.9553754,461.00592613220215,True,2.5751590728759766,2.9668807983398438,True,1787842061.0395353,80.86109161376953,True,545.1657772064209,1787842061.0397768,545.4072952270508
rate_ground_1hz_rng3,3,ground,1,56,1787842061.4943156,1787842061.5011714,19896,True,1787842061.9194446,425.1289367675781,True,2.0215511322021484,1.8398761749267578,True,1787842062.0039506,82.39388465881348,True,509.63497161865234,1787842062.0041814,509.86576080322266
rate_ground_1hz_rng3,3,ground,1,57,1787842062.4943216,1787842062.5021012,19907,True,1787842062.9869926,492.67101287841797,True,2.077341079711914,1.4905929565429688,True,1787842063.0336668,44.854164123535156,True,539.3452644348145,1787842063.0339422,539.6206378936768
rate_ground_1hz_rng3,3,ground,1,58,1787842063.49426,1787842063.5013838,19862,False,,,False,2.1042823791503906,,False,,,False,,,
rate_ground_1hz_rng3,3,ground,1,59,1787842064.4944475,1787842064.5055506,19818,True,1787842064.8765578,382.1103572845459,True,2.6559829711914062,2.050161361694336,True,1787842064.9372375,58.37678909301758,True,442.79003143310547,1787842064.9374576,443.0100917816162
rate_ground_1hz_rng3,3,ground,1,60,1787842065.494318,1787842065.5032604,19866,True,1787842066.0012484,506.9303512573242,True,2.4726390838623047,3.4465789794921875,True,1787842066.044633,39.62898254394531,True,550.3149032592773,1787842066.0448847,550.5666732788086
rate_ground_1hz_rng3,3,ground,1,61,1787842066.4943054,1787842066.501279,19865,True,1787842066.9732563,478.95097732543945,True,1.9483566284179688,3.795146942138672,True,1787842067.0740309,96.55594825744629,True,579.7255039215088,1787842067.074286,579.9806118011475
rate_ground_1hz_rng3,3,ground,1,62,1787842067.4943514,1787842067.5021706,19870,True,1787842067.9657316,471.38023376464844,True,2.121448516845703,2.0294189453125,True,1787842068.0246882,56.63704872131348,True,530.336856842041,1787842068.0249164,530.5650234222412
rate_ground_1hz_rng3,3,ground,1,63,1787842068.4943213,1787842068.5024984,19865,True,1787842068.9699192,475.5978584289551,True,2.3665428161621094,1.4145374298095703,True,1787842069.0378196,66.23959541320801,True,543.4982776641846,1787842069.0380943,543.7729358673096
