run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_edge_2hz_rng1,1,edge,2,158,1787893244.806726,1787893244.806726,2764800,True,1787893244.8087513,2.0253658294677734,,,,True,1787893244.89676,82.95106887817383,True,90.03400802612305,1787893245.7011223,894.3963050842285
rate_edge_2hz_rng1,1,edge,2,159,1787893245.3066285,1787893245.3066285,2764800,True,1787893245.3087938,2.1653175354003906,,,,True,1787893245.3619788,47.44267463684082,True,55.350303649902344,1787893245.7313304,424.7019290924072
rate_edge_2hz_rng1,1,edge,2,160,1787893245.8067865,1787893245.8067865,2764800,True,1787893245.8095253,2.7387142181396484,,,,True,1787893245.8609047,46.9052791595459,True,54.11815643310547,1787893245.9467974,140.01083374023438
rate_edge_2hz_rng1,1,edge,2,161,1787893246.30673,1787893246.30673,2764800,True,1787893246.3087955,2.065420150756836,,,,True,1787893246.3520792,39.55698013305664,True,45.34912109375,1787893246.5076325,200.90246200561523
rate_edge_2hz_rng1,1,edge,2,162,1787893246.8067024,1787893246.8067024,2764800,True,1787893246.8084555,1.753091812133789,,,,True,1787893246.8496785,37.78791427612305,True,42.97614097595215,1787893246.9511874,144.4849967956543
rate_edge_2hz_rng1,1,edge,2,163,1787893247.306691,1787893247.306691,2764800,True,1787893247.3090184,2.327442169189453,,,,True,1787893247.3670871,52.67834663391113,True,60.39619445800781,1787893247.6719267,365.2358055114746
rate_edge_2hz_rng1,1,edge,2,164,1787893247.806717,1787893247.806717,2764800,True,1787893247.8104486,3.7317276000976562,,,,True,1787893247.874425,57.17754364013672,True,67.70801544189453,1787893248.1181247,311.40780448913574
rate_edge_2hz_rng1,1,edge,2,165,1787893248.3067904,1787893248.3067904,2764800,True,1787893248.310167,3.3767223358154297,,,,True,1787893248.3809717,63.01999092102051,True,74.18131828308105,1787893248.7230206,416.2302017211914
rate_edge_2hz_rng1,1,edge,2,166,1787893248.8066826,1787893248.8066826,2764800,True,1787893248.8093224,2.6397705078125,,,,True,1787893248.8602686,47.445058822631836,True,53.58600616455078,1787893248.9355028,128.82018089294434
rate_edge_2hz_rng1,1,edge,2,167,1787893249.3067257,1787893249.3067257,2764800,True,1787893249.3087015,1.9757747650146484,,,,True,1787893249.3544114,41.98336601257324,True,47.68562316894531,1787893249.4631374,156.41164779663086
rate_edge_2hz_rng1,1,edge,2,168,1787893249.8067176,1787893249.8067176,2764800,True,1787893249.8087976,2.0799636840820312,,,,True,1787893249.869397,56.43510818481445,True,62.679290771484375,1787893249.94682,140.10238647460938
rate_edge_2hz_rng1,1,edge,2,169,1787893250.3068058,1787893250.3068058,2764800,True,1787893250.3189678,12.161970138549805,,,,True,1787893250.4092712,84.21039581298828,True,102.46539115905762,1787893250.6502106,343.40476989746094
