run_id,rng_run,mode,frame_rate_hz,official_publications,detector_callbacks,inference_completions,processed_frame_ratio,median_pipeline_latency_ms,p95_pipeline_latency_ms,latency_sample_count,mean_inference_ms,median_inference_ms,mean_frame_size_bytes,tap_uav1_tx_bytes,tap_uav1_tx_packets,tap_gcs_rx_bytes,tap_gcs_rx_packets,uav_tx_bitrate_mbps,gcs_rx_bitrate_mbps,mean_relay_cpu_percent,mean_detector_cpu_percent,mean_combined_cpu_percent,callback_delivery_ratio,decode_success_ratio,mean_jpeg_size_bytes,ground_result_receipts,ground_result_delivery_ratio
rate_ground_2hz_rng3,3,ground,2,120,7,7,0.058333333333333334,578.4661769866943,1119.0146207809444,7,174.71620014735632,68.64500045776367,19919.358333333334,3386229,5113,2530763,3690,0.4514972,0.33743506666666667,5.583333333333333,7.916666666666667,13.5,0.058333333333333334,0.058333333333333334,19919.358333333334,7,0.058333333333333334
