run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_ground_2hz_rng2,2,ground,2,53,1787896112.020192,1787896112.033703,19888,False,,,False,4.004955291748047,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,54,1787896112.52022,1787896112.5291643,19895,False,,,False,2.340078353881836,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,55,1787896113.020226,1787896113.0284152,19933,False,,,False,1.905679702758789,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,56,1787896113.5201657,1787896113.531765,19945,False,,,False,3.7758350372314453,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,57,1787896114.0201547,1787896114.0278468,19921,False,,,False,2.012014389038086,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,58,1787896114.5201097,1787896114.5273387,19926,False,,,False,2.0020008087158203,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,59,1787896115.020131,1787896115.0264952,19940,False,,,False,1.9702911376953125,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,60,1787896115.5201845,1787896115.5270505,19917,False,,,False,2.259969711303711,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,61,1787896116.0202188,1787896116.0268247,19973,False,,,False,1.9545555114746094,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,62,1787896116.5202482,1787896116.5279605,19939,False,,,False,2.100706100463867,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,63,1787896117.020257,1787896117.031521,19949,True,1787896117.5182517,497.99466133117676,True,3.3605098724365234,3.265380859375,True,1787896118.3859448,864.1045093536377,True,1365.6878471374512,1787896118.3862436,1365.9865856170654
rate_ground_2hz_rng2,2,ground,2,64,1787896117.5200908,1787896117.5271766,19934,False,,,False,2.2139549255371094,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,65,1787896118.0201087,1787896118.0265448,19907,False,,,False,1.9402503967285156,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,66,1787896118.5201917,1787896118.5293317,19934,False,,,False,2.4566650390625,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,67,1787896119.0201664,1787896119.0270858,19869,False,,,False,1.8839836120605469,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,68,1787896119.5202405,1787896119.526622,19896,False,,,False,1.958608627319336,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,69,1787896120.0202856,1787896120.0272481,19957,False,,,False,2.060413360595703,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,70,1787896120.5203831,1787896120.5284095,19955,False,,,False,2.17437744140625,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,71,1787896121.020156,1787896121.0267782,19964,False,,,False,1.9042491912841797,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,72,1787896121.5202003,1787896121.526395,19962,False,,,False,1.9674301147460938,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,73,1787896122.020139,1787896122.029515,19935,False,,,False,3.085613250732422,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,74,1787896122.5201364,1787896122.5303326,19912,False,,,False,2.762317657470703,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,75,1787896123.0201635,1787896123.0272522,19925,False,,,False,1.9910335540771484,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,76,1787896123.5201209,1787896123.528012,19940,False,,,False,2.7208328247070312,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,77,1787896124.020205,1787896124.027121,19943,False,,,False,1.9829273223876953,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,78,1787896124.5203245,1787896124.53212,19920,False,,,False,3.1855106353759766,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,79,1787896125.0202835,1787896125.0268207,19940,False,,,False,2.079010009765625,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,80,1787896125.5202157,1787896125.5270026,19948,False,,,False,2.0689964294433594,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,81,1787896126.020068,1787896126.028726,19951,False,,,False,2.7227401733398438,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,82,1787896126.5201547,1787896126.5290844,19930,False,,,False,2.348184585571289,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,83,1787896127.0201633,1787896127.0273604,19955,False,,,False,1.9068717956542969,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,84,1787896127.52002,1787896127.5271616,19937,True,1787896128.0274222,507.4021816253662,True,2.147674560546875,2.5255680084228516,True,1787896128.100524,70.27077674865723,True,580.5039405822754,1787896128.1008236,580.803632736206
rate_ground_2hz_rng2,2,ground,2,85,1787896128.0201132,1787896128.0279486,19909,False,,,False,2.6595592498779297,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,86,1787896128.520272,1787896128.5295358,19905,False,,,False,2.5572776794433594,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,87,1787896129.0202248,1787896129.0308678,19933,True,1787896129.5304053,510.1804733276367,True,2.4781227111816406,1.4963150024414062,True,1787896129.5683186,36.14950180053711,True,548.0937957763672,1787896129.568562,548.3372211456299
rate_ground_2hz_rng2,2,ground,2,88,1787896129.520153,1787896129.527463,19891,False,,,False,2.0341873168945312,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,89,1787896130.0201132,1787896130.0263596,19931,False,,,False,1.936197280883789,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,90,1787896130.5202534,1787896130.5286222,19925,False,,,False,2.267599105834961,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,91,1787896131.0201304,1787896131.0281334,19938,False,,,False,2.2819042205810547,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,92,1787896131.5201907,1787896131.5305567,19926,False,,,False,3.059864044189453,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,93,1787896132.020071,1787896132.0276036,19957,False,,,False,2.5987625122070312,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,94,1787896132.5202081,1787896132.5281482,19920,False,,,False,2.100706100463867,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,95,1787896133.0201523,1787896133.0279152,19960,False,,,False,2.0132064819335938,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,96,1787896133.520132,1787896133.526922,19919,False,,,False,2.0301342010498047,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,97,1787896134.0201166,1787896134.0269508,19897,False,,,False,1.9907951354980469,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,98,1787896134.5201137,1787896134.5297167,19947,False,,,False,2.514362335205078,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,99,1787896135.0201461,1787896135.0273073,19935,False,,,False,1.9288063049316406,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,100,1787896135.5200949,1787896135.5282562,19942,False,,,False,2.7229785919189453,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,101,1787896136.0201144,1787896136.0290282,19905,True,1787896136.53056,510.44559478759766,True,3.201723098754883,1.5063285827636719,True,1787896136.5926712,60.32752990722656,True,572.556734085083,1787896136.592957,572.8425979614258
rate_ground_2hz_rng2,2,ground,2,102,1787896136.5201552,1787896136.5282204,19977,False,,,False,2.4781227111816406,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,103,1787896137.0201774,1787896137.0289874,19933,False,,,False,2.306222915649414,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,104,1787896137.5202253,1787896137.5352633,19919,False,,,False,4.564046859741211,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,105,1787896138.0201104,1787896138.0283287,19886,False,,,False,3.004789352416992,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,106,1787896138.5201032,1787896138.528416,19919,False,,,False,2.3393630981445312,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,107,1787896139.0216641,1787896139.0316477,19948,False,,,False,1.9450187683105469,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,108,1787896139.5202641,1787896139.5265145,19934,True,1787896140.0067027,486.438512802124,True,1.9123554229736328,1.4567375183105469,True,1787896140.0551991,46.74673080444336,True,534.9349975585938,1787896140.055461,535.1967811584473
rate_ground_2hz_rng2,2,ground,2,109,1787896140.0201085,1787896140.0276058,19918,False,,,False,2.069234848022461,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,110,1787896140.520153,1787896140.5303054,19935,False,,,False,3.735780715942383,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,111,1787896141.0201676,1787896141.029256,19925,False,,,False,2.096891403198242,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,112,1787896141.5201807,1787896141.5277908,19939,False,,,False,1.928567886352539,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,113,1787896142.0201344,1787896142.026478,19956,False,,,False,2.0139217376708984,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,114,1787896142.5201256,1787896142.532463,19917,False,,,False,4.04047966003418,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,115,1787896143.0202343,1787896143.0292437,19929,False,,,False,2.3026466369628906,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,116,1787896143.5201185,1787896143.5264063,19915,False,,,False,1.9409656524658203,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,117,1787896144.0201359,1787896144.026524,19952,False,,,False,1.9474029541015625,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,118,1787896144.5201464,1787896144.5297656,19927,False,,,False,3.310680389404297,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,119,1787896145.0201714,1787896145.0287235,19911,False,,,False,2.2728443145751953,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,120,1787896145.520143,1787896145.5267138,19907,False,,,False,1.9037723541259766,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,121,1787896146.020112,1787896146.0270784,19928,False,,,False,2.129077911376953,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,122,1787896146.5201657,1787896146.52693,19877,False,,,False,1.9550323486328125,,False,,,False,,,
rate_ground_2hz_rng2,2,ground,2,123,1787896147.0201032,1787896147.0277553,19854,False,,,False,2.092123031616211,,False,,,False,,,
