run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_ground_1hz_rng1,1,ground,1,29,1787838433.9118094,1787838433.9182694,19976,False,,,False,1.950979232788086,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,30,1787838434.9118564,1787838434.918211,19945,False,,,False,1.9288063049316406,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,31,1787838435.9119132,1787838435.9186788,19948,False,,,False,1.962423324584961,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,32,1787838436.9118695,1787838436.9182284,19883,False,,,False,1.959085464477539,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,33,1787838437.9119053,1787838437.9190993,19937,True,1787838438.4120514,500.14615058898926,True,1.928091049194336,4.439115524291992,True,1787838439.2607474,843.895435333252,True,1348.8421440124512,1787838439.2610354,1349.1301536560059
rate_ground_1hz_rng1,1,ground,1,34,1787838438.9118695,1787838438.9181988,19984,False,,,False,1.9733905792236328,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,35,1787838439.9118385,1787838439.9182236,19916,False,,,False,1.9173622131347656,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,36,1787838440.9118538,1787838440.91812,19971,False,,,False,1.9562244415283203,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,37,1787838441.9118853,1787838441.9183998,19990,False,,,False,1.9040107727050781,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,38,1787838442.911823,1787838442.9193153,19929,False,,,False,2.0101070404052734,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,39,1787838443.9118574,1787838443.918062,19912,False,,,False,1.9109249114990234,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,40,1787838444.911864,1787838444.9182422,19920,False,,,False,1.970529556274414,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,41,1787838445.9117916,1787838445.9183772,19944,False,,,False,2.134084701538086,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,42,1787838446.9118676,1787838446.9181414,19976,False,,,False,1.905202865600586,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,43,1787838447.9119024,1787838447.9185104,19943,False,,,False,1.9969940185546875,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,44,1787838448.9119458,1787838448.9225833,19930,False,,,False,3.3996105194091797,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,45,1787838449.911881,1787838449.9221456,19973,False,,,False,3.145456314086914,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,46,1787838450.9118714,1787838450.9186466,19904,False,,,False,1.9059181213378906,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,47,1787838451.9118752,1787838451.9181128,19947,False,,,False,1.924753189086914,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,48,1787838452.911863,1787838452.918073,19921,False,,,False,1.9245147705078125,,False,,,False,,,
rate_ground_1hz_rng1,1,ground,1,49,1787838453.9118762,1787838453.918396,19877,True,1787838454.3977947,485.9185218811035,True,1.9690990447998047,2.117633819580078,True,1787838454.4696617,69.4882869720459,True,557.7855110168457,1787838454.4698987,558.0224990844727
rate_ground_1hz_rng1,1,ground,1,50,1787838454.9118109,1787838454.918502,19954,True,1787838455.3201008,408.28990936279297,True,2.070188522338867,1.985311508178711,True,1787838455.3741333,51.796913146972656,True,462.322473526001,1787838455.374425,462.6140594482422
