run_id,rng_run,mode,frame_rate_hz,official_publications,detector_callbacks,inference_completions,processed_frame_ratio,median_pipeline_latency_ms,p95_pipeline_latency_ms,latency_sample_count,mean_inference_ms,median_inference_ms,mean_frame_size_bytes,tap_uav1_tx_bytes,tap_uav1_tx_packets,tap_gcs_rx_bytes,tap_gcs_rx_packets,uav_tx_bitrate_mbps,gcs_rx_bitrate_mbps,mean_relay_cpu_percent,mean_detector_cpu_percent,mean_combined_cpu_percent,callback_delivery_ratio,decode_success_ratio,mean_jpeg_size_bytes,ground_result_receipts,ground_result_delivery_ratio
rate_edge_2hz_rng3,3,edge,2,120,120,120,1.0,219.6253538131714,2029.3273448944078,120,57.0262094338735,54.03614044189453,2764800.0,1397916,5594,1147521,4400,0.1863888,0.1530028,5.282166666666667,112.84666666666666,118.12883333333333,,,,120,1.0
