run_id,rng_run,mode,frame_rate_hz,official_publications,detector_callbacks,inference_completions,processed_frame_ratio,median_pipeline_latency_ms,p95_pipeline_latency_ms,latency_sample_count,mean_inference_ms,median_inference_ms,mean_frame_size_bytes,tap_uav1_tx_bytes,tap_uav1_tx_packets,tap_gcs_rx_bytes,tap_gcs_rx_packets,uav_tx_bitrate_mbps,gcs_rx_bitrate_mbps,mean_relay_cpu_percent,mean_detector_cpu_percent,mean_combined_cpu_percent,callback_delivery_ratio,decode_success_ratio,mean_jpeg_size_bytes,ground_result_receipts,ground_result_delivery_ratio
rate_ground_2hz_rng1,1,ground,2,120,5,5,0.041666666666666664,563.7025833129883,1219.100046157837,5,214.1068935394287,55.76348304748535,19919.708333333332,3148138,4289,2605622,3529,0.4197517333333333,0.34741626666666664,5.933333333333334,6.183333333333334,12.116666666666667,0.041666666666666664,0.041666666666666664,19919.708333333332,5,0.041666666666666664
