run_id,rng_run,mode,frame_rate_hz,sequence_id,frame_admission_time,publish_time,frame_size_bytes,detector_callback_received,callback_time,relay_to_detector_callback_ms,decode_success,jpeg_encode_ms,jpeg_decode_ms,inference_completed,inference_completion_time,inference_ms,result_published,relay_to_inference_completion_ms,ground_result_receipt_time,pipeline_latency_ms
rate_edge_2hz_rng2,2,edge,2,156,1787894759.7480104,1787894759.7480104,2764800,True,1787894759.7516067,3.5963058471679688,,,,True,1787894759.8103125,55.054664611816406,True,62.3021125793457,1787894759.9979966,249.9861717224121
rate_edge_2hz_rng2,2,edge,2,157,1787894760.2478924,1787894760.2478924,2764800,True,1787894760.2499425,2.050161361694336,,,,True,1787894760.3137476,60.448408126831055,True,65.85526466369629,1787894760.8118312,563.9388561248779
rate_edge_2hz_rng2,2,edge,2,158,1787894760.7479506,1787894760.7479506,2764800,True,1787894760.7507803,2.8297901153564453,,,,True,1787894760.8380666,81.50291442871094,True,90.11602401733398,1787894761.0738294,325.8788585662842
rate_edge_2hz_rng2,2,edge,2,159,1787894761.247817,1787894761.247817,2764800,True,1787894761.24968,1.8630027770996094,,,,True,1787894761.3234565,69.77248191833496,True,75.63948631286621,1787894761.8142278,566.4107799530029
rate_edge_2hz_rng2,2,edge,2,160,1787894761.7478907,1787894761.7478907,2764800,True,1787894761.7499373,2.0465850830078125,,,,True,1787894761.8065648,53.12800407409668,True,58.67409706115723,1787894762.0274992,279.60848808288574
rate_edge_2hz_rng2,2,edge,2,161,1787894762.247847,1787894762.247847,2764800,True,1787894762.249814,1.9669532775878906,,,,True,1787894762.3381865,84.95354652404785,True,90.33942222595215,1787894764.81276,2564.913034439087
rate_edge_2hz_rng2,2,edge,2,162,1787894762.7478743,1787894762.7478743,2764800,True,1787894762.7496393,1.7650127410888672,,,,True,1787894762.7964349,43.00069808959961,True,48.56061935424805,1787894764.8131452,2065.2709007263184
rate_edge_2hz_rng2,2,edge,2,163,1787894763.247847,1787894763.247847,2764800,True,1787894763.2597723,11.925220489501953,,,,True,1787894763.297904,34.744977951049805,True,50.05693435668945,1787894764.8134036,1565.556526184082
rate_edge_2hz_rng2,2,edge,2,164,1787894763.7479186,1787894763.7479186,2764800,True,1787894763.7505314,2.6128292083740234,,,,True,1787894763.8014815,46.55814170837402,True,53.56287956237793,1787894764.8136506,1065.7320022583008
rate_edge_2hz_rng2,2,edge,2,165,1787894764.2478762,1787894764.2478762,2764800,True,1787894764.2498071,1.9309520721435547,,,,True,1787894764.3013363,48.18153381347656,True,53.460121154785156,1787894764.8138921,566.0159587860107
rate_edge_2hz_rng2,2,edge,2,166,1787894764.7478623,1787894764.7478623,2764800,True,1787894764.749788,1.9257068634033203,,,,True,1787894764.8300986,75.74629783630371,True,82.23628997802734,1787894764.99625,248.38757514953613
rate_edge_2hz_rng2,2,edge,2,167,1787894765.2479155,1787894765.2479155,2764800,True,1787894765.250554,2.638578414916992,,,,True,1787894765.3082805,51.00822448730469,True,60.36496162414551,1787894767.3149781,2067.0626163482666
rate_edge_2hz_rng2,2,edge,2,168,1787894765.7478738,1787894765.7478738,2764800,True,1787894765.75021,2.336263656616211,,,,True,1787894765.810887,56.43868446350098,True,63.013315200805664,1787894767.3152397,1567.3658847808838
rate_edge_2hz_rng2,2,edge,2,169,1787894766.247891,1787894766.247891,2764800,True,1787894766.2498724,1.981496810913086,,,,True,1787894766.2901788,36.78584098815918,True,42.28782653808594,1787894767.3153982,1067.507266998291
rate_edge_2hz_rng2,2,edge,2,170,1787894766.747979,1787894766.747979,2764800,True,1787894766.7510557,3.076791763305664,,,,True,1787894766.81703,59.903621673583984,True,69.05102729797363,1787894767.3155482,567.5692558288574
rate_edge_2hz_rng2,2,edge,2,171,1787894767.2478228,1787894767.2478228,2764800,True,1787894767.2498813,2.0585060119628906,,,,True,1787894767.3153398,61.068058013916016,True,67.51704216003418,1787894767.8163981,568.575382232666
rate_edge_2hz_rng2,2,edge,2,172,1787894767.7479355,1787894767.7479355,2764800,True,1787894767.7600698,12.134313583374023,,,,True,1787894767.8123755,46.72741889953613,True,64.44001197814941,1787894768.0351033,287.1677875518799
rate_edge_2hz_rng2,2,edge,2,173,1787894768.2478514,1787894768.2478514,2764800,True,1787894768.2603958,12.544393539428711,,,,True,1787894768.3205369,55.0074577331543,True,72.68548011779785,1787894768.8115172,563.6658668518066
rate_edge_2hz_rng2,2,edge,2,174,1787894768.7478068,1787894768.7478068,2764800,True,1787894768.7498353,2.0284652709960938,,,,True,1787894768.8123221,57.91449546813965,True,64.51535224914551,1787894768.9980097,250.20289421081543
rate_edge_2hz_rng2,2,edge,2,175,1787894769.2480123,1787894769.2480123,2764800,True,1787894769.2501671,2.154827117919922,,,,True,1787894769.3117976,56.6253662109375,True,63.78531455993652,1787894770.547041,1299.0286350250244
rate_edge_2hz_rng2,2,edge,2,176,1787894769.7478106,1787894769.7478106,2764800,True,1787894769.7502637,2.4530887603759766,,,,True,1787894769.7971585,42.77372360229492,True,49.347877502441406,1787894770.5475366,799.7260093688965
rate_edge_2hz_rng2,2,edge,2,177,1787894770.2478478,1787894770.2478478,2764800,True,1787894770.2497218,1.8739700317382812,,,,True,1787894770.30594,52.84452438354492,True,58.09211730957031,1787894770.7991045,551.2566566467285
rate_edge_2hz_rng2,2,edge,2,178,1787894770.747877,1787894770.747877,2764800,True,1787894770.7499485,2.0716190338134766,,,,True,1787894770.7985044,44.99077796936035,True,50.62747001647949,1787894770.9818895,234.01260375976562
rate_edge_2hz_rng2,2,edge,2,179,1787894771.2479873,1787894771.2479873,2764800,True,1787894771.2513304,3.3431053161621094,,,,True,1787894771.302643,44.10743713378906,True,54.65579032897949,1787894771.3038235,55.83620071411133
