run_id,filename,representation,jpeg_quality,gt_count,pred_count,tp,fp,fn,exact_count,mean_confidence,inference_ms,encoded_size_bytes,raw_image_bytes,compression_ratio,encode_ms,decode_ms
conference_qs_baseline_check,frame_0017.png,RAW,,1,1,1,0,0,1,0.294031,34.527845,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0017.png,JPEG,5,1,0,0,0,1,0,0.000000,34.111049,18918,2764800,146.146527,1.350226,1.344055
conference_qs_baseline_check,frame_0018.png,RAW,,5,2,2,0,3,0,0.780563,33.927014,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0018.png,JPEG,5,5,0,0,0,5,0,0.000000,53.362861,19024,2764800,145.332212,1.358837,11.922084
conference_qs_baseline_check,frame_0019.png,RAW,,5,5,5,0,0,1,0.643708,41.243296,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0019.png,JPEG,5,5,0,0,0,5,0,0.000000,33.824085,18928,2764800,146.069315,1.434959,1.282660
conference_qs_baseline_check,frame_0020.png,RAW,,5,6,5,1,0,0,0.476047,36.467123,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0020.png,JPEG,5,5,1,1,0,4,0,0.337783,33.133044,18737,2764800,147.558307,1.437899,1.279646
conference_qs_baseline_check,frame_0021.png,RAW,,5,6,5,1,0,0,0.461865,35.532345,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0021.png,JPEG,5,5,1,1,0,4,0,0.327942,32.938277,18671,2764800,148.079910,1.435182,1.251370
conference_qs_baseline_check,frame_0022.png,RAW,,5,5,5,0,0,1,0.512530,34.176259,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0022.png,JPEG,5,5,3,3,0,2,0,0.305977,33.556211,18696,2764800,147.881900,1.440520,1.329820
conference_qs_baseline_check,frame_0023.png,RAW,,5,6,5,1,0,0,0.551960,46.590382,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0023.png,JPEG,5,5,1,1,0,4,0,0.266902,33.983321,18589,2764800,148.733122,1.528991,1.392580
conference_qs_baseline_check,frame_0024.png,RAW,,5,7,5,2,0,0,0.443201,36.203174,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0024.png,JPEG,5,5,0,0,0,5,0,0.000000,34.062879,18499,2764800,149.456727,1.421754,1.299166
conference_qs_baseline_check,frame_0025.png,RAW,,5,7,5,2,0,0,0.470188,35.718560,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0025.png,JPEG,5,5,0,0,0,5,0,0.000000,33.211738,18554,2764800,149.013690,1.428626,1.267249
conference_qs_baseline_check,frame_0026.png,RAW,,5,3,3,0,2,0,0.584572,36.230325,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0026.png,JPEG,5,5,0,0,0,5,0,0.000000,34.567406,18634,2764800,148.373940,1.430719,1.283705
conference_qs_baseline_check,frame_0027.png,RAW,,5,3,3,0,2,0,0.542442,36.059156,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0027.png,JPEG,5,5,3,3,0,2,0,0.302535,33.512358,18594,2764800,148.693127,1.386399,1.310341
conference_qs_baseline_check,frame_0028.png,RAW,,5,6,5,1,0,0,0.504354,34.962997,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0028.png,JPEG,5,5,0,0,0,5,0,0.000000,32.937041,18644,2764800,148.294357,1.360460,1.296712
conference_qs_baseline_check,frame_0029.png,RAW,,5,3,3,0,2,0,0.410107,34.919179,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0029.png,JPEG,5,5,1,1,0,4,0,0.272633,33.063844,18823,2764800,146.884131,1.340674,1.292878
conference_qs_baseline_check,frame_0030.png,RAW,,5,6,5,1,0,0,0.517967,36.314091,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0030.png,JPEG,5,5,0,0,0,5,0,0.000000,32.857291,18941,2764800,145.969062,1.401835,1.356028
conference_qs_baseline_check,frame_0031.png,RAW,,5,4,4,0,1,0,0.428349,32.355619,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0031.png,JPEG,5,5,0,0,0,5,0,0.000000,32.810506,18902,2764800,146.270236,1.349115,1.296074
conference_qs_baseline_check,frame_0032.png,RAW,,5,5,5,0,0,1,0.355568,35.364950,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0032.png,JPEG,5,5,0,0,0,5,0,0.000000,32.975534,19005,2764800,145.477506,1.352134,1.278033
conference_qs_baseline_check,frame_0033.png,RAW,,5,2,2,0,3,0,0.406071,34.984500,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0033.png,JPEG,5,5,0,0,0,5,0,0.000000,33.499822,18420,2764800,150.097720,1.343226,1.330017
conference_qs_baseline_check,frame_0034.png,RAW,,0,0,0,0,0,1,0.000000,36.088519,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0034.png,JPEG,5,0,0,0,0,0,1,0.000000,33.221383,17879,2764800,154.639521,1.360403,1.340000
conference_qs_baseline_check,frame_0035.png,RAW,,0,0,0,0,0,1,0.000000,33.869378,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0035.png,JPEG,5,0,0,0,0,0,1,0.000000,32.913660,17949,2764800,154.036437,1.322385,1.323845
conference_qs_baseline_check,frame_0036.png,RAW,,0,0,0,0,0,1,0.000000,33.876737,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0036.png,JPEG,5,0,0,0,0,0,1,0.000000,33.126632,17406,2764800,158.841779,1.312921,1.295905
conference_qs_baseline_check,frame_0037.png,RAW,,0,0,0,0,0,1,0.000000,34.953016,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0037.png,JPEG,5,0,0,0,0,0,1,0.000000,33.031254,17767,2764800,155.614341,1.321254,1.327246
conference_qs_baseline_check,frame_0038.png,RAW,,5,5,5,0,0,1,0.549187,35.505019,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0038.png,JPEG,5,5,4,4,0,1,0,0.413882,33.434836,18263,2764800,151.388052,1.355307,1.359376
conference_qs_baseline_check,frame_0039.png,RAW,,0,0,0,0,0,1,0.000000,35.495724,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0039.png,JPEG,5,0,0,0,0,0,1,0.000000,33.214797,17137,2764800,161.335123,1.318106,1.290769
conference_qs_baseline_check,frame_0040.png,RAW,,0,0,0,0,0,1,0.000000,34.771688,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0040.png,JPEG,5,0,0,0,0,0,1,0.000000,33.914868,17417,2764800,158.741459,1.361494,1.328504
conference_qs_baseline_check,frame_0041.png,RAW,,0,0,0,0,0,1,0.000000,34.192861,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0041.png,JPEG,5,0,0,0,0,0,1,0.000000,30.592387,19837,2764800,139.375914,1.368482,1.343651
conference_qs_baseline_check,frame_0042.png,RAW,,0,0,0,0,0,1,0.000000,34.967225,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0042.png,JPEG,5,0,0,0,0,0,1,0.000000,33.245278,19186,2764800,144.105077,1.358286,1.308672
conference_qs_baseline_check,frame_0043.png,RAW,,0,0,0,0,0,1,0.000000,35.562516,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0043.png,JPEG,5,0,0,0,0,0,1,0.000000,33.463220,18577,2764800,148.829197,1.343122,1.374876
conference_qs_baseline_check,frame_0044.png,RAW,,0,0,0,0,0,1,0.000000,35.759123,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0044.png,JPEG,5,0,0,0,0,0,1,0.000000,33.386297,18711,2764800,147.763348,1.351674,1.374743
conference_qs_baseline_check,frame_0045.png,RAW,,0,0,0,0,0,1,0.000000,34.483346,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0045.png,JPEG,5,0,0,0,0,0,1,0.000000,34.895209,18807,2764800,147.009092,1.363002,1.397890
conference_qs_baseline_check,frame_0046.png,RAW,,0,0,0,0,0,1,0.000000,34.993343,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0046.png,JPEG,5,0,0,0,0,0,1,0.000000,34.002668,18793,2764800,147.118608,1.359908,1.296253
conference_qs_baseline_check,frame_0047.png,RAW,,0,0,0,0,0,1,0.000000,36.143419,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0047.png,JPEG,5,0,0,0,0,0,1,0.000000,33.117650,18713,2764800,147.747555,1.340564,1.295155
conference_qs_baseline_check,frame_0048.png,RAW,,0,0,0,0,0,1,0.000000,33.859974,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0048.png,JPEG,5,0,0,0,0,0,1,0.000000,33.258453,18515,2764800,149.327572,1.352334,1.307824
conference_qs_baseline_check,frame_0049.png,RAW,,0,0,0,0,0,1,0.000000,35.643031,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0049.png,JPEG,5,0,0,0,0,0,1,0.000000,33.346584,17138,2764800,161.325709,1.311325,1.236121
conference_qs_baseline_check,frame_0050.png,RAW,,0,0,0,0,0,1,0.000000,34.591489,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0050.png,JPEG,5,0,0,0,0,0,1,0.000000,33.055004,20160,2764800,137.142857,1.375846,1.369495
conference_qs_baseline_check,frame_0051.png,RAW,,0,0,0,0,0,1,0.000000,50.633742,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0051.png,JPEG,5,0,0,0,0,0,1,0.000000,48.372663,17673,2764800,156.442030,1.455850,1.331668
conference_qs_baseline_check,frame_0052.png,RAW,,0,0,0,0,0,1,0.000000,35.076548,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0052.png,JPEG,5,0,0,0,0,0,1,0.000000,35.152067,17469,2764800,158.268934,1.339440,1.287598
conference_qs_baseline_check,frame_0053.png,RAW,,0,0,0,0,0,1,0.000000,36.175936,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0053.png,JPEG,5,0,0,0,0,0,1,0.000000,33.195377,17830,2764800,155.064498,1.321158,1.245509
conference_qs_baseline_check,frame_0054.png,RAW,,0,0,0,0,0,1,0.000000,35.825820,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0054.png,JPEG,5,0,0,0,0,0,1,0.000000,33.322073,17711,2764800,156.106375,1.321256,1.234360
conference_qs_baseline_check,frame_0055.png,RAW,,0,0,0,0,0,1,0.000000,35.350593,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0055.png,JPEG,5,0,0,0,0,0,1,0.000000,33.111939,17541,2764800,157.619292,1.326292,1.278590
conference_qs_baseline_check,frame_0056.png,RAW,,0,0,0,0,0,1,0.000000,40.345718,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0056.png,JPEG,5,0,0,0,0,0,1,0.000000,33.356301,17634,2764800,156.788023,1.324891,1.266956
conference_qs_baseline_check,frame_0057.png,RAW,,0,0,0,0,0,1,0.000000,41.958290,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0057.png,JPEG,5,0,0,0,0,0,1,0.000000,33.877650,17762,2764800,155.658147,1.325220,1.250038
conference_qs_baseline_check,frame_0058.png,RAW,,0,0,0,0,0,1,0.000000,34.804928,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0058.png,JPEG,5,0,0,0,0,0,1,0.000000,34.332163,17912,2764800,154.354623,1.331811,1.247592
conference_qs_baseline_check,frame_0059.png,RAW,,0,0,0,0,0,1,0.000000,35.067841,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0059.png,JPEG,5,0,0,0,0,0,1,0.000000,33.113241,18144,2764800,152.380952,1.338819,1.307018
conference_qs_baseline_check,frame_0060.png,RAW,,0,0,0,0,0,1,0.000000,35.218573,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_baseline_check,frame_0060.png,JPEG,5,0,0,0,0,0,1,0.000000,33.353347,18308,2764800,151.015949,1.350016,1.313595
