run_id,filename,representation,jpeg_quality,gt_count,pred_count,tp,fp,fn,exact_count,mean_confidence,inference_ms,encoded_size_bytes,raw_image_bytes,compression_ratio,encode_ms,decode_ms
conference_qs_full_01,frame_0026.png,JPEG,60,5,5,5,0,0,1,0.461583,34.077016,119163,2764800,23.201833,2.000051,2.430331
conference_qs_full_01,frame_0026.png,JPEG,70,5,4,4,0,1,0,0.481065,34.300383,143285,2764800,19.295809,2.118443,3.141228
conference_qs_full_01,frame_0026.png,JPEG,80,5,4,4,0,1,0,0.510169,34.530211,181939,2764800,15.196302,2.277857,3.465752
conference_qs_full_01,frame_0026.png,JPEG,90,5,5,5,0,0,1,0.439655,34.213680,276999,2764800,9.981263,2.640163,4.062867
conference_qs_full_01,frame_0027.png,RAW,,5,3,3,0,2,0,0.542442,35.774783,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0027.png,JPEG,5,5,3,3,0,2,0,0.302535,33.733833,18594,2764800,148.693127,1.367658,1.272211
conference_qs_full_01,frame_0027.png,JPEG,10,5,2,2,0,3,0,0.292825,35.429795,29234,2764800,94.574810,1.542894,2.141022
conference_qs_full_01,frame_0027.png,JPEG,20,5,5,5,0,0,1,0.468113,33.886574,51919,2764800,53.252181,1.693040,1.845380
conference_qs_full_01,frame_0027.png,JPEG,30,5,6,5,1,0,0,0.436027,33.889109,71400,2764800,38.722689,1.754577,2.014601
conference_qs_full_01,frame_0027.png,JPEG,40,5,5,5,0,0,1,0.468671,34.358737,87585,2764800,31.567049,1.837372,2.140048
conference_qs_full_01,frame_0027.png,JPEG,50,5,7,5,2,0,0,0.437334,34.300083,103016,2764800,26.838549,1.946363,2.818085
conference_qs_full_01,frame_0027.png,JPEG,60,5,4,4,0,1,0,0.478696,34.270522,119387,2764800,23.158300,2.007993,2.428503
conference_qs_full_01,frame_0027.png,JPEG,70,5,5,5,0,0,1,0.438510,33.794300,143605,2764800,19.252812,2.118178,2.624815
conference_qs_full_01,frame_0027.png,JPEG,80,5,6,5,1,0,0,0.414550,34.307110,181932,2764800,15.196887,2.254760,2.898166
conference_qs_full_01,frame_0027.png,JPEG,90,5,5,5,0,0,1,0.448989,34.488921,277087,2764800,9.978094,2.609450,4.103919
conference_qs_full_01,frame_0028.png,RAW,,5,6,5,1,0,0,0.504354,35.491381,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0028.png,JPEG,5,5,0,0,0,5,0,0.000000,33.447900,18644,2764800,148.294357,1.361050,1.307243
conference_qs_full_01,frame_0028.png,JPEG,10,5,3,3,0,2,0,0.362683,33.806659,29390,2764800,94.072814,1.535411,2.122829
conference_qs_full_01,frame_0028.png,JPEG,20,5,5,5,0,0,1,0.456839,34.478383,52189,2764800,52.976681,1.707039,2.406242
conference_qs_full_01,frame_0028.png,JPEG,30,5,6,5,1,0,0,0.458515,34.400412,71408,2764800,38.718351,1.790883,2.538263
conference_qs_full_01,frame_0028.png,JPEG,40,5,7,5,2,0,0,0.447729,34.279911,87791,2764800,31.492978,1.855364,2.172838
conference_qs_full_01,frame_0028.png,JPEG,50,5,5,5,0,0,1,0.545005,34.407220,103318,2764800,26.760100,1.966286,2.831443
conference_qs_full_01,frame_0028.png,JPEG,60,5,6,5,1,0,0,0.496528,33.952971,119577,2764800,23.121503,1.992845,2.430050
conference_qs_full_01,frame_0028.png,JPEG,70,5,6,5,1,0,0,0.509379,34.434717,143736,2764800,19.235265,2.120593,3.145591
conference_qs_full_01,frame_0028.png,JPEG,80,5,7,5,2,0,0,0.452849,34.203937,182141,2764800,15.179449,2.263509,2.938430
conference_qs_full_01,frame_0028.png,JPEG,90,5,6,5,1,0,0,0.502938,34.342550,277119,2764800,9.976941,2.602596,4.084545
conference_qs_full_01,frame_0029.png,RAW,,5,3,3,0,2,0,0.410107,35.835030,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0029.png,JPEG,5,5,1,1,0,4,0,0.272633,35.875811,18823,2764800,146.884131,1.355875,1.268963
conference_qs_full_01,frame_0029.png,JPEG,10,5,4,4,0,1,0,0.347205,34.744777,29897,2764800,92.477506,1.554141,2.159941
conference_qs_full_01,frame_0029.png,JPEG,20,5,3,3,0,2,0,0.414276,33.769851,52865,2764800,52.299253,1.689847,1.866886
conference_qs_full_01,frame_0029.png,JPEG,30,5,2,2,0,3,0,0.474198,34.077603,72484,2764800,38.143590,1.757842,2.559645
conference_qs_full_01,frame_0029.png,JPEG,40,5,4,4,0,1,0,0.438534,33.940597,88855,2764800,31.115863,1.865832,2.157500
conference_qs_full_01,frame_0029.png,JPEG,50,5,3,3,0,2,0,0.394968,34.258015,104398,2764800,26.483266,1.951702,2.836803
conference_qs_full_01,frame_0029.png,JPEG,60,5,2,2,0,3,0,0.385719,34.323104,120842,2764800,22.879462,2.020484,2.436865
conference_qs_full_01,frame_0029.png,JPEG,70,5,5,5,0,0,1,0.374695,34.015405,145352,2764800,19.021410,2.110608,3.163225
conference_qs_full_01,frame_0029.png,JPEG,80,5,4,4,0,1,0,0.407087,33.944280,184077,2764800,15.019801,2.277210,2.912455
conference_qs_full_01,frame_0029.png,JPEG,90,5,5,5,0,0,1,0.401291,33.986304,280126,2764800,9.869844,2.607959,4.104321
conference_qs_full_01,frame_0030.png,RAW,,5,6,5,1,0,0,0.517967,35.672857,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0030.png,JPEG,5,5,0,0,0,5,0,0.000000,33.386788,18941,2764800,145.969062,1.389005,1.327485
conference_qs_full_01,frame_0030.png,JPEG,10,5,3,3,0,2,0,0.399783,34.039131,30136,2764800,91.744093,1.536144,2.152117
conference_qs_full_01,frame_0030.png,JPEG,20,5,7,5,2,0,0,0.386524,33.996810,53366,2764800,51.808267,1.697518,1.863285
conference_qs_full_01,frame_0030.png,JPEG,30,5,8,5,3,0,0,0.454203,33.942297,73032,2764800,37.857378,1.817733,2.564754
conference_qs_full_01,frame_0030.png,JPEG,40,5,5,5,0,0,1,0.483781,34.408983,89649,2764800,30.840277,1.864685,2.176235
conference_qs_full_01,frame_0030.png,JPEG,50,5,6,5,1,0,0,0.459757,34.467041,105425,2764800,26.225279,1.966904,2.823397
conference_qs_full_01,frame_0030.png,JPEG,60,5,5,5,0,0,1,0.531060,34.096566,121951,2764800,22.671401,2.019693,2.461275
conference_qs_full_01,frame_0030.png,JPEG,70,5,6,5,1,0,0,0.522908,34.200350,146491,2764800,18.873514,2.118541,2.630504
conference_qs_full_01,frame_0030.png,JPEG,80,5,6,5,1,0,0,0.513244,34.102357,185496,2764800,14.904904,2.306898,2.914913
conference_qs_full_01,frame_0030.png,JPEG,90,5,7,5,2,0,0,0.482012,34.218383,282544,2764800,9.785379,2.613930,4.098457
conference_qs_full_01,frame_0031.png,RAW,,5,4,4,0,1,0,0.428349,35.860593,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0031.png,JPEG,5,5,0,0,0,5,0,0.000000,33.501770,18902,2764800,146.270236,1.351640,1.268315
conference_qs_full_01,frame_0031.png,JPEG,10,5,2,2,0,3,0,0.318903,34.044724,30160,2764800,91.671088,1.539995,2.146079
conference_qs_full_01,frame_0031.png,JPEG,20,5,1,1,0,4,0,0.288999,34.030045,53596,2764800,51.585939,1.696713,1.865942
conference_qs_full_01,frame_0031.png,JPEG,30,5,2,2,0,3,0,0.438051,34.145624,73280,2764800,37.729258,1.771728,2.569186
conference_qs_full_01,frame_0031.png,JPEG,40,5,4,4,0,1,0,0.379391,33.974650,90049,2764800,30.703284,1.890322,2.190566
conference_qs_full_01,frame_0031.png,JPEG,50,5,4,4,0,1,0,0.454978,34.347351,105602,2764800,26.181322,1.958642,2.853546
conference_qs_full_01,frame_0031.png,JPEG,60,5,5,5,0,0,1,0.393027,34.314988,122024,2764800,22.657838,1.996731,2.447217
conference_qs_full_01,frame_0031.png,JPEG,70,5,5,5,0,0,1,0.442453,34.219766,146764,2764800,18.838407,2.141879,3.162905
conference_qs_full_01,frame_0031.png,JPEG,80,5,5,5,0,0,1,0.396326,34.587891,185970,2764800,14.866914,2.292856,2.924514
conference_qs_full_01,frame_0031.png,JPEG,90,5,3,3,0,2,0,0.522098,34.297946,283105,2764800,9.765988,2.643715,4.098353
conference_qs_full_01,frame_0032.png,RAW,,5,5,5,0,0,1,0.355568,35.499197,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0032.png,JPEG,5,5,0,0,0,5,0,0.000000,33.379958,19005,2764800,145.477506,1.355664,1.320963
conference_qs_full_01,frame_0032.png,JPEG,10,5,3,3,0,2,0,0.327596,33.847859,30412,2764800,90.911482,1.539950,2.137741
conference_qs_full_01,frame_0032.png,JPEG,20,5,2,2,0,3,0,0.345350,33.597285,53998,2764800,51.201896,1.686994,1.888870
conference_qs_full_01,frame_0032.png,JPEG,30,5,3,3,0,2,0,0.391916,33.863730,74069,2764800,37.327357,1.796807,2.566975
conference_qs_full_01,frame_0032.png,JPEG,40,5,3,3,0,2,0,0.491885,34.039997,90730,2764800,30.472831,1.849823,2.196273
conference_qs_full_01,frame_0032.png,JPEG,50,5,6,5,1,0,0,0.376267,35.556553,106457,2764800,25.971049,1.923455,2.850509
conference_qs_full_01,frame_0032.png,JPEG,60,5,5,5,0,0,1,0.407155,34.062171,122927,2764800,22.491397,2.062934,2.455184
conference_qs_full_01,frame_0032.png,JPEG,70,5,5,5,0,0,1,0.338426,34.350574,147771,2764800,18.710031,2.124031,3.178404
conference_qs_full_01,frame_0032.png,JPEG,80,5,5,5,0,0,1,0.311726,34.303512,187469,2764800,14.748038,2.292984,2.940059
conference_qs_full_01,frame_0032.png,JPEG,90,5,5,5,0,0,1,0.365114,34.361881,285573,2764800,9.681588,2.625531,4.139427
conference_qs_full_01,frame_0033.png,RAW,,5,2,2,0,3,0,0.406071,35.633819,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0033.png,JPEG,5,5,0,0,0,5,0,0.000000,33.228324,18420,2764800,150.097720,1.327935,1.247224
conference_qs_full_01,frame_0033.png,JPEG,10,5,1,1,0,4,0,0.453704,34.298829,28829,2764800,95.903431,1.508252,1.600551
conference_qs_full_01,frame_0033.png,JPEG,20,5,1,1,0,4,0,0.535725,33.640168,51164,2764800,54.037995,1.663229,1.834640
conference_qs_full_01,frame_0033.png,JPEG,30,5,3,3,0,2,0,0.420850,33.643279,70467,2764800,39.235387,1.750775,2.511582
conference_qs_full_01,frame_0033.png,JPEG,40,5,3,3,0,2,0,0.384079,33.860938,86834,2764800,31.840063,1.837352,2.126612
conference_qs_full_01,frame_0033.png,JPEG,50,5,4,4,0,1,0,0.409216,33.993991,102291,2764800,27.028771,1.906194,2.786577
conference_qs_full_01,frame_0033.png,JPEG,60,5,1,1,0,4,0,0.530501,33.838534,118574,2764800,23.317085,1.993267,2.403993
conference_qs_full_01,frame_0033.png,JPEG,70,5,2,2,0,3,0,0.395036,33.709347,143097,2764800,19.321160,2.082012,3.130928
conference_qs_full_01,frame_0033.png,JPEG,80,5,2,2,0,3,0,0.408554,34.143851,182687,2764800,15.134082,2.252618,2.914708
conference_qs_full_01,frame_0033.png,JPEG,90,5,2,2,0,3,0,0.439731,33.546043,282215,2764800,9.796786,2.634494,4.121098
conference_qs_full_01,frame_0034.png,RAW,,0,0,0,0,0,1,0.000000,36.040584,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0034.png,JPEG,5,0,0,0,0,0,1,0.000000,33.404879,17879,2764800,154.639521,1.360746,1.290275
conference_qs_full_01,frame_0034.png,JPEG,10,0,0,0,0,0,1,0.000000,33.625593,28334,2764800,97.578880,1.530109,2.122141
conference_qs_full_01,frame_0034.png,JPEG,20,0,0,0,0,0,1,0.000000,34.264631,50727,2764800,54.503519,1.687468,1.849969
conference_qs_full_01,frame_0034.png,JPEG,30,0,0,0,0,0,1,0.000000,33.965218,70266,2764800,39.347622,1.767522,2.522283
conference_qs_full_01,frame_0034.png,JPEG,40,0,0,0,0,0,1,0.000000,33.806980,86327,2764800,32.027060,1.830916,2.129450
conference_qs_full_01,frame_0034.png,JPEG,50,0,0,0,0,0,1,0.000000,35.330144,101660,2764800,27.196537,1.904552,2.787600
conference_qs_full_01,frame_0034.png,JPEG,60,0,0,0,0,0,1,0.000000,34.059293,117870,2764800,23.456350,1.980236,2.418103
conference_qs_full_01,frame_0034.png,JPEG,70,0,0,0,0,0,1,0.000000,37.314938,142325,2764800,19.425962,2.105717,3.139850
conference_qs_full_01,frame_0034.png,JPEG,80,0,0,0,0,0,1,0.000000,35.583840,182571,2764800,15.143698,2.406553,2.959504
conference_qs_full_01,frame_0034.png,JPEG,90,0,0,0,0,0,1,0.000000,34.370544,283860,2764800,9.740013,2.657746,4.167755
conference_qs_full_01,frame_0035.png,RAW,,0,0,0,0,0,1,0.000000,35.654189,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0035.png,JPEG,5,0,0,0,0,0,1,0.000000,33.677648,17949,2764800,154.036437,1.353077,1.269799
conference_qs_full_01,frame_0035.png,JPEG,10,0,0,0,0,0,1,0.000000,33.773494,28082,2764800,98.454526,1.508834,2.121613
conference_qs_full_01,frame_0035.png,JPEG,20,0,0,0,0,0,1,0.000000,33.767416,50478,2764800,54.772376,1.711351,1.837563
conference_qs_full_01,frame_0035.png,JPEG,30,0,0,0,0,0,1,0.000000,33.733129,69454,2764800,39.807642,1.756603,2.550242
conference_qs_full_01,frame_0035.png,JPEG,40,0,0,0,0,0,1,0.000000,33.739773,85538,2764800,32.322477,1.824078,2.141957
conference_qs_full_01,frame_0035.png,JPEG,50,0,0,0,0,0,1,0.000000,33.871940,100902,2764800,27.400844,1.892823,2.807727
conference_qs_full_01,frame_0035.png,JPEG,60,0,0,0,0,0,1,0.000000,34.563750,116936,2764800,23.643703,1.980221,2.398789
conference_qs_full_01,frame_0035.png,JPEG,70,0,0,0,0,0,1,0.000000,34.372019,140828,2764800,19.632459,2.086732,2.593125
conference_qs_full_01,frame_0035.png,JPEG,80,0,0,0,0,0,1,0.000000,35.751630,179846,2764800,15.373153,2.301057,2.932635
conference_qs_full_01,frame_0035.png,JPEG,90,0,0,0,0,0,1,0.000000,34.178665,278232,2764800,9.937031,2.629414,3.629218
conference_qs_full_01,frame_0036.png,RAW,,0,0,0,0,0,1,0.000000,35.680540,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0036.png,JPEG,5,0,0,0,0,0,1,0.000000,33.981000,17406,2764800,158.841779,1.337669,1.882158
conference_qs_full_01,frame_0036.png,JPEG,10,0,0,0,0,0,1,0.000000,34.197251,27451,2764800,100.717642,1.526606,2.557756
conference_qs_full_01,frame_0036.png,JPEG,20,0,0,0,0,0,1,0.000000,32.708383,49733,2764800,55.592866,1.674992,1.822273
conference_qs_full_01,frame_0036.png,JPEG,30,0,0,0,0,0,1,0.000000,31.804742,68927,2764800,40.112003,1.778429,1.922872
conference_qs_full_01,frame_0036.png,JPEG,40,0,0,0,0,0,1,0.000000,33.954288,85158,2764800,32.466709,1.864283,2.136410
conference_qs_full_01,frame_0036.png,JPEG,50,0,0,0,0,0,1,0.000000,33.689421,100406,2764800,27.536203,1.923471,2.804970
conference_qs_full_01,frame_0036.png,JPEG,60,0,0,0,0,0,1,0.000000,33.802688,116492,2764800,23.733819,2.001189,2.412827
conference_qs_full_01,frame_0036.png,JPEG,70,0,0,0,0,0,1,0.000000,33.540175,140755,2764800,19.642641,2.103395,3.125435
conference_qs_full_01,frame_0036.png,JPEG,80,0,0,0,0,0,1,0.000000,33.886792,180027,2764800,15.357696,2.258938,2.911334
conference_qs_full_01,frame_0036.png,JPEG,90,0,0,0,0,0,1,0.000000,33.703353,280229,2764800,9.866217,2.633280,4.128483
conference_qs_full_01,frame_0037.png,RAW,,0,0,0,0,0,1,0.000000,36.817504,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0037.png,JPEG,5,0,0,0,0,0,1,0.000000,33.691680,17767,2764800,155.614341,1.328444,1.287680
conference_qs_full_01,frame_0037.png,JPEG,10,0,0,0,0,0,1,0.000000,33.905724,28181,2764800,98.108655,1.525679,2.114559
conference_qs_full_01,frame_0037.png,JPEG,20,0,0,0,0,0,1,0.000000,34.291282,50504,2764800,54.744179,1.698095,1.827563
conference_qs_full_01,frame_0037.png,JPEG,30,0,0,0,0,0,1,0.000000,34.533844,69627,2764800,39.708734,1.764940,2.013724
conference_qs_full_01,frame_0037.png,JPEG,40,0,0,0,0,0,1,0.000000,34.099347,85890,2764800,32.190010,1.861193,2.151150
conference_qs_full_01,frame_0037.png,JPEG,50,0,0,0,0,0,1,0.000000,33.935655,101255,2764800,27.305318,1.925093,2.807120
conference_qs_full_01,frame_0037.png,JPEG,60,0,0,0,0,0,1,0.000000,33.801366,117521,2764800,23.526008,1.997434,2.407154
conference_qs_full_01,frame_0037.png,JPEG,70,0,0,0,0,0,1,0.000000,33.516964,141595,2764800,19.526113,2.107335,2.613142
conference_qs_full_01,frame_0037.png,JPEG,80,0,0,0,0,0,1,0.000000,32.986383,180246,2764800,15.339037,2.246551,2.943297
conference_qs_full_01,frame_0037.png,JPEG,90,0,0,0,0,0,1,0.000000,34.315215,278561,2764800,9.925295,2.665402,4.092882
conference_qs_full_01,frame_0038.png,RAW,,5,5,5,0,0,1,0.549187,36.965284,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0038.png,JPEG,5,5,4,4,0,1,0,0.413882,33.455073,18263,2764800,151.388052,1.364620,1.326220
conference_qs_full_01,frame_0038.png,JPEG,10,5,2,2,0,3,0,0.553948,34.322430,28466,2764800,97.126396,1.521328,2.108528
conference_qs_full_01,frame_0038.png,JPEG,20,5,2,2,0,3,0,0.549021,34.921589,50381,2764800,54.877831,1.710259,1.835098
conference_qs_full_01,frame_0038.png,JPEG,30,5,5,5,0,0,1,0.508417,34.408029,69388,2764800,39.845506,1.785813,2.551206
conference_qs_full_01,frame_0038.png,JPEG,40,5,5,5,0,0,1,0.467442,33.999387,85465,2764800,32.350085,1.846499,2.131616
conference_qs_full_01,frame_0038.png,JPEG,50,5,5,5,0,0,1,0.530533,33.880680,100509,2764800,27.507984,1.936746,2.795593
conference_qs_full_01,frame_0038.png,JPEG,60,5,5,5,0,0,1,0.515164,33.958092,116539,2764800,23.724247,1.988782,2.406986
conference_qs_full_01,frame_0038.png,JPEG,70,5,5,5,0,0,1,0.517532,34.179937,140367,2764800,19.696937,2.113336,3.124235
conference_qs_full_01,frame_0038.png,JPEG,80,5,5,5,0,0,1,0.512938,34.036094,177988,2764800,15.533631,2.264078,2.879540
conference_qs_full_01,frame_0038.png,JPEG,90,5,5,5,0,0,1,0.539958,34.034674,271326,2764800,10.189956,2.619819,4.037856
conference_qs_full_01,frame_0039.png,RAW,,0,0,0,0,0,1,0.000000,35.550194,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0039.png,JPEG,5,0,0,0,0,0,1,0.000000,34.334201,17137,2764800,161.335123,1.355943,1.707540
conference_qs_full_01,frame_0039.png,JPEG,10,0,0,0,0,0,1,0.000000,34.239922,26794,2764800,103.187281,1.503175,1.960477
conference_qs_full_01,frame_0039.png,JPEG,20,0,0,0,0,0,1,0.000000,33.613992,48700,2764800,56.772074,1.681412,1.831155
conference_qs_full_01,frame_0039.png,JPEG,30,0,0,0,0,0,1,0.000000,32.638237,67252,2764800,41.111045,1.734804,1.908402
conference_qs_full_01,frame_0039.png,JPEG,40,0,0,0,0,0,1,0.000000,34.192394,82887,2764800,33.356256,1.849147,3.152854
conference_qs_full_01,frame_0039.png,JPEG,50,0,0,0,0,0,1,0.000000,33.227630,97364,2764800,28.396533,1.879550,2.250758
conference_qs_full_01,frame_0039.png,JPEG,60,0,0,0,0,0,1,0.000000,32.643894,112673,2764800,24.538266,1.947314,2.313536
conference_qs_full_01,frame_0039.png,JPEG,70,0,0,0,0,0,1,0.000000,33.777674,135874,2764800,20.348264,2.088629,2.564623
conference_qs_full_01,frame_0039.png,JPEG,80,0,0,0,0,0,1,0.000000,37.147464,172523,2764800,16.025689,2.226653,3.379015
conference_qs_full_01,frame_0039.png,JPEG,90,0,0,0,0,0,1,0.000000,37.137217,264497,2764800,10.453049,2.658780,3.557462
conference_qs_full_01,frame_0040.png,RAW,,0,0,0,0,0,1,0.000000,34.825170,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0040.png,JPEG,5,0,0,0,0,0,1,0.000000,35.691646,17417,2764800,158.741459,1.320787,1.277243
conference_qs_full_01,frame_0040.png,JPEG,10,0,0,0,0,0,1,0.000000,33.346376,28452,2764800,97.174188,1.547024,1.549213
conference_qs_full_01,frame_0040.png,JPEG,20,0,0,0,0,0,1,0.000000,33.159557,51469,2764800,53.717772,1.671551,1.840347
conference_qs_full_01,frame_0040.png,JPEG,30,0,0,0,0,0,1,0.000000,33.924107,71089,2764800,38.892093,1.766957,2.002544
conference_qs_full_01,frame_0040.png,JPEG,40,0,0,0,0,0,1,0.000000,34.375643,87737,2764800,31.512361,1.833489,2.174870
conference_qs_full_01,frame_0040.png,JPEG,50,0,0,0,0,0,1,0.000000,34.037171,103302,2764800,26.764245,1.962080,2.316157
conference_qs_full_01,frame_0040.png,JPEG,60,0,0,0,0,0,1,0.000000,34.077842,119462,2764800,23.143761,2.012957,2.443320
conference_qs_full_01,frame_0040.png,JPEG,70,0,0,0,0,0,1,0.000000,34.140046,144103,2764800,19.186276,2.099670,2.637124
conference_qs_full_01,frame_0040.png,JPEG,80,0,0,0,0,0,1,0.000000,33.900106,183885,2764800,15.035484,2.326716,3.007306
conference_qs_full_01,frame_0040.png,JPEG,90,0,0,0,0,0,1,0.000000,34.174470,284070,2764800,9.732812,2.634571,3.656538
conference_qs_full_01,frame_0041.png,RAW,,0,0,0,0,0,1,0.000000,35.068109,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0041.png,JPEG,5,0,0,0,0,0,1,0.000000,33.797819,19837,2764800,139.375914,1.370835,1.361790
conference_qs_full_01,frame_0041.png,JPEG,10,0,0,0,0,0,1,0.000000,34.076528,33659,2764800,82.141478,1.584857,2.140575
conference_qs_full_01,frame_0041.png,JPEG,20,0,0,0,0,0,1,0.000000,34.119896,59413,2764800,46.535270,1.745693,1.933828
conference_qs_full_01,frame_0041.png,JPEG,30,0,0,0,0,0,1,0.000000,33.965681,80982,2764800,34.140920,1.835968,2.653536
conference_qs_full_01,frame_0041.png,JPEG,40,0,0,0,0,0,1,0.000000,33.797919,98802,2764800,27.983239,1.898921,2.272177
conference_qs_full_01,frame_0041.png,JPEG,50,0,0,0,0,0,1,0.000000,34.165282,115680,2764800,23.900415,2.022951,2.882661
conference_qs_full_01,frame_0041.png,JPEG,60,0,0,0,0,0,1,0.000000,33.779236,133265,2764800,20.746633,2.044746,2.543230
conference_qs_full_01,frame_0041.png,JPEG,70,0,0,0,0,0,1,0.000000,33.141636,159787,2764800,17.303035,2.207468,2.724741
conference_qs_full_01,frame_0041.png,JPEG,80,0,0,0,0,0,1,0.000000,33.375502,204263,2764800,13.535491,2.337359,3.067404
conference_qs_full_01,frame_0041.png,JPEG,90,0,0,0,0,0,1,0.000000,34.638877,315914,2764800,8.751749,2.751544,3.867922
conference_qs_full_01,frame_0042.png,RAW,,0,0,0,0,0,1,0.000000,35.490979,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0042.png,JPEG,5,0,0,0,0,0,1,0.000000,33.351055,19186,2764800,144.105077,1.387253,1.348737
conference_qs_full_01,frame_0042.png,JPEG,10,0,0,0,0,0,1,0.000000,33.621049,32156,2764800,85.980843,1.559355,2.165319
conference_qs_full_01,frame_0042.png,JPEG,20,0,0,0,0,0,1,0.000000,33.545769,57154,2764800,48.374567,1.713640,1.885259
conference_qs_full_01,frame_0042.png,JPEG,30,0,0,0,0,0,1,0.000000,33.829074,78158,2764800,35.374498,1.830190,2.092496
conference_qs_full_01,frame_0042.png,JPEG,40,0,0,0,0,0,1,0.000000,34.154162,95812,2764800,28.856511,1.918091,2.246246
conference_qs_full_01,frame_0042.png,JPEG,50,0,0,0,0,0,1,0.000000,33.925073,112218,2764800,24.637759,1.986334,2.897163
conference_qs_full_01,frame_0042.png,JPEG,60,0,0,0,0,0,1,0.000000,36.019207,129365,2764800,21.372087,2.045459,2.515986
conference_qs_full_01,frame_0042.png,JPEG,70,0,0,0,0,0,1,0.000000,34.192666,155559,2764800,17.773321,2.243778,3.216651
conference_qs_full_01,frame_0042.png,JPEG,80,0,0,0,0,0,1,0.000000,34.134927,198876,2764800,13.902130,2.355397,3.100011
conference_qs_full_01,frame_0042.png,JPEG,90,0,0,0,0,0,1,0.000000,35.079467,308108,2764800,8.973477,2.735400,4.356285
conference_qs_full_01,frame_0043.png,RAW,,0,0,0,0,0,1,0.000000,36.403617,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0043.png,JPEG,5,0,0,0,0,0,1,0.000000,33.859897,18577,2764800,148.829197,1.364201,1.671857
conference_qs_full_01,frame_0043.png,JPEG,10,0,0,0,0,0,1,0.000000,34.113954,31027,2764800,89.109485,1.528510,1.986210
conference_qs_full_01,frame_0043.png,JPEG,20,0,0,0,0,0,1,0.000000,32.940191,55506,2764800,49.810831,1.675301,1.900168
conference_qs_full_01,frame_0043.png,JPEG,30,0,0,0,0,0,1,0.000000,32.089681,76182,2764800,36.292037,1.795466,1.988208
conference_qs_full_01,frame_0043.png,JPEG,40,0,0,0,0,0,1,0.000000,33.798435,93583,2764800,29.543827,1.915476,3.234823
conference_qs_full_01,frame_0043.png,JPEG,50,0,0,0,0,0,1,0.000000,33.220853,109989,2764800,25.137059,1.935724,2.290967
conference_qs_full_01,frame_0043.png,JPEG,60,0,0,0,0,0,1,0.000000,33.034679,127008,2764800,21.768707,2.033157,2.467314
conference_qs_full_01,frame_0043.png,JPEG,70,0,0,0,0,0,1,0.000000,33.271765,152487,2764800,18.131382,2.138185,2.663871
conference_qs_full_01,frame_0043.png,JPEG,80,0,0,0,0,0,1,0.000000,33.147925,194894,2764800,14.186173,2.312288,3.041066
conference_qs_full_01,frame_0043.png,JPEG,90,0,0,0,0,0,1,0.000000,33.874385,303005,2764800,9.124602,2.699808,3.789612
conference_qs_full_01,frame_0044.png,RAW,,0,0,0,0,0,1,0.000000,35.189296,2764800,2764800,1.000000,0.000000,0.000000
conference_qs_full_01,frame_0044.png,JPEG,5,0,0,0,0,0,1,0.000000,34.051790,18711,2764800,147.763348,1.367418,1.368770
conference_qs_full_01,frame_0044.png,JPEG,10,0,0,0,0,0,1,0.000000,33.982505,31438,2764800,87.944526,1.564547,1.589001
conference_qs_full_01,frame_0044.png,JPEG,20,0,0,0,0,0,1,0.000000,33.722119,56235,2764800,49.165111,1.697671,1.917456
conference_qs_full_01,frame_0044.png,JPEG,30,0,0,0,0,0,1,0.000000,33.047618,77036,2764800,35.889714,1.807488,2.069527
conference_qs_full_01,frame_0044.png,JPEG,40,0,0,0,0,0,1,0.000000,32.499191,94542,2764800,29.244145,1.871912,2.215771
conference_qs_full_01,frame_0044.png,JPEG,50,0,0,0,0,0,1,0.000000,31.896765,110703,2764800,24.974933,1.963479,2.375491
conference_qs_full_01,frame_0044.png,JPEG,60,0,0,0,0,0,1,0.000000,33.360898,127767,2764800,21.639390,2.037909,2.413185
conference_qs_full_01,frame_0044.png,JPEG,70,0,0,0,0,0,1,0.000000,33.266944,153584,2764800,18.001875,2.136265,2.749732
conference_qs_full_01,frame_0044.png,JPEG,80,0,0,0,0,0,1,0.000000,33.506033,196464,2764800,14.072807,2.321023,2.956391
