time_s,metric,source,destination,value
1.046236,rssi_dbm,0,2,-45.880882263183594
1.046236,rssi_dbm,0,3,-48.457454681396484
1.046236,rssi_dbm,1,2,-38.79597854614258
1.046236,rssi_dbm,1,3,-39.811222076416016
1.046236,rssi_dbm,2,3,-47.44302749633789
1.046246,snr_db,0,1,45.21573257446289
1.046246,snr_db,0,2,48.119117736816406
1.046246,snr_db,0,3,45.542545318603516
1.046246,snr_db,1,2,55.20402145385742
1.046246,snr_db,1,3,54.188777923583984
1.046246,snr_db,2,3,46.55697250366211
1.101376,obstacle_loss_db,0,1,0.0
1.101376,obstacle_loss_db,0,2,0.0
1.101376,obstacle_loss_db,0,3,0.0
1.101376,obstacle_loss_db,1,2,0.0
1.101376,obstacle_loss_db,1,3,0.0
1.101376,obstacle_loss_db,2,3,0.0
1.197658,obstacle_loss_db,0,1,0.0
1.197658,obstacle_loss_db,0,2,0.0
1.197658,obstacle_loss_db,0,3,0.0
1.197658,obstacle_loss_db,1,2,0.0
1.197658,obstacle_loss_db,1,3,0.0
1.197658,obstacle_loss_db,2,3,0.0
1.301475,obstacle_loss_db,0,1,0.0
1.301475,obstacle_loss_db,0,2,0.0
1.301475,obstacle_loss_db,0,3,0.0
1.301475,obstacle_loss_db,1,2,0.0
1.301475,obstacle_loss_db,1,3,0.0
1.301475,obstacle_loss_db,2,3,0.0
1.398821,obstacle_loss_db,0,1,0.0
1.398821,obstacle_loss_db,0,2,0.0
1.398821,obstacle_loss_db,0,3,0.0
1.398821,obstacle_loss_db,1,2,0.0
1.398821,obstacle_loss_db,1,3,0.0
1.398821,obstacle_loss_db,2,3,0.0
1.501590,obstacle_loss_db,0,1,0.0
1.501590,obstacle_loss_db,0,2,0.0
1.501590,obstacle_loss_db,0,3,0.0
1.501590,obstacle_loss_db,1,2,0.0
1.501590,obstacle_loss_db,1,3,0.0
1.501590,obstacle_loss_db,2,3,0.0
1.539871,rssi_dbm,0,1,-48.394981384277344
1.539871,rssi_dbm,0,2,-50.80282974243164
1.539871,rssi_dbm,0,3,-49.14573287963867
1.539871,rssi_dbm,1,2,-38.432735443115234
1.539871,rssi_dbm,1,3,-39.923583984375
1.539871,rssi_dbm,2,3,-43.963253021240234
1.539886,snr_db,0,1,45.605018615722656
1.539886,snr_db,0,2,43.19717025756836
1.539886,snr_db,0,3,44.85426712036133
1.539886,snr_db,1,2,55.567264556884766
1.539886,snr_db,1,3,54.076416015625
1.539886,snr_db,2,3,50.036746978759766
1.597889,obstacle_loss_db,0,1,0.0
1.597889,obstacle_loss_db,0,2,0.0
1.597889,obstacle_loss_db,0,3,0.0
1.597889,obstacle_loss_db,1,2,0.0
1.597889,obstacle_loss_db,1,3,0.0
1.597889,obstacle_loss_db,2,3,0.0
1.701402,obstacle_loss_db,0,1,0.0
1.701402,obstacle_loss_db,0,2,0.0
1.701402,obstacle_loss_db,0,3,0.0
1.701402,obstacle_loss_db,1,2,0.0
1.701402,obstacle_loss_db,1,3,0.0
1.701402,obstacle_loss_db,2,3,0.0
1.797546,obstacle_loss_db,0,1,0.0
1.797546,obstacle_loss_db,0,2,0.0
1.797546,obstacle_loss_db,0,3,0.0
1.797546,obstacle_loss_db,1,2,0.0
1.797546,obstacle_loss_db,1,3,0.0
1.797546,obstacle_loss_db,2,3,0.0
1.901416,obstacle_loss_db,0,1,0.0
1.901416,obstacle_loss_db,0,2,0.0
1.901416,obstacle_loss_db,0,3,0.0
1.901416,obstacle_loss_db,1,2,0.0
1.901416,obstacle_loss_db,1,3,0.0
1.901416,obstacle_loss_db,2,3,0.0
1.997780,obstacle_loss_db,0,1,0.0
1.997780,obstacle_loss_db,0,2,0.0
1.997780,obstacle_loss_db,0,3,0.0
1.997780,obstacle_loss_db,1,2,0.0
1.997780,obstacle_loss_db,1,3,0.0
1.997780,obstacle_loss_db,2,3,0.0
2.039741,rssi_dbm,0,1,-50.75761795043945
2.039741,rssi_dbm,0,2,-49.9748649597168
2.039741,rssi_dbm,0,3,-53.99011993408203
2.039741,rssi_dbm,1,2,-39.909400939941406
2.039741,rssi_dbm,1,3,-43.63969039916992
2.039741,rssi_dbm,2,3,-44.55011749267578
2.039757,snr_db,0,1,43.24238204956055
2.039757,snr_db,0,2,44.0251350402832
2.039757,snr_db,0,3,40.00988006591797
2.039757,snr_db,1,2,54.090599060058594
2.039757,snr_db,1,3,50.36030960083008
2.039757,snr_db,2,3,49.44988250732422
2.101378,obstacle_loss_db,0,1,0.0
2.101378,obstacle_loss_db,0,2,0.0
2.101378,obstacle_loss_db,0,3,0.0
2.101378,obstacle_loss_db,1,2,0.0
2.101378,obstacle_loss_db,1,3,0.0
2.101378,obstacle_loss_db,2,3,0.0
2.197746,obstacle_loss_db,0,1,0.0
2.197746,obstacle_loss_db,0,2,0.0
2.197746,obstacle_loss_db,0,3,0.0
2.197746,obstacle_loss_db,1,2,0.0
2.197746,obstacle_loss_db,1,3,0.0
2.197746,obstacle_loss_db,2,3,0.0
2.301709,obstacle_loss_db,0,1,0.0
2.301709,obstacle_loss_db,0,2,0.0
2.301709,obstacle_loss_db,0,3,0.0
2.301709,obstacle_loss_db,1,2,0.0
2.301709,obstacle_loss_db,1,3,0.0
2.301709,obstacle_loss_db,2,3,0.0
2.397859,obstacle_loss_db,0,1,0.0
2.397859,obstacle_loss_db,0,2,0.0
2.397859,obstacle_loss_db,0,3,0.0
2.397859,obstacle_loss_db,1,2,0.0
2.397859,obstacle_loss_db,1,3,0.0
2.397859,obstacle_loss_db,2,3,0.0
2.501545,obstacle_loss_db,0,1,0.0
2.501545,obstacle_loss_db,0,2,0.0
2.501545,obstacle_loss_db,0,3,0.0
2.501545,obstacle_loss_db,1,2,0.0
2.501545,obstacle_loss_db,1,3,0.0
2.501545,obstacle_loss_db,2,3,0.0
2.539773,rssi_dbm,0,1,-48.103721618652344
2.539773,rssi_dbm,0,2,-55.61620330810547
2.539773,rssi_dbm,0,3,-48.64814376831055
2.539773,rssi_dbm,1,2,-37.87770462036133
2.539773,rssi_dbm,1,3,-46.17163848876953
2.539773,rssi_dbm,2,3,-50.77854919433594
2.539791,snr_db,0,1,45.896278381347656
2.539791,snr_db,0,2,38.38379669189453
2.539791,snr_db,0,3,45.35185623168945
2.539791,snr_db,1,2,56.12229537963867
2.539791,snr_db,1,3,47.82836151123047
2.539791,snr_db,2,3,43.22145080566406
2.597781,obstacle_loss_db,0,1,0.0
2.597781,obstacle_loss_db,0,2,0.0
2.597781,obstacle_loss_db,0,3,0.0
2.597781,obstacle_loss_db,1,2,0.0
2.597781,obstacle_loss_db,1,3,0.0
2.597781,obstacle_loss_db,2,3,0.0
2.701711,obstacle_loss_db,0,1,0.0
2.701711,obstacle_loss_db,0,2,0.0
2.701711,obstacle_loss_db,0,3,0.0
2.701711,obstacle_loss_db,1,2,0.0
2.701711,obstacle_loss_db,1,3,0.0
2.701711,obstacle_loss_db,2,3,0.0
2.797970,obstacle_loss_db,0,1,0.0
2.797970,obstacle_loss_db,0,2,0.0
2.797970,obstacle_loss_db,0,3,0.0
2.797970,obstacle_loss_db,1,2,0.0
2.797970,obstacle_loss_db,1,3,0.0
2.797970,obstacle_loss_db,2,3,0.0
2.901509,obstacle_loss_db,0,1,0.0
2.901509,obstacle_loss_db,0,2,0.0
2.901509,obstacle_loss_db,0,3,0.0
2.901509,obstacle_loss_db,1,2,0.0
2.901509,obstacle_loss_db,1,3,0.0
2.901509,obstacle_loss_db,2,3,0.0
2.997857,obstacle_loss_db,0,1,0.0
2.997857,obstacle_loss_db,0,2,0.0
2.997857,obstacle_loss_db,0,3,0.0
2.997857,obstacle_loss_db,1,2,0.0
2.997857,obstacle_loss_db,1,3,0.0
2.997857,obstacle_loss_db,2,3,0.0
3.039842,rssi_dbm,0,1,-56.24949645996094
3.039842,rssi_dbm,0,2,-50.010887145996094
3.039842,rssi_dbm,0,3,-51.3023681640625
3.039842,rssi_dbm,1,2,-36.92888259887695
3.039842,rssi_dbm,1,3,-44.6685905456543
3.039842,rssi_dbm,2,3,-44.179466247558594
3.039856,snr_db,0,1,37.75050354003906
3.039856,snr_db,0,2,43.989112854003906
3.039856,snr_db,0,3,42.6976318359375
3.039856,snr_db,1,2,57.07111740112305
3.039856,snr_db,1,3,49.3314094543457
3.039856,snr_db,2,3,49.820533752441406
3.101561,obstacle_loss_db,0,1,0.0
3.101561,obstacle_loss_db,0,2,0.0
3.101561,obstacle_loss_db,0,3,0.0
3.101561,obstacle_loss_db,1,2,0.0
3.101561,obstacle_loss_db,1,3,0.0
3.101561,obstacle_loss_db,2,3,0.0
3.197912,obstacle_loss_db,0,1,0.0
3.197912,obstacle_loss_db,0,2,0.0
3.197912,obstacle_loss_db,0,3,0.0
3.197912,obstacle_loss_db,1,2,0.0
3.197912,obstacle_loss_db,1,3,0.0
3.197912,obstacle_loss_db,2,3,0.0
3.301575,obstacle_loss_db,0,1,0.0
3.301575,obstacle_loss_db,0,2,0.0
3.301575,obstacle_loss_db,0,3,0.0
3.301575,obstacle_loss_db,1,2,0.0
3.301575,obstacle_loss_db,1,3,0.0
3.301575,obstacle_loss_db,2,3,0.0
3.397872,obstacle_loss_db,0,1,0.0
3.397872,obstacle_loss_db,0,2,0.0
3.397872,obstacle_loss_db,0,3,0.0
3.397872,obstacle_loss_db,1,2,0.0
3.397872,obstacle_loss_db,1,3,0.0
3.397872,obstacle_loss_db,2,3,0.0
3.501594,obstacle_loss_db,0,1,0.0
3.501594,obstacle_loss_db,0,2,0.0
3.501594,obstacle_loss_db,0,3,0.0
3.501594,obstacle_loss_db,1,2,0.0
3.501594,obstacle_loss_db,1,3,0.0
3.501594,obstacle_loss_db,2,3,0.0
3.539793,rssi_dbm,0,1,-54.05984115600586
3.539793,rssi_dbm,0,2,-53.01535415649414
3.539793,rssi_dbm,0,3,-51.31489562988281
3.539793,rssi_dbm,1,2,-36.67824935913086
3.539793,rssi_dbm,1,3,-47.54362869262695
3.539793,rssi_dbm,2,3,-43.84584045410156
3.539808,snr_db,0,1,39.94015884399414
3.539808,snr_db,0,2,40.98464584350586
3.539808,snr_db,0,3,42.68510437011719
3.539808,snr_db,1,2,57.32175064086914
3.539808,snr_db,1,3,46.45637130737305
3.539808,snr_db,2,3,50.15415954589844
3.598026,obstacle_loss_db,0,1,0.0
3.598026,obstacle_loss_db,0,2,0.0
3.598026,obstacle_loss_db,0,3,0.0
3.598026,obstacle_loss_db,1,2,0.0
3.598026,obstacle_loss_db,1,3,0.0
3.598026,obstacle_loss_db,2,3,0.0
3.701796,obstacle_loss_db,0,1,0.0
3.701796,obstacle_loss_db,0,2,0.0
3.701796,obstacle_loss_db,0,3,0.0
3.701796,obstacle_loss_db,1,2,0.0
3.701796,obstacle_loss_db,1,3,0.0
3.701796,obstacle_loss_db,2,3,0.0
3.797901,obstacle_loss_db,0,1,0.0
3.797901,obstacle_loss_db,0,2,0.0
3.797901,obstacle_loss_db,0,3,0.0
3.797901,obstacle_loss_db,1,2,0.0
3.797901,obstacle_loss_db,1,3,0.0
3.797901,obstacle_loss_db,2,3,0.0
3.901490,obstacle_loss_db,0,1,0.0
3.901490,obstacle_loss_db,0,2,0.0
3.901490,obstacle_loss_db,0,3,0.0
3.901490,obstacle_loss_db,1,2,0.0
3.901490,obstacle_loss_db,1,3,0.0
3.901490,obstacle_loss_db,2,3,0.0
3.998196,obstacle_loss_db,0,1,0.0
3.998196,obstacle_loss_db,0,2,0.0
3.998196,obstacle_loss_db,0,3,0.0
3.998196,obstacle_loss_db,1,2,0.0
3.998196,obstacle_loss_db,1,3,0.0
3.998196,obstacle_loss_db,2,3,21.07427406311035
4.039793,rssi_dbm,0,1,-54.62818145751953
4.039793,rssi_dbm,0,2,-57.34022521972656
4.039793,rssi_dbm,0,3,-50.92598342895508
4.039793,rssi_dbm,1,2,-36.83243179321289
4.039793,rssi_dbm,1,3,-48.40827560424805
4.039793,rssi_dbm,2,3,-54.64524841308594
4.039811,snr_db,0,1,39.37181854248047
4.039811,snr_db,0,2,36.65977478027344
4.039811,snr_db,0,3,43.07401657104492
4.039811,snr_db,1,2,57.16756820678711
4.039811,snr_db,1,3,45.59172439575195
4.039811,snr_db,2,3,39.35475158691406
4.101520,obstacle_loss_db,0,1,0.0
4.101520,obstacle_loss_db,0,2,0.0
4.101520,obstacle_loss_db,0,3,0.0
4.101520,obstacle_loss_db,1,2,0.0
4.101520,obstacle_loss_db,1,3,0.0
4.101520,obstacle_loss_db,2,3,0.0
4.197994,obstacle_loss_db,0,1,0.0
4.197994,obstacle_loss_db,0,2,0.0
4.197994,obstacle_loss_db,0,3,0.0
4.197994,obstacle_loss_db,1,2,0.0
4.197994,obstacle_loss_db,1,3,0.0
4.197994,obstacle_loss_db,2,3,21.35720443725586
4.301576,obstacle_loss_db,0,1,0.0
4.301576,obstacle_loss_db,0,2,0.0
4.301576,obstacle_loss_db,0,3,0.0
4.301576,obstacle_loss_db,1,2,0.0
4.301576,obstacle_loss_db,1,3,0.0
4.301576,obstacle_loss_db,2,3,20.628679275512695
4.397834,obstacle_loss_db,0,1,0.0
4.397834,obstacle_loss_db,0,2,0.0
4.397834,obstacle_loss_db,0,3,0.0
4.397834,obstacle_loss_db,1,2,0.0
4.397834,obstacle_loss_db,1,3,0.0
4.397834,obstacle_loss_db,2,3,20.438737869262695
4.501702,obstacle_loss_db,0,1,0.0
4.501702,obstacle_loss_db,0,2,0.0
4.501702,obstacle_loss_db,0,3,0.0
4.501702,obstacle_loss_db,1,2,0.0
4.501702,obstacle_loss_db,1,3,0.0
4.501702,obstacle_loss_db,2,3,21.920835494995117
4.539824,rssi_dbm,0,1,-61.202796936035156
4.539824,rssi_dbm,0,2,-52.35737609863281
4.539824,rssi_dbm,0,3,-52.425254821777344
4.539824,rssi_dbm,1,2,-40.64737319946289
4.539824,rssi_dbm,1,3,-45.882415771484375
4.539824,rssi_dbm,2,3,-74.8546371459961
4.539843,snr_db,0,1,32.797203063964844
4.539843,snr_db,0,2,41.64262390136719
4.539843,snr_db,0,3,41.574745178222656
4.539843,snr_db,1,2,53.35262680053711
4.539843,snr_db,1,3,48.117584228515625
4.539843,snr_db,2,3,19.145362854003906
4.597943,obstacle_loss_db,0,1,0.0
4.597943,obstacle_loss_db,0,2,0.0
4.597943,obstacle_loss_db,0,3,0.0
4.597943,obstacle_loss_db,1,2,0.0
4.597943,obstacle_loss_db,1,3,0.0
4.597943,obstacle_loss_db,2,3,20.160959243774414
4.701942,obstacle_loss_db,0,1,0.0
4.701942,obstacle_loss_db,0,2,0.0
4.701942,obstacle_loss_db,0,3,0.0
4.701942,obstacle_loss_db,1,2,0.0
4.701942,obstacle_loss_db,1,3,0.0
4.701942,obstacle_loss_db,2,3,21.367124557495117
4.797801,obstacle_loss_db,0,1,0.0
4.797801,obstacle_loss_db,0,2,0.0
4.797801,obstacle_loss_db,0,3,0.0
4.797801,obstacle_loss_db,1,2,0.0
4.797801,obstacle_loss_db,1,3,0.0
4.797801,obstacle_loss_db,2,3,0.0
4.901732,obstacle_loss_db,0,1,0.0
4.901732,obstacle_loss_db,0,2,0.0
4.901732,obstacle_loss_db,0,3,0.0
4.901732,obstacle_loss_db,1,2,0.0
4.901732,obstacle_loss_db,1,3,0.0
4.901732,obstacle_loss_db,2,3,0.0
4.998033,obstacle_loss_db,0,1,0.0
4.998033,obstacle_loss_db,0,2,0.0
4.998033,obstacle_loss_db,0,3,0.0
4.998033,obstacle_loss_db,1,2,0.0
4.998033,obstacle_loss_db,1,3,0.0
4.998033,obstacle_loss_db,2,3,0.0
5.039764,rssi_dbm,0,1,-56.41911697387695
5.039764,rssi_dbm,0,2,-52.41157913208008
5.039764,rssi_dbm,0,3,-56.22572708129883
5.039764,rssi_dbm,1,2,-37.256935119628906
5.039764,rssi_dbm,1,3,-46.117958068847656
5.039764,rssi_dbm,2,3,-50.4566650390625
5.039775,snr_db,0,1,37.58088302612305
5.039775,snr_db,0,2,41.58842086791992
5.039775,snr_db,0,3,37.77427291870117
5.039775,snr_db,1,2,56.743064880371094
5.039775,snr_db,1,3,47.882041931152344
5.039775,snr_db,2,3,43.5433349609375
5.101685,obstacle_loss_db,0,1,0.0
5.101685,obstacle_loss_db,0,2,0.0
5.101685,obstacle_loss_db,0,3,0.0
5.101685,obstacle_loss_db,1,2,0.0
5.101685,obstacle_loss_db,1,3,0.0
5.101685,obstacle_loss_db,2,3,0.0
5.197754,obstacle_loss_db,0,1,0.0
5.197754,obstacle_loss_db,0,2,0.0
5.197754,obstacle_loss_db,0,3,0.0
5.197754,obstacle_loss_db,1,2,0.0
5.197754,obstacle_loss_db,1,3,0.0
5.197754,obstacle_loss_db,2,3,0.0
5.301549,obstacle_loss_db,0,1,0.0
5.301549,obstacle_loss_db,0,2,0.0
5.301549,obstacle_loss_db,0,3,0.0
5.301549,obstacle_loss_db,1,2,0.0
5.301549,obstacle_loss_db,1,3,0.0
5.301549,obstacle_loss_db,2,3,0.0
5.397899,obstacle_loss_db,0,1,0.0
5.397899,obstacle_loss_db,0,2,0.0
5.397899,obstacle_loss_db,0,3,0.0
5.397899,obstacle_loss_db,1,2,0.0
5.397899,obstacle_loss_db,1,3,0.0
5.397899,obstacle_loss_db,2,3,0.0
5.501464,obstacle_loss_db,0,1,0.0
5.501464,obstacle_loss_db,0,2,0.0
5.501464,obstacle_loss_db,0,3,0.0
5.501464,obstacle_loss_db,1,2,0.0
5.501464,obstacle_loss_db,1,3,0.0
5.501464,obstacle_loss_db,2,3,0.0
5.539933,rssi_dbm,0,1,-57.361480712890625
5.539933,rssi_dbm,0,2,-52.526023864746094
5.539933,rssi_dbm,0,3,-50.82228088378906
5.539933,rssi_dbm,1,2,-45.45476150512695
5.539933,rssi_dbm,1,3,-42.4921875
5.539933,rssi_dbm,2,3,-53.93865203857422
5.539965,snr_db,0,1,36.638519287109375
5.539965,snr_db,0,2,41.473976135253906
5.539965,snr_db,0,3,43.17771911621094
5.539965,snr_db,1,2,48.54523849487305
5.539965,snr_db,1,3,51.5078125
5.539965,snr_db,2,3,40.06134796142578
5.597870,obstacle_loss_db,0,1,0.0
5.597870,obstacle_loss_db,0,2,0.0
5.597870,obstacle_loss_db,0,3,0.0
5.597870,obstacle_loss_db,1,2,0.0
5.597870,obstacle_loss_db,1,3,0.0
5.597870,obstacle_loss_db,2,3,0.0
5.701900,obstacle_loss_db,0,1,0.0
5.701900,obstacle_loss_db,0,2,0.0
5.701900,obstacle_loss_db,0,3,0.0
5.701900,obstacle_loss_db,1,2,0.0
5.701900,obstacle_loss_db,1,3,0.0
5.701900,obstacle_loss_db,2,3,0.0
5.798063,obstacle_loss_db,0,1,0.0
5.798063,obstacle_loss_db,0,2,0.0
5.798063,obstacle_loss_db,0,3,0.0
5.798063,obstacle_loss_db,1,2,0.0
5.798063,obstacle_loss_db,1,3,0.0
5.798063,obstacle_loss_db,2,3,0.0
5.901721,obstacle_loss_db,0,1,0.0
5.901721,obstacle_loss_db,0,2,0.0
5.901721,obstacle_loss_db,0,3,0.0
5.901721,obstacle_loss_db,1,2,0.0
5.901721,obstacle_loss_db,1,3,0.0
5.901721,obstacle_loss_db,2,3,0.0
5.997858,obstacle_loss_db,0,1,0.0
5.997858,obstacle_loss_db,0,2,0.0
5.997858,obstacle_loss_db,0,3,0.0
5.997858,obstacle_loss_db,1,2,0.0
5.997858,obstacle_loss_db,1,3,0.0
5.997858,obstacle_loss_db,2,3,0.0
6.046130,rssi_dbm,0,1,-59.49092483520508
6.046130,rssi_dbm,0,2,-53.33513641357422
6.046130,rssi_dbm,0,3,-51.44561767578125
6.046130,rssi_dbm,1,2,-40.13011169433594
6.046130,rssi_dbm,1,3,-46.73647689819336
6.046130,rssi_dbm,2,3,-48.49739074707031
6.046144,snr_db,0,1,34.50907516479492
6.046144,snr_db,0,2,40.66486358642578
6.046144,snr_db,0,3,42.55438232421875
6.046144,snr_db,1,2,53.86988830566406
6.046144,snr_db,1,3,47.26352310180664
6.046144,snr_db,2,3,45.50260925292969
6.101723,obstacle_loss_db,0,1,0.0
6.101723,obstacle_loss_db,0,2,0.0
6.101723,obstacle_loss_db,0,3,0.0
6.101723,obstacle_loss_db,1,2,0.0
6.101723,obstacle_loss_db,1,3,0.0
6.101723,obstacle_loss_db,2,3,0.0
6.198995,obstacle_loss_db,0,1,0.0
6.198995,obstacle_loss_db,0,2,0.0
6.198995,obstacle_loss_db,0,3,0.0
6.198995,obstacle_loss_db,1,2,0.0
6.198995,obstacle_loss_db,1,3,0.0
6.198995,obstacle_loss_db,2,3,0.0
6.301835,obstacle_loss_db,0,1,0.0
6.301835,obstacle_loss_db,0,2,0.0
6.301835,obstacle_loss_db,0,3,0.0
6.301835,obstacle_loss_db,1,2,0.0
6.301835,obstacle_loss_db,1,3,0.0
6.301835,obstacle_loss_db,2,3,0.0
6.397957,obstacle_loss_db,0,1,0.0
6.397957,obstacle_loss_db,0,2,0.0
6.397957,obstacle_loss_db,0,3,0.0
6.397957,obstacle_loss_db,1,2,0.0
6.397957,obstacle_loss_db,1,3,0.0
6.397957,obstacle_loss_db,2,3,0.0
6.501680,obstacle_loss_db,0,1,0.0
6.501680,obstacle_loss_db,0,2,0.0
6.501680,obstacle_loss_db,0,3,0.0
6.501680,obstacle_loss_db,1,2,0.0
6.501680,obstacle_loss_db,1,3,0.0
6.501680,obstacle_loss_db,2,3,0.0
6.539871,rssi_dbm,0,1,-57.42824172973633
6.539871,rssi_dbm,0,2,-53.67905044555664
6.539871,rssi_dbm,0,3,-52.15271759033203
6.539871,rssi_dbm,1,2,-34.62777328491211
6.539871,rssi_dbm,1,3,-44.476287841796875
6.539871,rssi_dbm,2,3,-48.09613800048828
6.539892,snr_db,0,1,36.57175827026367
6.539892,snr_db,0,2,40.32094955444336
6.539892,snr_db,0,3,41.84728240966797
6.539892,snr_db,1,2,59.37222671508789
6.539892,snr_db,1,3,49.523712158203125
6.539892,snr_db,2,3,45.90386199951172
6.598062,obstacle_loss_db,0,1,0.0
6.598062,obstacle_loss_db,0,2,0.0
6.598062,obstacle_loss_db,0,3,0.0
6.598062,obstacle_loss_db,1,2,0.0
6.598062,obstacle_loss_db,1,3,0.0
6.598062,obstacle_loss_db,2,3,0.0
6.701794,obstacle_loss_db,0,1,0.0
6.701794,obstacle_loss_db,0,2,0.0
6.701794,obstacle_loss_db,0,3,0.0
6.701794,obstacle_loss_db,1,2,0.0
6.701794,obstacle_loss_db,1,3,0.0
6.701794,obstacle_loss_db,2,3,0.0
6.797776,obstacle_loss_db,0,1,0.0
6.797776,obstacle_loss_db,0,2,0.0
6.797776,obstacle_loss_db,0,3,0.0
6.797776,obstacle_loss_db,1,2,0.0
6.797776,obstacle_loss_db,1,3,0.0
6.797776,obstacle_loss_db,2,3,0.0
6.901528,obstacle_loss_db,0,1,0.0
6.901528,obstacle_loss_db,0,2,0.0
6.901528,obstacle_loss_db,0,3,0.0
6.901528,obstacle_loss_db,1,2,0.0
6.901528,obstacle_loss_db,1,3,0.0
6.901528,obstacle_loss_db,2,3,0.0
6.997855,obstacle_loss_db,0,1,0.0
6.997855,obstacle_loss_db,0,2,0.0
6.997855,obstacle_loss_db,0,3,0.0
6.997855,obstacle_loss_db,1,2,0.0
6.997855,obstacle_loss_db,1,3,0.0
6.997855,obstacle_loss_db,2,3,0.0
7.039778,rssi_dbm,0,1,-51.264896392822266
7.039778,rssi_dbm,0,2,-50.63967514038086
7.039778,rssi_dbm,0,3,-55.414554595947266
7.039778,rssi_dbm,1,2,-36.000511169433594
