label,arrival_time_s,gap_from_prev_ms
c3_ground_load,1785872615.803727,
c3_ground_load,1785872619.792915,3989.19
c3_ground_load,1785872620.466219,673.30
c3_ground_load,1785872622.482670,2016.45
c3_ground_load,1785872623.954340,1471.67
c3_ground_load,1785872624.963186,1008.85
c3_ground_load,1785872625.836589,873.40
