time_s,metric,source,destination,value
4.283928,obstacle_loss_db,1,3,0.0
4.283928,obstacle_loss_db,2,3,0.0
4.299339,rssi_dbm,0,1,-60.05307388305664
4.299339,rssi_dbm,0,2,-87.86094665527344
4.299339,rssi_dbm,0,3,-64.7860107421875
4.299339,rssi_dbm,1,2,-60.03221130371094
4.299339,rssi_dbm,1,3,-58.655460357666016
4.299339,rssi_dbm,2,3,-58.213138580322266
4.299346,snr_db,0,1,33.94692611694336
4.299346,snr_db,0,2,6.13905668258667
4.299346,snr_db,0,3,29.213987350463867
4.299346,snr_db,1,2,33.96778869628906
4.299346,snr_db,1,3,35.344539642333984
4.299346,snr_db,2,3,35.786861419677734
4.387816,obstacle_loss_db,0,1,0.0
4.387816,obstacle_loss_db,0,2,16.69718360900879
4.387816,obstacle_loss_db,0,3,0.0
4.387816,obstacle_loss_db,1,2,0.0
4.387816,obstacle_loss_db,1,3,0.0
4.387816,obstacle_loss_db,2,3,0.0
4.484526,obstacle_loss_db,0,1,0.0
4.484526,obstacle_loss_db,0,2,16.69748306274414
4.484526,obstacle_loss_db,0,3,0.0
4.484526,obstacle_loss_db,1,2,0.0
4.484526,obstacle_loss_db,1,3,0.0
4.484526,obstacle_loss_db,2,3,0.0
4.588028,obstacle_loss_db,0,1,0.0
4.588028,obstacle_loss_db,0,2,16.700984954833984
4.588028,obstacle_loss_db,0,3,0.0
4.588028,obstacle_loss_db,1,2,0.0
4.588028,obstacle_loss_db,1,3,0.0
4.588028,obstacle_loss_db,2,3,0.0
4.684389,obstacle_loss_db,0,1,0.0
4.684389,obstacle_loss_db,0,2,16.705047607421875
4.684389,obstacle_loss_db,0,3,0.0
4.684389,obstacle_loss_db,1,2,0.0
4.684389,obstacle_loss_db,1,3,0.0
4.684389,obstacle_loss_db,2,3,0.0
4.787710,obstacle_loss_db,0,1,0.0
4.787710,obstacle_loss_db,0,2,16.706018447875977
4.787710,obstacle_loss_db,0,3,0.0
4.787710,obstacle_loss_db,1,2,0.0
4.787710,obstacle_loss_db,1,3,0.0
4.787710,obstacle_loss_db,2,3,0.0
4.799508,rssi_dbm,0,1,-52.49945831298828
4.799508,rssi_dbm,0,2,-86.66773223876953
4.799508,rssi_dbm,0,3,-63.708133697509766
4.799508,rssi_dbm,1,2,-58.10107421875
4.799508,rssi_dbm,1,3,-61.80213165283203
4.799508,rssi_dbm,2,3,-56.512550354003906
4.799520,snr_db,0,1,41.50054168701172
4.799520,snr_db,0,2,7.332268714904785
4.799520,snr_db,0,3,30.291868209838867
4.799520,snr_db,1,2,35.89892578125
4.799520,snr_db,1,3,32.19786834716797
4.799520,snr_db,2,3,37.487449645996094
4.884487,obstacle_loss_db,0,1,0.0
4.884487,obstacle_loss_db,0,2,16.709434509277344
4.884487,obstacle_loss_db,0,3,0.0
4.884487,obstacle_loss_db,1,2,0.0
4.884487,obstacle_loss_db,1,3,0.0
4.884487,obstacle_loss_db,2,3,0.0
4.987702,obstacle_loss_db,0,1,0.0
4.987702,obstacle_loss_db,0,2,16.71225357055664
4.987702,obstacle_loss_db,0,3,0.0
4.987702,obstacle_loss_db,1,2,0.0
4.987702,obstacle_loss_db,1,3,0.0
4.987702,obstacle_loss_db,2,3,0.0
5.084552,obstacle_loss_db,0,1,0.0
5.084552,obstacle_loss_db,0,2,16.714088439941406
5.084552,obstacle_loss_db,0,3,0.0
5.084552,obstacle_loss_db,1,2,0.0
5.084552,obstacle_loss_db,1,3,0.0
5.084552,obstacle_loss_db,2,3,0.0
5.187453,obstacle_loss_db,0,1,0.0
5.187453,obstacle_loss_db,0,2,16.718399047851562
5.187453,obstacle_loss_db,0,3,0.0
5.187453,obstacle_loss_db,1,2,0.0
5.187453,obstacle_loss_db,1,3,0.0
5.187453,obstacle_loss_db,2,3,0.0
5.283967,obstacle_loss_db,0,1,0.0
5.283967,obstacle_loss_db,0,2,16.72178840637207
5.283967,obstacle_loss_db,0,3,0.0
5.283967,obstacle_loss_db,1,2,0.0
5.283967,obstacle_loss_db,1,3,0.0
5.283967,obstacle_loss_db,2,3,0.0
5.299368,rssi_dbm,0,1,-56.748661041259766
5.299368,rssi_dbm,0,2,-75.48435974121094
5.299368,rssi_dbm,0,3,-61.37202453613281
5.299368,rssi_dbm,1,2,-60.55282211303711
5.299368,rssi_dbm,1,3,-59.45405197143555
5.299368,rssi_dbm,2,3,-60.24550247192383
5.299377,snr_db,0,1,37.251338958740234
5.299377,snr_db,0,2,18.51563835144043
5.299377,snr_db,0,3,32.62797546386719
5.299377,snr_db,1,2,33.44717788696289
5.299377,snr_db,1,3,34.54594802856445
5.299377,snr_db,2,3,33.75449752807617
5.387611,obstacle_loss_db,0,1,0.0
5.387611,obstacle_loss_db,0,2,16.7274227142334
5.387611,obstacle_loss_db,0,3,0.0
5.387611,obstacle_loss_db,1,2,0.0
5.387611,obstacle_loss_db,1,3,0.0
5.387611,obstacle_loss_db,2,3,0.0
5.484719,obstacle_loss_db,0,1,0.0
5.484719,obstacle_loss_db,0,2,16.73304557800293
5.484719,obstacle_loss_db,0,3,0.0
5.484719,obstacle_loss_db,1,2,0.0
5.484719,obstacle_loss_db,1,3,0.0
5.484719,obstacle_loss_db,2,3,0.0
5.588117,obstacle_loss_db,0,1,0.0
5.588117,obstacle_loss_db,0,2,16.735719680786133
5.588117,obstacle_loss_db,0,3,0.0
5.588117,obstacle_loss_db,1,2,0.0
5.588117,obstacle_loss_db,1,3,0.0
5.588117,obstacle_loss_db,2,3,0.0
5.684372,obstacle_loss_db,0,1,0.0
5.684372,obstacle_loss_db,0,2,16.74107551574707
5.684372,obstacle_loss_db,0,3,0.0
5.684372,obstacle_loss_db,1,2,0.0
5.684372,obstacle_loss_db,1,3,0.0
5.684372,obstacle_loss_db,2,3,0.0
5.787760,obstacle_loss_db,0,1,0.0
5.787760,obstacle_loss_db,0,2,16.747379302978516
5.787760,obstacle_loss_db,0,3,0.0
5.787760,obstacle_loss_db,1,2,0.0
5.787760,obstacle_loss_db,1,3,0.0
5.787760,obstacle_loss_db,2,3,0.0
5.799357,rssi_dbm,0,1,-53.554134368896484
5.799357,rssi_dbm,0,2,-79.12274169921875
5.799357,rssi_dbm,0,3,-61.70327377319336
5.799357,rssi_dbm,1,2,-61.641666412353516
5.799357,rssi_dbm,1,3,-59.04713439941406
5.799357,rssi_dbm,2,3,-58.6478271484375
5.799375,snr_db,0,1,40.445865631103516
5.799375,snr_db,0,2,14.8772554397583
5.799375,snr_db,0,3,32.29672622680664
5.799375,snr_db,1,2,32.358333587646484
5.799375,snr_db,1,3,34.95286560058594
5.799375,snr_db,2,3,35.3521728515625
5.883878,obstacle_loss_db,0,1,0.0
5.883878,obstacle_loss_db,0,2,16.75164031982422
5.883878,obstacle_loss_db,0,3,0.0
5.883878,obstacle_loss_db,1,2,0.0
5.883878,obstacle_loss_db,1,3,0.0
5.883878,obstacle_loss_db,2,3,0.0
5.987652,obstacle_loss_db,0,1,0.0
5.987652,obstacle_loss_db,0,2,16.757259368896484
