Linux 5.15.0-186-generic (lenovo) 	08/28/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:45 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  821884   2.53  python3
11:18:45 AM  1002     33447    5.00    1.00    0.00    0.00    6.00     4   3990.00      0.00 1869472  172004   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:46 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  821884   2.53  python3
11:18:46 AM  1002     33447    5.00    2.00    0.00    0.00    7.00     8   3990.00      0.00 1869472  172004   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:47 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  821884   2.53  python3
11:18:47 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     8   3991.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:48 AM  1002     33305   63.00    4.00    0.00    0.00   67.00     8  11193.00      0.00 9194220  822960   2.53  python3
11:18:48 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     8   4666.00      0.00 1872340  174912   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:49 AM  1002     33305   39.00    0.00    0.00    0.00   39.00    10  16224.00      0.00 9194220  822604   2.53  python3
11:18:49 AM  1002     33447    4.00    3.00    0.00    0.00    7.00    18   3314.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:50 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:50 AM  1002     33447    4.00    2.00    0.00    0.00    6.00    10   4666.00      0.00 1872340  174912   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:51 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:51 AM  1002     33447    6.00    1.00    0.00    0.00    7.00    14   3553.00      0.00 1872340  173064   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:52 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:52 AM  1002     33447    3.00    3.00    0.00    0.00    6.00    14   4427.00      0.00 1872340  174912   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:53 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:53 AM  1002     33447    4.00    2.00    0.00    0.00    6.00    10   3314.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:54 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:54 AM  1002     33447    5.00    0.00    0.00    0.00    5.00     0   3990.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:55 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822604   2.53  python3
11:18:55 AM  1002     33447    3.00    3.00    0.00    0.00    6.00    14   3990.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:56 AM  1002     33305   59.00    1.00    0.00    0.00   60.00    10  11854.00      0.00 9194220  822984   2.53  python3
11:18:56 AM  1002     33447    4.00    2.00    0.00    0.00    6.00    12   2671.00      0.00 1863900  166996   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:57 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822984   2.53  python3
11:18:57 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     0   5985.00      0.00 1872340  174912   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:58 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822984   2.53  python3
11:18:58 AM  1002     33447    5.00    2.00    0.00    0.00    7.00     6   3314.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:18:59 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  822984   2.53  python3
11:18:59 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     2   3990.00      0.00 1869472  172008   0.53  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:00 AM  1002     33305   43.00    5.00    0.00    0.00   48.00    10  16919.00      0.00 9194220  823024   2.53  python3
11:19:00 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    10   4667.00      0.00 1872340  174916   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:01 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:01 AM  1002     33447    4.00    2.00    0.00    0.00    6.00     6   3990.00      0.00 1872340  174916   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:02 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:02 AM  1002     33447    4.00    3.00    0.00    0.00    7.00    14   3990.00      0.00 1875040  177616   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:03 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:03 AM  1002     33447    4.00    2.00    0.00    0.00    6.00    17   3314.00      0.00 1872172  174712   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:04 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:04 AM  1002     33447    5.00    2.00    0.00    0.00    7.00     0   4338.00      0.00 1875040  176296   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:05 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:05 AM  1002     33447    4.00    3.00    0.00    0.00    7.00    10   3643.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:06 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:06 AM  1002     33447    4.00    1.00    0.00    0.00    5.00     8   2671.00      0.00 1866600  169704   0.52  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:07 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:07 AM  1002     33447    4.00    2.00    0.00    1.00    6.00     8   5309.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:08 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:08 AM  1002     33447    4.00    2.00    0.00    0.00    6.00     0   3990.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:09 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:09 AM  1002     33447    5.00    2.00    0.00    0.00    7.00     8   3990.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:10 AM  1002     33305    1.00    0.00    0.00    0.00    1.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:10 AM  1002     33447    5.00    1.00    0.00    0.00    6.00     8   3990.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:11 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:11 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    14   4666.00      0.00 1875040  177620   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:12 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:12 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    10   3990.00      0.00 1875040  177620   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:13 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:13 AM  1002     33447    4.00    2.00    0.00    0.00    6.00     2   3314.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:14 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:14 AM  1002     33447    6.00    2.00    0.00    0.00    8.00     8   4666.00      0.00 1875040  177620   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:15 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:15 AM  1002     33447    3.00    2.00    0.00    0.00    5.00     8   3990.00      0.00 1875040  177620   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:16 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:16 AM  1002     33447    6.00    1.00    0.00    0.00    7.00     6   3314.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:17 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:17 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    10   3990.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:18 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    10      0.00      0.00 9194220  823024   2.53  python3
11:19:18 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     2   3990.00      0.00 1872172  174716   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:19 AM  1002     33305   59.00    1.00    0.00    0.00   60.00    12  11781.00      0.00 9194220  822992   2.53  python3
11:19:19 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     2   4667.00      0.00 1875040  177624   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:20 AM  1002     33305    1.00    0.00    0.00    0.00    1.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:20 AM  1002     33447    4.00    3.00    0.00    0.00    7.00     8   3314.00      0.00 1872172  174720   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:21 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:21 AM  1002     33447    5.00    2.00    0.00    0.00    7.00     8   4666.00      0.00 1875040  177624   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:22 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:22 AM  1002     33447    4.00    2.00    0.00    0.00    6.00     8   3314.00      0.00 1872172  174720   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:23 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:23 AM  1002     33447    5.00    3.00    0.00    0.00    8.00    14   4666.00      0.00 1875040  177624   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:24 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:24 AM  1002     33447    5.00    1.00    0.00    0.00    6.00     8   3990.00      0.00 1875040  177624   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:25 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:25 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    10   3315.00      0.00 1872172  174724   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:26 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:26 AM  1002     33447    5.00    3.00    0.00    0.00    8.00    14   3990.00      0.00 1872172  174724   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:27 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:27 AM  1002     33447    6.00    1.00    0.00    0.00    7.00    14   4666.00      0.00 1875040  177628   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:28 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:28 AM  1002     33447    3.00    3.00    0.00    0.00    6.00     8   3990.00      0.00 1875040  177628   0.55  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:29 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822992   2.53  python3
11:19:29 AM  1002     33447    4.00    2.00    0.00    0.00    6.00     4   3314.00      0.00 1872172  174724   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:30 AM  1002     33305   39.00    8.00    0.00    0.00   47.00    12  17684.00      0.00 9194220  822852   2.53  python3
11:19:30 AM  1002     33447    5.00    2.00    0.00    0.00    7.00    12   3990.00      0.00 1872172  174724   0.54  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:19:31 AM  1002     33305    0.00    0.00    0.00    0.00    0.00    12      0.00      0.00 9194220  822852   2.53  python3
11:19:31 AM  1002     33447    3.00    4.00    0.00    0.00    7.00     6   4666.00      0.00 1875040  177628   0.55  python3
