run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_01_final_v4,1785963979.813907,edge,1,1,336,3,1367.63,852.4,-1.0,-1.0,1367.63,515.23,515.23,620.8
f_edge_01_final_v4,1785963979.977824,edge,1,2,333,3,531.55,52.2,-1.0,-1.0,531.55,479.35,479.35,784.7
f_edge_01_final_v4,1785963980.969302,edge,1,3,336,3,522.99,51.3,-1.0,-1.0,522.99,471.69,471.69,1776.2
f_edge_01_final_v4,1785963983.779236,edge,1,4,335,3,2332.92,43.1,-1.0,-1.0,2332.92,2289.82,2289.82,4586.1
f_edge_01_final_v4,1785963986.803100,edge,1,5,336,3,4356.85,41.8,-1.0,-1.0,4356.85,4315.05,4315.05,2898.9
f_edge_01_final_v4,1785963986.803611,edge,1,6,336,3,3357.38,53.2,-1.0,-1.0,3357.38,3304.18,3304.18,2899.4
f_edge_01_final_v4,1785963986.803921,edge,1,7,337,3,2357.68,61.1,-1.0,-1.0,2357.68,2296.58,2296.58,2899.7
f_edge_01_final_v4,1785963986.804239,edge,1,8,410,4,1358.00,52.8,-1.0,-1.0,1358.00,1305.20,1305.20,2900.0
f_edge_01_final_v4,1785963986.933068,edge,1,9,409,4,486.85,54.1,-1.0,-1.0,486.85,432.75,432.75,3028.9
f_edge_01_final_v4,1785963987.874933,edge,1,10,334,3,428.68,54.8,-1.0,-1.0,428.68,373.88,373.88,234.4
f_edge_01_final_v4,1785963988.935313,edge,1,11,336,3,489.08,63.4,-1.0,-1.0,489.08,425.68,425.68,1294.8
f_edge_01_final_v4,1785963989.975471,edge,1,12,335,3,529.22,50.5,-1.0,-1.0,529.22,478.72,478.72,579.0
f_edge_01_final_v4,1785963991.010457,edge,1,13,408,4,564.24,77.3,-1.0,-1.0,564.24,486.94,486.94,1614.0
f_edge_01_final_v4,1785963992.013737,edge,1,14,337,3,567.51,69.1,-1.0,-1.0,567.51,498.41,498.41,2617.3
f_edge_01_final_v4,1785963995.729702,edge,1,15,337,3,3283.49,50.4,-1.0,-1.0,3283.49,3233.09,3233.09,3414.8
f_edge_01_final_v4,1785963995.730205,edge,1,16,410,4,2283.99,34.0,-1.0,-1.0,2283.99,2249.99,2249.99,3415.3
f_edge_01_final_v4,1785963995.730505,edge,1,17,409,4,1284.26,44.3,-1.0,-1.0,1284.26,1239.96,1239.96,3415.6
f_edge_01_final_v4,1785963996.001965,edge,1,18,409,4,555.71,60.9,-1.0,-1.0,555.71,494.81,494.81,3687.1
f_edge_01_final_v4,1785963996.981255,edge,1,19,410,4,534.98,51.0,-1.0,-1.0,534.98,483.98,483.98,4666.4
f_edge_01_final_v4,1785963998.042372,edge,1,20,336,3,596.15,88.7,-1.0,-1.0,596.15,507.45,507.45,961.9
f_edge_01_final_v4,1785963998.995792,edge,1,21,335,3,549.57,39.0,-1.0,-1.0,549.57,510.57,510.57,928.8
f_edge_01_final_v4,1785964000.014229,edge,1,22,409,4,567.98,47.6,-1.0,-1.0,567.98,520.38,520.38,1947.2
f_edge_01_final_v4,1785964000.893690,edge,1,23,336,3,447.47,44.9,-1.0,-1.0,447.47,402.57,402.57,839.1
f_edge_01_final_v4,1785964001.942993,edge,1,24,335,3,495.32,55.1,-1.0,-1.0,495.32,440.22,440.22,1888.4
f_edge_01_final_v4,1785964002.964864,edge,1,25,335,3,518.63,48.1,-1.0,-1.0,518.63,470.53,470.53,27.5
f_edge_01_final_v4,1785964003.995966,edge,1,26,336,3,549.73,50.8,-1.0,-1.0,549.73,498.93,498.93,1058.6
f_edge_01_final_v4,1785964004.993913,edge,1,27,408,4,547.70,65.2,-1.0,-1.0,547.70,482.50,482.50,2056.6
f_edge_01_final_v4,1785964005.992093,edge,1,28,336,3,545.87,72.6,-1.0,-1.0,545.87,473.27,473.27,3054.8
f_edge_01_final_v4,1785964006.941009,edge,1,29,335,3,494.79,44.3,-1.0,-1.0,494.79,450.49,450.49,164.3
f_edge_01_final_v4,1785964007.921326,edge,1,30,336,3,475.07,39.5,-1.0,-1.0,475.07,435.57,435.57,1144.6
f_edge_01_final_v4,1785964008.901588,edge,1,31,409,4,455.33,45.7,-1.0,-1.0,455.33,409.63,409.63,2124.9
f_edge_01_final_v4,1785964009.958390,edge,1,32,336,3,512.03,74.7,-1.0,-1.0,512.03,437.33,437.33,538.4
f_edge_01_final_v4,1785964010.901442,edge,1,33,335,3,455.19,52.0,-1.0,-1.0,455.19,403.19,403.19,513.3
f_edge_01_final_v4,1785964011.992785,edge,1,34,336,3,546.53,56.9,-1.0,-1.0,546.53,489.63,489.63,1604.6
f_edge_01_final_v4,1785964012.985169,edge,1,35,335,3,538.96,48.9,-1.0,-1.0,538.96,490.06,490.06,360.2
f_edge_01_final_v4,1785964013.855766,edge,1,36,334,3,409.60,51.2,-1.0,-1.0,409.60,358.40,358.40,1230.8
f_edge_01_final_v4,1785964014.943548,edge,1,37,336,3,497.29,55.6,-1.0,-1.0,497.29,441.69,441.69,1024.1
f_edge_01_final_v4,1785964018.776960,edge,1,38,336,3,3330.74,55.6,-1.0,-1.0,3330.74,3275.14,3275.14,2401.6
f_edge_01_final_v4,1785964018.777514,edge,1,39,336,3,2331.28,50.9,-1.0,-1.0,2331.28,2280.38,2280.38,2402.2
f_edge_01_final_v4,1785964018.777840,edge,1,40,409,4,1331.62,45.0,-1.0,-1.0,1331.62,1286.62,1286.62,2402.5
f_edge_01_final_v4,1785964018.778128,edge,1,41,409,4,331.79,49.9,-1.0,-1.0,331.79,281.89,281.89,2402.8
f_edge_01_final_v4,1785964019.516011,edge,1,42,336,3,69.78,55.2,-1.0,-1.0,69.78,14.58,14.58,129.5
f_edge_01_final_v4,1785964020.662186,edge,1,43,336,3,215.96,68.9,-1.0,-1.0,215.96,147.06,147.06,239.6
f_edge_01_final_v4,1785964021.644169,edge,1,44,336,3,197.96,55.6,-1.0,-1.0,197.96,142.36,142.36,1221.6
f_edge_01_final_v4,1785964022.598987,edge,1,45,336,3,152.75,35.2,-1.0,-1.0,152.75,117.55,117.55,144.8
f_edge_01_final_v4,1785964023.613231,edge,1,46,335,3,167.02,54.3,-1.0,-1.0,167.02,112.72,112.72,140.2
f_edge_01_final_v4,1785964024.544245,edge,1,47,336,3,97.95,40.6,-1.0,-1.0,97.95,57.35,57.35,1071.2
f_edge_01_final_v4,1785964025.618651,edge,1,48,335,3,172.37,55.5,-1.0,-1.0,172.37,116.87,116.87,164.4
