run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_02_primary,1786000522.762763,edge,1,1,410,4,1349.96,855.0,-1.0,-1.0,1349.96,494.96,494.96,3734.8
f_edge_02_primary,1786000522.953808,edge,1,2,335,3,541.01,38.9,-1.0,-1.0,541.01,502.11,502.11,3925.9
f_edge_02_primary,1786000523.974300,edge,1,3,335,3,561.46,86.7,-1.0,-1.0,561.46,474.76,474.76,4946.4
f_edge_02_primary,1786000524.966763,edge,1,4,335,3,553.91,44.3,-1.0,-1.0,553.91,509.61,509.61,37.3
f_edge_02_primary,1786000525.956210,edge,1,5,337,3,543.33,55.0,-1.0,-1.0,543.33,488.33,488.33,1026.8
f_edge_02_primary,1786000526.983232,edge,1,6,336,3,570.44,68.0,-1.0,-1.0,570.44,502.44,502.44,2053.8
f_edge_02_primary,1786000527.947112,edge,1,7,406,4,534.26,54.5,-1.0,-1.0,534.26,479.76,479.76,939.5
f_edge_02_primary,1786000528.881093,edge,1,8,337,3,468.32,35.6,-1.0,-1.0,468.32,432.72,432.72,1873.5
f_edge_02_primary,1786000529.965398,edge,1,9,409,4,552.55,61.1,-1.0,-1.0,552.55,491.45,491.45,27.6
f_edge_02_primary,1786000530.977856,edge,1,10,410,4,564.96,54.9,-1.0,-1.0,564.96,510.06,510.06,1040.0
f_edge_02_primary,1786000531.965160,edge,1,11,408,4,552.24,48.9,-1.0,-1.0,552.24,503.34,503.34,2027.3
f_edge_02_primary,1786000532.960917,edge,1,12,410,4,548.04,47.7,-1.0,-1.0,548.04,500.34,500.34,3023.1
f_edge_02_primary,1786000533.922246,edge,1,13,335,3,509.41,55.0,-1.0,-1.0,509.41,454.41,454.41,3984.4
f_edge_02_primary,1786000534.907762,edge,1,14,334,3,494.94,36.0,-1.0,-1.0,494.94,458.94,458.94,4969.9
f_edge_02_primary,1786000535.872185,edge,1,15,336,3,459.33,36.9,-1.0,-1.0,459.33,422.43,422.43,5934.4
f_edge_02_primary,1786000536.949265,edge,1,16,336,3,536.42,38.1,-1.0,-1.0,536.42,498.32,498.32,7011.5
f_edge_02_primary,1786000537.945410,edge,1,17,336,3,532.53,37.7,-1.0,-1.0,532.53,494.83,494.83,8007.6
f_edge_02_primary,1786000538.933019,edge,1,18,410,4,520.21,48.3,-1.0,-1.0,520.21,471.91,471.91,8995.2
f_edge_02_primary,1786000539.925017,edge,1,19,337,3,512.12,36.5,-1.0,-1.0,512.12,475.62,475.62,9987.2
f_edge_02_primary,1786000540.904684,edge,1,20,410,4,491.88,35.4,-1.0,-1.0,491.88,456.48,456.48,10966.9
f_edge_02_primary,1786000541.936742,edge,1,21,334,3,523.97,53.0,-1.0,-1.0,523.97,470.97,470.97,11998.9
f_edge_02_primary,1786000542.922367,edge,1,22,336,3,509.52,53.7,-1.0,-1.0,509.52,455.82,455.82,601.7
f_edge_02_primary,1786000543.909770,edge,1,23,334,3,496.93,51.2,-1.0,-1.0,496.93,445.73,445.73,1589.1
f_edge_02_primary,1786000544.968434,edge,1,24,335,3,555.59,70.2,-1.0,-1.0,555.59,485.39,485.39,0.4
f_edge_02_primary,1786000545.978504,edge,1,25,336,3,565.58,70.1,-1.0,-1.0,565.58,495.48,495.48,344.7
f_edge_02_primary,1786000546.951093,edge,1,26,334,3,538.24,50.8,-1.0,-1.0,538.24,487.44,487.44,1317.3
f_edge_02_primary,1786000547.923693,edge,1,27,335,3,510.81,52.6,-1.0,-1.0,510.81,458.21,458.21,2289.9
f_edge_02_primary,1786000548.942595,edge,1,28,410,4,529.81,40.5,-1.0,-1.0,529.81,489.31,489.31,499.3
f_edge_02_primary,1786000549.618828,edge,1,29,408,4,205.98,52.6,-1.0,-1.0,205.98,153.38,153.38,1175.6
f_edge_02_primary,1786000550.885267,edge,1,30,336,3,472.35,38.8,-1.0,-1.0,472.35,433.55,433.55,2442.0
f_edge_02_primary,1786000551.734632,edge,1,31,335,3,321.78,53.8,-1.0,-1.0,321.78,267.98,267.98,3291.4
f_edge_02_primary,1786000552.575431,edge,1,32,336,3,162.58,53.0,-1.0,-1.0,162.58,109.58,109.58,827.5
f_edge_02_primary,1786000553.546939,edge,1,33,335,3,134.06,50.8,-1.0,-1.0,134.06,83.26,83.26,1799.0
f_edge_02_primary,1786000554.647941,edge,1,34,335,3,235.05,53.3,-1.0,-1.0,235.05,181.75,181.75,2900.0
f_edge_02_primary,1786000555.672139,edge,1,35,335,3,259.24,47.2,-1.0,-1.0,259.24,212.04,212.04,536.4
f_edge_02_primary,1786000557.000792,edge,1,36,410,4,587.88,60.8,-1.0,-1.0,587.88,527.08,527.08,988.2
f_edge_02_primary,1786000557.963784,edge,1,37,410,4,550.96,39.3,-1.0,-1.0,550.96,511.66,511.66,1951.1
f_edge_02_primary,1786000558.950384,edge,1,38,335,3,537.53,36.8,-1.0,-1.0,537.53,500.73,500.73,2937.7
f_edge_02_primary,1786000559.969185,edge,1,39,336,3,556.36,60.5,-1.0,-1.0,556.36,495.86,495.86,3956.5
f_edge_02_primary,1786000560.957514,edge,1,40,336,3,544.52,52.3,-1.0,-1.0,544.52,492.22,492.22,4944.8
f_edge_02_primary,1786000561.824388,edge,1,41,335,3,411.56,59.2,-1.0,-1.0,411.56,352.36,352.36,416.2
f_edge_02_primary,1786000562.984008,edge,1,42,335,3,571.17,56.5,-1.0,-1.0,571.17,514.67,514.67,835.8
f_edge_02_primary,1786000563.937782,edge,1,43,336,3,524.92,41.5,-1.0,-1.0,524.92,483.42,483.42,1789.6
f_edge_02_primary,1786000564.923077,edge,1,44,336,3,510.27,36.6,-1.0,-1.0,510.27,473.67,473.67,719.7
f_edge_02_primary,1786000565.531387,edge,1,45,335,3,118.41,54.2,-1.0,-1.0,118.41,64.21,64.21,1328.0
f_edge_02_primary,1786000566.578156,edge,1,46,335,3,165.26,46.2,-1.0,-1.0,165.26,119.06,119.06,108.7
f_edge_02_primary,1786000567.487274,edge,1,47,335,3,74.43,39.2,-1.0,-1.0,74.43,35.23,35.23,148.4
f_edge_02_primary,1786000568.614222,edge,1,48,334,3,201.44,50.3,-1.0,-1.0,201.44,151.14,151.14,262.9
f_edge_02_primary,1786000569.593444,edge,1,49,332,3,180.63,35.2,-1.0,-1.0,180.63,145.43,145.43,197.2
f_edge_02_primary,1786000570.505763,edge,1,50,335,3,93.00,52.9,-1.0,-1.0,93.00,40.10,40.10,248.5
f_edge_02_primary,1786000571.539344,edge,1,51,335,3,126.50,45.9,-1.0,-1.0,126.50,80.60,80.60,310.7
f_edge_02_primary,1786000572.601676,edge,1,52,336,3,188.87,47.2,-1.0,-1.0,188.87,141.67,141.67,31.1
f_edge_02_primary,1786000573.510913,edge,1,53,334,3,97.93,84.8,-1.0,-1.0,97.93,13.13,13.13,263.5
f_edge_02_primary,1786000574.581747,edge,1,54,336,3,168.89,37.8,-1.0,-1.0,168.89,131.09,131.09,41.4
f_edge_02_primary,1786000575.633059,edge,1,55,335,3,220.09,62.5,-1.0,-1.0,220.09,157.59,157.59,27.7
f_edge_02_primary,1786000576.551854,edge,1,56,336,3,139.05,42.4,-1.0,-1.0,139.05,96.65,96.65,946.4
f_edge_02_primary,1786000577.565499,edge,1,57,335,3,152.67,48.8,-1.0,-1.0,152.67,103.87,103.87,69.0
f_edge_02_primary,1786000578.614973,edge,1,58,335,3,202.13,75.1,-1.0,-1.0,202.13,127.03,127.03,108.6
f_edge_02_primary,1786000579.509513,edge,1,59,407,4,96.66,50.9,-1.0,-1.0,96.66,45.76,45.76,326.6
f_edge_02_primary,1786000580.522548,edge,1,60,336,3,109.62,54.4,-1.0,-1.0,109.62,55.22,55.22,1339.6
f_edge_02_primary,1786000581.538313,edge,1,61,336,3,125.48,41.9,-1.0,-1.0,125.48,83.58,83.58,65.7
f_edge_02_primary,1786000582.470552,edge,1,62,335,3,57.70,47.6,-1.0,-1.0,57.70,10.10,10.10,491.6
f_edge_02_primary,1786000583.579954,edge,1,63,335,3,167.11,57.1,-1.0,-1.0,167.11,110.01,110.01,927.6
f_edge_02_primary,1786000584.608577,edge,1,64,336,3,195.75,59.6,-1.0,-1.0,195.75,136.15,136.15,690.5
f_edge_02_primary,1786000585.478869,edge,1,65,335,3,66.06,53.7,-1.0,-1.0,66.06,12.36,12.36,91.2
f_edge_02_primary,1786000586.530429,edge,1,66,336,3,117.59,69.7,-1.0,-1.0,117.59,47.89,47.89,89.8
f_edge_02_primary,1786000587.607595,edge,1,67,335,3,194.80,53.7,-1.0,-1.0,194.80,141.10,141.10,311.4
f_edge_02_primary,1786000588.512245,edge,1,68,335,3,99.39,54.0,-1.0,-1.0,99.39,45.39,45.39,206.4
f_edge_02_primary,1786000589.556666,edge,1,69,336,3,143.80,53.9,-1.0,-1.0,143.80,89.90,89.90,314.6
f_edge_02_primary,1786000590.618825,edge,1,70,336,3,206.05,58.7,-1.0,-1.0,206.05,147.35,147.35,499.3
f_edge_02_primary,1786000591.507845,edge,1,71,336,3,95.08,55.3,-1.0,-1.0,95.08,39.78,39.78,185.0
f_edge_02_primary,1786000592.559032,edge,1,72,336,3,146.25,38.7,-1.0,-1.0,146.25,107.55,107.55,565.3
f_edge_02_primary,1786000593.600589,edge,1,73,336,3,187.83,55.5,-1.0,-1.0,187.83,132.33,132.33,1606.9
f_edge_02_primary,1786000594.627715,edge,1,74,336,3,214.88,77.7,-1.0,-1.0,214.88,137.18,137.18,128.8
f_edge_02_primary,1786000595.533851,edge,1,75,335,3,121.02,50.5,-1.0,-1.0,121.02,70.52,70.52,831.8
f_edge_02_primary,1786000596.617106,edge,1,76,335,3,204.25,48.9,-1.0,-1.0,204.25,155.35,155.35,141.4
f_edge_02_primary,1786000597.486790,edge,1,77,336,3,73.67,53.3,-1.0,-1.0,73.67,20.37,20.37,396.6
f_edge_02_primary,1786000598.541431,edge,1,78,335,3,128.50,56.3,-1.0,-1.0,128.50,72.20,72.20,225.1
f_edge_02_primary,1786000599.592098,edge,1,79,336,3,179.31,42.1,-1.0,-1.0,179.31,137.21,137.21,353.1
f_edge_02_primary,1786000600.530918,edge,1,80,336,3,118.07,49.4,-1.0,-1.0,118.07,68.67,68.67,296.7
f_edge_02_primary,1786000601.509251,edge,1,81,334,3,96.49,53.0,-1.0,-1.0,96.49,43.49,43.49,173.0
f_edge_02_primary,1786000602.505160,edge,1,82,335,3,92.37,37.9,-1.0,-1.0,92.37,54.47,54.47,1168.9
f_edge_02_primary,1786000603.477596,edge,1,83,335,3,64.76,46.5,-1.0,-1.0,64.76,18.26,18.26,306.2
f_edge_02_primary,1786000604.578107,edge,1,84,336,3,165.24,45.3,-1.0,-1.0,165.24,119.94,119.94,163.4
f_edge_02_primary,1786000605.617797,edge,1,85,334,3,204.98,44.4,-1.0,-1.0,204.98,160.58,160.58,434.6
f_edge_02_primary,1786000606.573553,edge,1,86,335,3,160.80,38.8,-1.0,-1.0,160.80,122.00,122.00,681.6
f_edge_02_primary,1786000607.584172,edge,1,87,336,3,171.34,50.5,-1.0,-1.0,171.34,120.84,120.84,71.8
f_edge_02_primary,1786000608.601869,edge,1,88,335,3,189.07,48.5,-1.0,-1.0,189.07,140.57,140.57,392.5
