run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_ground_q5_02_final_v2,1785958468.525466,ground,1,1,188,1,1254.30,866.1,1.9,3.0,1256.20,385.20,388.20,123.6
f_ground_q5_02_final_v2,1785958469.770448,ground,1,2,187,1,499.17,42.3,2.1,1.7,501.27,455.17,456.87,970.0
f_ground_q5_02_final_v2,1785958470.824718,ground,1,3,260,2,552.33,54.1,2.7,2.6,555.03,495.63,498.23,0.6
f_ground_q5_02_final_v2,1785958471.787596,ground,1,4,187,1,516.51,46.5,2.0,1.5,518.51,468.51,470.01,483.0
f_ground_q5_02_final_v2,1785958472.811594,ground,1,5,261,2,539.76,37.4,1.9,1.4,541.66,500.96,502.36,3.7
f_ground_q5_02_final_v2,1785958473.788631,ground,1,6,260,2,517.74,46.3,1.9,1.5,519.64,469.94,471.44,0.9
f_ground_q5_02_final_v2,1785958474.778807,ground,1,7,187,1,506.96,40.3,2.6,1.7,509.56,464.96,466.66,832.9
f_ground_q5_02_final_v2,1785958475.802660,ground,1,8,260,2,531.61,53.5,1.9,1.6,533.51,476.51,478.11,420.4
f_ground_q5_02_final_v2,1785958477.757902,ground,1,9,187,1,486.81,38.5,2.0,1.5,488.81,446.81,448.31,448.5
f_ground_q5_02_final_v2,1785958479.808114,ground,1,10,261,2,536.69,37.0,2.0,1.5,538.69,498.19,499.69,540.8
f_ground_q5_02_final_v2,1785958481.773677,ground,1,11,258,2,502.78,43.3,1.9,1.4,504.68,458.08,459.48,946.9
f_ground_q5_02_final_v2,1785958483.759481,ground,1,12,187,1,488.20,50.0,1.9,1.4,490.10,436.80,438.20,1664.9
f_ground_q5_02_final_v2,1785958484.750462,ground,1,13,187,1,478.84,58.5,2.4,1.5,481.24,418.84,420.34,492.6
f_ground_q5_02_final_v2,1785958486.802344,ground,1,14,186,1,531.37,57.6,1.9,1.4,533.27,472.37,473.77,542.8
f_ground_q5_02_final_v2,1785958489.815830,ground,1,15,186,1,544.81,51.1,1.9,1.5,546.71,492.21,493.71,523.8
f_ground_q5_02_final_v2,1785958493.726584,ground,1,16,187,1,454.34,55.3,2.3,1.4,456.64,397.64,399.04,3773.1
f_ground_q5_02_final_v2,1785958495.819527,ground,1,17,185,1,548.65,59.0,1.9,1.6,550.55,488.05,489.65,466.3
f_ground_q5_02_final_v2,1785958497.787366,ground,1,18,261,2,515.80,61.2,2.1,1.6,517.90,453.00,454.60,706.9
f_ground_q5_02_final_v2,1785958498.781938,ground,1,19,335,3,510.84,46.3,1.9,1.5,512.74,463.04,464.54,512.9
f_ground_q5_02_final_v2,1785958501.793064,ground,1,20,187,1,521.92,51.2,2.0,1.8,523.92,468.92,470.72,476.2
