run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_ground_q5_01_final_v7,1785964314.183030,edge,1,1,338,3,1372.12,884.9,-1.0,-1.0,1372.12,487.22,487.22,3020.9
f_ground_q5_01_final_v7,1785964314.372502,edge,1,2,409,4,561.56,80.0,-1.0,-1.0,561.56,481.56,481.56,3210.3
f_ground_q5_01_final_v7,1785964315.367267,edge,1,3,409,4,556.38,40.1,-1.0,-1.0,556.38,516.28,516.28,4205.1
f_ground_q5_01_final_v7,1785964316.381129,edge,1,4,410,4,570.24,80.1,-1.0,-1.0,570.24,490.14,490.14,5219.0
f_ground_q5_01_final_v7,1785964317.391288,edge,1,5,335,3,580.40,72.3,-1.0,-1.0,580.40,508.10,508.10,6229.2
f_ground_q5_01_final_v7,1785964318.338281,edge,1,6,336,3,527.43,87.5,-1.0,-1.0,527.43,439.93,439.93,715.5
f_ground_q5_01_final_v7,1785964319.392820,edge,1,7,336,3,581.97,57.9,-1.0,-1.0,581.97,524.07,524.07,1770.0
f_ground_q5_01_final_v7,1785964320.387017,edge,1,8,335,3,576.13,79.0,-1.0,-1.0,576.13,497.13,497.13,2764.2
f_ground_q5_01_final_v7,1785964321.366057,edge,1,9,337,3,555.19,64.7,-1.0,-1.0,555.19,490.49,490.49,3743.3
f_ground_q5_01_final_v7,1785964322.351733,edge,1,10,410,4,540.85,62.2,-1.0,-1.0,540.85,478.65,478.65,4728.9
f_ground_q5_01_final_v7,1785964323.389648,edge,1,11,409,4,578.79,54.1,-1.0,-1.0,578.79,524.69,524.69,5766.9
f_ground_q5_01_final_v7,1785964324.390414,edge,1,12,336,3,579.52,66.4,-1.0,-1.0,579.52,513.12,513.12,6767.6
f_ground_q5_01_final_v7,1785964325.362024,edge,1,13,336,3,551.13,57.2,-1.0,-1.0,551.13,493.93,493.93,7739.2
f_ground_q5_01_final_v7,1785964326.306558,edge,1,14,336,3,495.72,60.1,-1.0,-1.0,495.72,435.62,435.62,8683.8
f_ground_q5_01_final_v7,1785964327.316226,edge,1,15,409,4,505.36,47.8,-1.0,-1.0,505.36,457.56,457.56,9693.4
f_ground_q5_01_final_v7,1785964328.322038,edge,1,16,335,3,511.17,41.5,-1.0,-1.0,511.17,469.67,469.67,10699.2
f_ground_q5_01_final_v7,1785964329.306999,edge,1,17,335,3,496.14,55.1,-1.0,-1.0,496.14,441.04,441.04,11684.2
f_ground_q5_01_final_v7,1785964330.329219,edge,1,18,408,4,518.34,52.9,-1.0,-1.0,518.34,465.44,465.44,12706.4
f_ground_q5_01_final_v7,1785964331.313712,edge,1,19,336,3,502.81,73.4,-1.0,-1.0,502.81,429.41,429.41,13690.9
f_ground_q5_01_final_v7,1785964332.296574,edge,1,20,335,3,485.69,55.9,-1.0,-1.0,485.69,429.79,429.79,14673.8
f_ground_q5_01_final_v7,1785964333.367208,edge,1,21,335,3,556.35,92.0,-1.0,-1.0,556.35,464.35,464.35,606.5
f_ground_q5_01_final_v7,1785964334.337231,edge,1,22,336,3,526.40,62.5,-1.0,-1.0,526.40,463.90,463.90,1576.5
f_ground_q5_01_final_v7,1785964335.334973,edge,1,23,336,3,524.09,59.4,-1.0,-1.0,524.09,464.69,464.69,811.0
f_ground_q5_01_final_v7,1785964336.321651,edge,1,24,336,3,510.64,41.5,-1.0,-1.0,510.64,469.14,469.14,754.2
f_ground_q5_01_final_v7,1785964337.357157,edge,1,25,335,3,546.27,49.6,-1.0,-1.0,546.27,496.67,496.67,1789.7
f_ground_q5_01_final_v7,1785964338.336799,edge,1,26,409,4,525.93,80.8,-1.0,-1.0,525.93,445.13,445.13,12.4
f_ground_q5_01_final_v7,1785964339.331419,edge,1,27,335,3,520.60,52.9,-1.0,-1.0,520.60,467.70,467.70,1007.0
f_ground_q5_01_final_v7,1785964340.308223,edge,1,28,336,3,497.33,53.9,-1.0,-1.0,497.33,443.43,443.43,1983.8
f_ground_q5_01_final_v7,1785964341.312459,edge,1,29,336,3,501.58,43.0,-1.0,-1.0,501.58,458.58,458.58,2988.0
f_ground_q5_01_final_v7,1785964342.344432,edge,1,30,335,3,533.54,59.1,-1.0,-1.0,533.54,474.44,474.44,332.5
f_ground_q5_01_final_v7,1785964343.339138,edge,1,31,336,3,528.22,51.8,-1.0,-1.0,528.22,476.42,476.42,1327.2
f_ground_q5_01_final_v7,1785964344.293787,edge,1,32,335,3,482.91,57.7,-1.0,-1.0,482.91,425.21,425.21,692.9
f_ground_q5_01_final_v7,1785964345.308107,edge,1,33,336,3,497.25,53.6,-1.0,-1.0,497.25,443.65,443.65,1707.2
f_ground_q5_01_final_v7,1785964346.354593,edge,1,34,331,3,543.69,53.5,-1.0,-1.0,543.69,490.19,490.19,963.9
f_ground_q5_01_final_v7,1785964347.320010,edge,1,35,336,3,509.11,55.2,-1.0,-1.0,509.11,453.91,453.91,1929.3
f_ground_q5_01_final_v7,1785964348.351710,edge,1,36,334,3,540.88,39.1,-1.0,-1.0,540.88,501.78,501.78,141.3
f_ground_q5_01_final_v7,1785964349.230345,edge,1,37,335,3,419.46,66.5,-1.0,-1.0,419.46,352.96,352.96,138.5
f_ground_q5_01_final_v7,1785964350.320838,edge,1,38,336,3,509.95,37.0,-1.0,-1.0,509.95,472.95,472.95,637.0
f_ground_q5_01_final_v7,1785964351.295578,edge,1,39,335,3,484.70,51.1,-1.0,-1.0,484.70,433.60,433.60,897.2
f_ground_q5_01_final_v7,1785964352.086782,edge,1,40,336,3,275.92,36.4,-1.0,-1.0,275.92,239.52,239.52,1688.4
f_ground_q5_01_final_v7,1785964353.002562,edge,1,41,335,3,191.70,58.6,-1.0,-1.0,191.70,133.10,133.10,2604.2
f_ground_q5_01_final_v7,1785964353.913460,edge,1,42,336,3,102.58,43.0,-1.0,-1.0,102.58,59.58,59.58,80.5
f_ground_q5_01_final_v7,1785964354.871792,edge,1,43,336,3,61.00,53.8,-1.0,-1.0,61.00,7.20,7.20,143.2
f_ground_q5_01_final_v7,1785964355.873781,edge,1,44,336,3,62.92,56.5,-1.0,-1.0,62.92,6.42,6.42,914.7
f_ground_q5_01_final_v7,1785964356.975441,edge,1,45,336,3,164.58,61.7,-1.0,-1.0,164.58,102.88,102.88,118.3
f_ground_q5_01_final_v7,1785964357.983128,edge,1,46,336,3,172.25,42.0,-1.0,-1.0,172.25,130.25,130.25,323.6
f_ground_q5_01_final_v7,1785964358.975236,edge,1,47,336,3,164.29,53.9,-1.0,-1.0,164.29,110.39,110.39,638.5
f_ground_q5_01_final_v7,1785964360.004450,edge,1,48,334,3,193.58,70.8,-1.0,-1.0,193.58,122.78,122.78,795.0
f_ground_q5_01_final_v7,1785964360.892201,edge,1,49,336,3,81.35,39.2,-1.0,-1.0,81.35,42.15,42.15,121.7
f_ground_q5_01_final_v7,1785964361.967582,edge,1,50,335,3,156.74,63.0,-1.0,-1.0,156.74,93.74,93.74,314.6
f_ground_q5_01_final_v7,1785964362.994289,edge,1,51,336,3,183.44,44.3,-1.0,-1.0,183.44,139.14,139.14,83.8
f_ground_q5_01_final_v7,1785964363.998159,edge,1,52,336,3,187.31,41.2,-1.0,-1.0,187.31,146.11,146.11,331.8
f_ground_q5_01_final_v7,1785964365.007286,edge,1,53,335,3,196.43,87.4,-1.0,-1.0,196.43,109.03,109.03,177.9
f_ground_q5_01_final_v7,1785964365.996976,edge,1,54,335,3,186.08,54.7,-1.0,-1.0,186.08,131.38,131.38,60.1
f_ground_q5_01_final_v7,1785964366.974663,edge,1,55,336,3,163.74,49.8,-1.0,-1.0,163.74,113.94,113.94,152.5
f_ground_q5_01_final_v7,1785964368.021801,edge,1,56,334,3,210.97,50.8,-1.0,-1.0,210.97,160.17,160.17,173.9
f_ground_q5_01_final_v7,1785964368.996469,edge,1,57,335,3,185.68,58.3,-1.0,-1.0,185.68,127.38,127.38,88.0
f_ground_q5_01_final_v7,1785964369.995398,edge,1,58,335,3,184.49,39.6,-1.0,-1.0,184.49,144.89,144.89,135.6
f_ground_q5_01_final_v7,1785964370.947443,edge,1,59,336,3,136.59,56.6,-1.0,-1.0,136.59,79.99,79.99,433.9
f_ground_q5_01_final_v7,1785964372.046322,edge,1,60,336,3,235.46,83.8,-1.0,-1.0,235.46,151.66,151.66,423.0
f_ground_q5_01_final_v7,1785964372.962778,edge,1,61,334,3,151.92,61.3,-1.0,-1.0,151.92,90.62,90.62,140.3
f_ground_q5_01_final_v7,1785964374.023994,edge,1,62,335,3,213.01,73.2,-1.0,-1.0,213.01,139.81,139.81,210.0
f_ground_q5_01_final_v7,1785964375.012115,edge,1,63,335,3,201.12,52.2,-1.0,-1.0,201.12,148.92,148.92,557.0
f_ground_q5_01_final_v7,1785964376.019135,edge,1,64,336,3,208.26,76.4,-1.0,-1.0,208.26,131.86,131.86,16.6
f_ground_q5_01_final_v7,1785964376.886656,edge,1,65,335,3,75.65,53.0,-1.0,-1.0,75.65,22.65,22.65,181.5
f_ground_q5_01_final_v7,1785964378.061108,edge,1,66,336,3,250.23,53.0,-1.0,-1.0,250.23,197.23,197.23,736.4
f_ground_q5_01_final_v7,1785964378.961421,edge,1,67,336,3,150.53,57.3,-1.0,-1.0,150.53,93.23,93.23,346.9
f_ground_q5_01_final_v7,1785964380.038491,edge,1,68,336,3,227.67,55.7,-1.0,-1.0,227.67,171.97,171.97,18.7
f_ground_q5_01_final_v7,1785964381.082033,edge,1,69,336,3,271.18,59.5,-1.0,-1.0,271.18,211.68,211.68,676.9
f_ground_q5_01_final_v7,1785964382.018968,edge,1,70,336,3,208.11,80.8,-1.0,-1.0,208.11,127.31,127.31,393.9
f_ground_q5_01_final_v7,1785964382.981557,edge,1,71,335,3,170.67,60.8,-1.0,-1.0,170.67,109.87,109.87,346.2
f_ground_q5_01_final_v7,1785964383.988503,edge,1,72,335,3,177.66,56.2,-1.0,-1.0,177.66,121.46,121.46,149.0
f_ground_q5_01_final_v7,1785964384.906386,edge,1,73,336,3,95.43,56.4,-1.0,-1.0,95.43,39.03,39.03,157.6
f_ground_q5_01_final_v7,1785964385.985287,edge,1,74,335,3,174.45,56.1,-1.0,-1.0,174.45,118.35,118.35,177.4
f_ground_q5_01_final_v7,1785964386.977166,edge,1,75,484,5,166.21,35.3,-1.0,-1.0,166.21,130.91,130.91,629.7
f_ground_q5_01_final_v7,1785964387.894263,edge,1,76,335,3,83.40,42.4,-1.0,-1.0,83.40,41.00,41.00,1546.8
f_ground_q5_01_final_v7,1785964388.903491,edge,1,77,336,3,92.61,45.4,-1.0,-1.0,92.61,47.21,47.21,322.2
f_ground_q5_01_final_v7,1785964389.986259,edge,1,78,335,3,175.40,51.0,-1.0,-1.0,175.40,124.40,124.40,463.4
f_ground_q5_01_final_v7,1785964390.984082,edge,1,79,336,3,173.20,39.1,-1.0,-1.0,173.20,134.10,134.10,359.8
f_ground_q5_01_final_v7,1785964391.941453,edge,1,80,336,3,130.60,54.0,-1.0,-1.0,130.60,76.60,76.60,323.4
f_ground_q5_01_final_v7,1785964393.003273,edge,1,81,335,3,192.41,35.4,-1.0,-1.0,192.41,157.01,157.01,441.8
f_ground_q5_01_final_v7,1785964393.910785,edge,1,82,336,3,99.93,55.9,-1.0,-1.0,99.93,44.03,44.03,522.0
f_ground_q5_01_final_v7,1785964394.912292,edge,1,83,335,3,101.43,35.3,-1.0,-1.0,101.43,66.13,66.13,146.4
f_ground_q5_01_final_v7,1785964395.973210,edge,1,84,336,3,162.36,47.0,-1.0,-1.0,162.36,115.36,115.36,660.2
f_ground_q5_01_final_v7,1785964396.912329,edge,1,85,336,3,100.58,40.8,-1.0,-1.0,100.58,59.78,59.78,129.9
f_ground_q5_01_final_v7,1785964397.989533,edge,1,86,333,3,177.64,50.3,-1.0,-1.0,177.64,127.34,127.34,177.1
f_ground_q5_01_final_v7,1785964399.076488,edge,1,87,335,3,265.63,56.3,-1.0,-1.0,265.63,209.33,209.33,436.4
f_ground_q5_01_final_v7,1785964399.967487,edge,1,88,335,3,156.64,54.5,-1.0,-1.0,156.64,102.14,102.14,479.1
f_ground_q5_01_final_v7,1785964400.883032,edge,1,89,336,3,72.14,39.4,-1.0,-1.0,72.14,32.74,32.74,382.3
