run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_02_final,1785958601.348731,edge,1,1,336,3,1352.48,846.6,-1.0,-1.0,1352.48,505.88,505.88,1130.8
f_edge_02_final,1785958604.681815,edge,1,2,410,4,3685.49,36.3,-1.0,-1.0,3685.49,3649.19,3649.19,4463.9
f_edge_02_final,1785958604.682311,edge,1,3,335,3,2686.09,49.5,-1.0,-1.0,2686.09,2636.59,2636.59,4464.3
f_edge_02_final,1785958604.682612,edge,1,4,334,3,1686.30,38.5,-1.0,-1.0,1686.30,1647.80,1647.80,4464.6
f_edge_02_final,1785958604.682889,edge,1,5,335,3,686.66,55.4,-1.0,-1.0,686.66,631.26,631.26,4464.9
f_edge_02_final,1785958605.520176,edge,1,6,334,3,523.87,51.6,-1.0,-1.0,523.87,472.27,472.27,722.0
f_edge_02_final,1785958606.518694,edge,1,7,335,3,522.43,50.2,-1.0,-1.0,522.43,472.23,472.23,879.1
f_edge_02_final,1785958607.536555,edge,1,8,336,3,540.30,44.0,-1.0,-1.0,540.30,496.30,496.30,1896.9
f_edge_02_final,1785958608.472340,edge,1,9,335,3,476.09,50.1,-1.0,-1.0,476.09,425.99,425.99,2832.7
f_edge_02_final,1785958609.510216,edge,1,10,261,2,514.00,53.1,-1.0,-1.0,514.00,460.90,460.90,921.4
f_edge_02_final,1785958610.574691,edge,1,11,335,3,578.48,80.9,-1.0,-1.0,578.48,497.58,497.58,1985.9
f_edge_02_final,1785958611.518426,edge,1,12,336,3,522.12,46.6,-1.0,-1.0,522.12,475.52,475.52,2929.6
f_edge_02_final,1785958612.455154,edge,1,13,335,3,458.92,48.4,-1.0,-1.0,458.92,410.52,410.52,42.3
f_edge_02_final,1785958613.539402,edge,1,14,336,3,543.09,41.1,-1.0,-1.0,543.09,501.99,501.99,1126.5
f_edge_02_final,1785958614.536556,edge,1,15,336,3,540.33,59.4,-1.0,-1.0,540.33,480.93,480.93,161.2
f_edge_02_final,1785958615.493474,edge,1,16,335,3,497.24,43.6,-1.0,-1.0,497.24,453.64,453.64,1118.1
f_edge_02_final,1785958616.522734,edge,1,17,335,3,526.51,38.0,-1.0,-1.0,526.51,488.51,488.51,450.5
f_edge_02_final,1785958617.501388,edge,1,18,336,3,505.21,46.1,-1.0,-1.0,505.21,459.11,459.11,1429.2
f_edge_02_final,1785958618.486376,edge,1,19,335,3,490.16,52.2,-1.0,-1.0,490.16,437.96,437.96,2414.2
f_edge_02_final,1785958619.540797,edge,1,20,410,4,544.52,38.8,-1.0,-1.0,544.52,505.72,505.72,3468.6
f_edge_02_final,1785958620.521589,edge,1,21,262,2,525.38,43.9,-1.0,-1.0,525.38,481.48,481.48,833.8
