run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_ground_q5_02_final,1785958032.100582,ground,1,1,116,0,1261.34,847.0,4.4,3.0,1265.74,411.34,414.34,25766.0
f_ground_q5_02_final,1785958032.223510,ground,1,2,186,1,392.12,62.7,2.1,1.5,394.22,327.92,329.42,25888.9
f_ground_q5_02_final,1785958034.237036,ground,1,3,186,1,405.71,45.8,2.0,1.9,407.71,358.01,359.91,27902.5
f_ground_q5_02_final,1785958035.221829,ground,1,4,115,0,388.81,40.5,2.7,1.8,391.51,346.51,348.31,28887.3
f_ground_q5_02_final,1785958036.208027,ground,1,5,115,0,375.96,44.7,2.0,1.6,377.96,329.66,331.26,29873.5
f_ground_q5_02_final,1785958037.201559,ground,1,6,114,0,370.29,50.8,1.9,1.4,372.19,318.09,319.49,30867.0
f_ground_q5_02_final,1785958038.233874,ground,1,7,186,1,402.63,44.4,1.9,1.5,404.53,356.73,358.23,31899.3
f_ground_q5_02_final,1785958039.197892,ground,1,8,186,1,363.72,48.9,2.3,1.5,366.02,313.32,314.82,32863.3
f_ground_q5_02_final,1785958040.187945,ground,1,9,187,1,356.84,38.2,1.9,1.6,358.74,317.04,318.64,33853.4
f_ground_q5_02_final,1785958041.189232,ground,1,10,333,3,357.79,44.4,2.0,1.4,359.79,311.99,313.39,34854.7
f_ground_q5_02_final,1785958042.214427,ground,1,11,115,0,382.85,51.3,2.0,1.4,384.85,330.15,331.55,35879.9
f_ground_q5_02_final,1785958043.234346,ground,1,12,186,1,403.02,52.4,2.1,1.6,405.12,349.02,350.62,36899.8
f_ground_q5_02_final,1785958044.168179,ground,1,13,115,0,336.87,36.6,1.9,1.4,338.77,298.87,300.27,37833.6
f_ground_q5_02_final,1785958045.197277,ground,1,14,187,1,365.50,48.7,2.1,1.6,367.60,315.20,316.80,38862.7
f_ground_q5_02_final,1785958046.208312,ground,1,15,187,1,375.02,53.9,2.2,1.4,377.22,319.72,321.12,39873.7
