run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_ground_q5_01_primary,1785999525.216849,ground,1,1,117,0,1298.07,870.8,3.7,26.8,1301.77,400.47,427.27,521.2
f_ground_q5_01_primary,1785999525.441092,ground,1,2,115,0,526.11,62.3,2.0,1.6,528.11,462.21,463.81,745.5
f_ground_q5_01_primary,1785999526.373806,ground,1,3,115,0,457.91,49.5,2.1,2.3,460.01,406.11,408.41,534.7
f_ground_q5_01_primary,1785999527.396406,ground,1,4,115,0,479.97,56.7,3.4,2.3,483.37,420.97,423.27,753.8
f_ground_q5_01_primary,1785999528.455855,ground,1,5,114,0,540.72,56.7,1.9,2.3,542.62,481.72,484.02,460.9
f_ground_q5_01_primary,1785999529.446274,ground,1,6,114,0,528.52,40.9,3.3,3.5,531.82,484.12,487.62,1451.4
f_ground_q5_01_primary,1785999530.361580,ground,1,7,115,0,442.70,50.7,4.2,1.7,446.90,390.30,392.00,20.0
f_ground_q5_01_primary,1785999531.453247,ground,1,8,115,0,535.35,92.1,2.5,1.8,537.85,441.45,443.25,738.3
f_ground_q5_01_primary,1785999533.411540,ground,1,9,115,0,494.45,37.4,2.8,2.0,497.25,455.05,457.05,993.6
f_ground_q5_01_primary,1785999534.459327,ground,1,10,115,0,544.79,84.3,1.9,3.0,546.69,457.49,460.49,528.6
f_ground_q5_01_primary,1785999535.312827,ground,1,11,187,1,397.59,40.3,2.8,2.3,400.39,354.99,357.29,1382.1
f_ground_q5_01_primary,1785999536.317038,ground,1,12,260,2,400.50,35.3,2.2,1.5,402.70,363.70,365.20,2386.3
f_ground_q5_01_primary,1785999537.424499,ground,1,13,115,0,508.94,37.4,3.0,1.8,511.94,469.74,471.54,879.5
f_ground_q5_01_primary,1785999538.464579,ground,1,14,115,0,548.75,46.1,2.1,1.8,550.85,500.85,502.65,1919.6
f_ground_q5_01_primary,1785999539.390815,ground,1,15,115,0,476.40,50.2,2.3,1.5,478.70,424.70,426.20,2845.8
f_ground_q5_01_primary,1785999540.473419,ground,1,16,115,0,557.23,81.6,2.1,2.4,559.33,473.23,475.63,556.3
f_ground_q5_01_primary,1785999541.407474,ground,1,17,115,0,493.06,50.7,2.2,1.5,495.26,440.86,442.36,526.8
f_ground_q5_01_primary,1785999542.381447,ground,1,18,115,0,465.25,35.5,2.1,2.0,467.35,427.75,429.75,451.3
f_ground_q5_01_primary,1785999543.374988,ground,1,19,115,0,459.10,34.7,3.1,1.5,462.20,422.90,424.40,656.0
f_ground_q5_01_primary,1785999545.430281,ground,1,20,186,1,514.28,52.3,3.2,2.1,517.48,459.88,461.98,1426.7
f_ground_q5_01_primary,1785999546.380022,ground,1,21,115,0,464.25,38.8,2.0,3.2,466.25,422.25,425.45,426.2
f_ground_q5_01_primary,1785999547.407166,ground,1,22,187,1,492.25,43.0,2.5,2.3,494.75,446.95,449.25,578.9
f_ground_q5_01_primary,1785999548.334987,ground,1,23,115,0,414.31,53.2,4.1,2.4,418.41,358.71,361.11,724.1
f_ground_q5_01_primary,1785999549.402176,ground,1,24,115,0,485.11,54.5,3.0,2.0,488.11,428.61,430.61,475.2
f_ground_q5_01_primary,1785999552.442320,ground,1,25,114,0,523.90,49.5,3.7,1.9,527.60,472.50,474.40,1646.3
f_ground_q5_01_primary,1785999556.396785,ground,1,26,186,1,481.66,36.9,2.1,1.7,483.76,443.06,444.76,1352.1
f_ground_q5_01_primary,1785999557.442373,ground,1,27,186,1,527.68,62.3,2.3,1.5,529.98,463.88,465.38,786.6
f_ground_q5_01_primary,1785999558.435792,ground,1,28,115,0,519.67,57.9,2.1,2.5,521.77,459.27,461.77,828.6
f_ground_q5_01_primary,1785999559.486303,ground,1,29,115,0,565.28,66.4,5.6,1.5,570.88,497.38,498.88,467.0
f_ground_q5_01_primary,1785999560.459226,ground,1,30,115,0,543.95,56.1,2.0,2.0,545.95,485.85,487.85,664.9
f_ground_q5_01_primary,1785999561.428109,ground,1,31,115,0,512.84,37.3,2.8,1.4,515.64,474.14,475.54,950.8
f_ground_q5_01_primary,1785999562.458250,ground,1,32,115,0,543.35,45.4,1.9,1.6,545.25,496.35,497.95,980.9
f_ground_q5_01_primary,1785999563.351810,ground,1,33,114,0,436.90,35.9,2.2,1.5,439.10,399.50,401.00,451.9
f_ground_q5_01_primary,1785999564.403555,ground,1,34,187,1,488.17,35.1,2.1,1.6,490.27,451.47,453.07,447.8
f_ground_q5_01_primary,1785999565.431172,ground,1,35,187,1,515.74,36.7,2.9,2.6,518.64,476.44,479.04,427.6
f_ground_q5_01_primary,1785999566.351617,ground,1,36,187,1,436.49,45.9,1.9,1.8,438.39,388.79,390.59,1348.0
f_ground_q5_01_primary,1785999567.327513,ground,1,37,115,0,413.28,34.8,1.9,1.4,415.18,377.08,378.48,609.3
f_ground_q5_01_primary,1785999568.467995,ground,1,38,187,1,551.44,46.3,1.9,2.1,553.34,503.04,505.14,1749.8
f_ground_q5_01_primary,1785999569.428493,ground,1,39,187,1,513.16,48.6,2.8,2.0,515.96,462.56,464.56,423.9
f_ground_q5_01_primary,1785999570.430205,ground,1,40,114,0,514.28,49.7,2.1,2.5,516.38,462.08,464.58,1425.6
f_ground_q5_01_primary,1785999571.442994,ground,1,41,115,0,523.51,70.1,3.8,1.7,527.31,451.71,453.41,471.4
f_ground_q5_01_primary,1785999572.420802,ground,1,42,115,0,504.08,51.5,2.4,1.8,506.48,450.78,452.58,450.4
f_ground_q5_01_primary,1785999573.433921,ground,1,43,115,0,519.16,61.2,2.2,1.7,521.36,456.26,457.96,520.5
f_ground_q5_01_primary,1785999574.397441,ground,1,44,260,2,476.35,34.9,4.8,2.2,481.15,439.25,441.45,511.4
f_ground_q5_01_primary,1785999575.406946,ground,1,45,187,1,492.62,42.2,2.0,1.9,494.62,448.52,450.42,404.8
f_ground_q5_01_primary,1785999576.420597,ground,1,46,186,1,503.53,52.2,2.5,1.5,506.03,449.83,451.33,776.4
f_ground_q5_01_primary,1785999577.468791,ground,1,47,187,1,553.82,49.3,2.0,2.6,555.82,501.92,504.52,1824.6
f_ground_q5_01_primary,1785999578.374558,ground,1,48,186,1,457.61,35.3,3.2,1.4,460.81,420.91,422.31,498.2
f_ground_q5_01_primary,1785999579.363867,ground,1,49,186,1,449.09,36.8,2.2,1.8,451.29,410.49,412.29,522.6
f_ground_q5_01_primary,1785999580.479780,ground,1,50,115,0,563.59,82.8,3.0,2.0,566.59,478.79,480.79,1048.7
f_ground_q5_01_primary,1785999581.415252,ground,1,51,115,0,500.98,48.0,1.9,1.6,502.88,451.38,452.98,1984.2
f_ground_q5_01_primary,1785999582.426205,ground,1,52,115,0,508.91,60.8,3.3,1.7,512.21,446.41,448.11,2995.1
f_ground_q5_01_primary,1785999583.408913,ground,1,53,186,1,494.62,36.8,1.9,2.0,496.52,455.82,457.82,22.0
f_ground_q5_01_primary,1785999584.407945,ground,1,54,115,0,490.84,43.3,3.6,2.5,494.44,445.04,447.54,32.2
