run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_ground_q5_01_final_v4,1785957577.490173,ground,1,1,187,1,1249.49,853.6,2.0,3.3,1251.49,392.59,395.89,216.0
f_ground_q5_01_final_v4,1785957577.696442,ground,1,2,186,1,456.39,48.7,1.9,2.1,458.29,405.59,407.69,422.3
f_ground_q5_01_final_v4,1785957578.757564,ground,1,3,187,1,516.26,43.7,2.1,2.1,518.36,470.46,472.56,616.2
f_ground_q5_01_final_v4,1785957579.790071,ground,1,4,186,1,548.28,54.4,2.5,1.5,550.78,492.38,493.88,565.3
f_ground_q5_01_final_v4,1785957580.790553,ground,1,5,187,1,547.86,59.7,3.1,1.7,550.96,486.46,488.16,431.3
f_ground_q5_01_final_v4,1785957581.790568,ground,1,6,187,1,549.87,52.9,2.3,1.5,552.17,495.47,496.97,671.6
f_ground_q5_01_final_v4,1785957582.777012,ground,1,7,187,1,535.89,52.6,2.0,2.1,537.89,481.19,483.29,433.3
f_ground_q5_01_final_v4,1785957583.759865,ground,1,8,185,1,519.60,58.0,2.1,1.5,521.70,460.10,461.60,430.3
f_ground_q5_01_final_v4,1785957584.770912,ground,1,9,187,1,526.74,54.7,2.7,4.4,529.44,467.64,472.04,917.3
f_ground_q5_01_final_v4,1785957585.786428,ground,1,10,260,2,546.16,46.6,2.0,1.6,548.16,497.96,499.56,666.2
f_ground_q5_01_final_v4,1785957586.771018,ground,1,11,186,1,531.00,59.6,1.9,1.4,532.90,470.00,471.40,428.5
f_ground_q5_01_final_v4,1785957588.712804,ground,1,12,261,2,472.74,53.8,2.0,1.5,474.74,417.44,418.94,581.2
f_ground_q5_01_final_v4,1785957589.737500,ground,1,13,187,1,497.43,52.3,1.9,2.1,499.33,443.03,445.13,426.2
f_ground_q5_01_final_v4,1785957590.777999,ground,1,14,187,1,537.61,60.9,2.0,1.5,539.61,475.21,476.71,693.6
f_ground_q5_01_final_v4,1785957591.782402,ground,1,15,187,1,542.15,61.6,2.2,2.1,544.35,478.45,480.55,559.1
f_ground_q5_01_final_v4,1785957592.760713,ground,1,16,187,1,518.51,38.7,3.0,1.5,521.51,478.31,479.81,421.4
f_ground_q5_01_final_v4,1785957593.793190,ground,1,17,261,2,552.88,54.0,2.0,2.1,554.88,496.78,498.88,942.9
f_ground_q5_01_final_v4,1785957594.797621,ground,1,18,184,1,557.32,52.6,2.0,1.5,559.32,503.22,504.72,434.7
f_ground_q5_01_final_v4,1785957595.748652,ground,1,19,186,1,508.62,58.1,2.0,2.4,510.62,448.12,450.52,777.3
f_ground_q5_01_final_v4,1785957596.795287,ground,1,20,187,1,555.36,56.8,1.9,1.4,557.26,497.16,498.56,416.6
f_ground_q5_01_final_v4,1785957597.772574,ground,1,21,187,1,532.49,48.7,2.0,2.1,534.49,481.69,483.79,943.0
f_ground_q5_01_final_v4,1785957598.683973,ground,1,22,261,2,443.89,39.2,2.0,1.5,445.89,403.19,404.69,707.4
f_ground_q5_01_final_v4,1785957599.753442,ground,1,23,185,1,513.08,53.7,2.1,2.4,515.18,456.98,459.38,1776.8
f_ground_q5_01_final_v4,1785957601.727486,ground,1,24,187,1,487.19,51.2,2.0,1.5,489.19,434.49,435.99,873.5
f_ground_q5_01_final_v4,1785957602.768784,ground,1,25,187,1,528.59,46.0,1.9,3.0,530.49,479.59,482.59,922.6
f_ground_q5_01_final_v4,1785957603.806252,ground,1,26,261,2,565.49,92.3,2.0,1.4,567.49,471.79,473.19,919.5
f_ground_q5_01_final_v4,1785957604.745468,ground,1,27,187,1,505.48,40.7,1.9,2.1,507.38,462.68,464.78,422.9
f_ground_q5_01_final_v4,1785957605.718243,ground,1,28,186,1,477.32,49.9,2.1,1.4,479.42,426.02,427.42,604.2
f_ground_q5_01_final_v4,1785957606.763538,ground,1,29,187,1,523.48,57.0,1.9,1.5,525.38,464.98,466.48,571.7
f_ground_q5_01_final_v4,1785957607.758209,ground,1,30,115,0,518.05,53.0,2.0,1.5,520.05,463.55,465.05,572.8
f_ground_q5_01_final_v4,1785957608.733248,ground,1,31,261,2,493.39,60.9,1.9,2.4,495.29,430.09,432.49,1547.9
f_ground_q5_01_final_v4,1785957609.777606,ground,1,32,186,1,536.60,50.4,2.7,1.5,539.30,484.70,486.20,970.0
f_ground_q5_01_final_v4,1785957610.714780,ground,1,33,186,1,472.02,49.2,2.5,1.5,474.52,421.32,422.82,17.3
f_ground_q5_01_final_v4,1785957611.788443,ground,1,34,187,1,548.12,84.8,1.9,1.5,550.02,461.82,463.32,63.2
f_ground_q5_01_final_v4,1785957612.660666,ground,1,35,186,1,418.64,54.7,2.7,2.1,421.34,361.84,363.94,537.3
f_ground_q5_01_final_v4,1785957613.750338,ground,1,36,186,1,504.87,39.0,3.2,1.4,508.07,464.47,465.87,431.8
f_ground_q5_01_final_v4,1785957614.726658,ground,1,37,186,1,486.58,47.0,1.9,1.8,488.48,437.78,439.58,638.5
