run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_01_final,1785954872.948096,edge,1,1,546,6,10472.56,40.4,-1.0,-1.0,10472.56,10432.16,10432.16,1677.6
f_edge_01_final,1785954873.941275,edge,1,2,402,4,10465.74,54.8,-1.0,-1.0,10465.74,10410.94,10410.94,2670.8
f_edge_01_final,1785954876.971824,edge,1,3,546,6,10496.16,63.8,-1.0,-1.0,10496.16,10432.36,10432.36,5701.4
f_edge_01_final,1785954876.972895,edge,1,4,473,5,9497.33,71.6,-1.0,-1.0,9497.33,9425.73,9425.73,5702.4
f_edge_01_final,1785954876.973649,edge,1,5,475,5,8498.11,49.7,-1.0,-1.0,8498.11,8448.41,8448.41,5703.2
f_edge_01_final,1785954876.974349,edge,1,6,547,6,7498.79,51.0,-1.0,-1.0,7498.79,7447.79,7447.79,5703.9
f_edge_01_final,1785954876.974973,edge,1,7,546,6,6499.45,48.8,-1.0,-1.0,6499.45,6450.65,6450.65,5704.5
f_edge_01_final,1785954876.975578,edge,1,8,547,6,5500.03,43.8,-1.0,-1.0,5500.03,5456.23,5456.23,5705.1
f_edge_01_final,1785954876.976210,edge,1,9,545,6,4500.64,41.1,-1.0,-1.0,4500.64,4459.54,4459.54,5705.7
f_edge_01_final,1785954876.976878,edge,1,10,402,4,3501.33,46.2,-1.0,-1.0,3501.33,3455.13,3455.13,5706.4
f_edge_01_final,1785954876.977575,edge,1,11,475,5,2502.01,39.5,-1.0,-1.0,2502.01,2462.51,2462.51,5707.1
f_edge_01_final,1785954876.978279,edge,1,12,401,4,1502.70,52.6,-1.0,-1.0,1502.70,1450.10,1450.10,5707.8
f_edge_01_final,1785954877.029197,edge,1,13,402,4,553.58,52.8,-1.0,-1.0,553.58,500.78,500.78,5758.7
f_edge_01_final,1785954878.030136,edge,1,14,475,5,554.59,85.5,-1.0,-1.0,554.59,469.09,469.09,6759.7
f_edge_01_final,1785954879.027833,edge,1,15,547,6,552.23,51.7,-1.0,-1.0,552.23,500.53,500.53,7757.3
f_edge_01_final,1785954879.985848,edge,1,16,402,4,510.29,41.2,-1.0,-1.0,510.29,469.09,469.09,8715.4
f_edge_01_final,1785954880.981108,edge,1,17,618,7,505.52,50.1,-1.0,-1.0,505.52,455.42,455.42,9710.6
f_edge_01_final,1785954881.978497,edge,1,18,401,4,503.04,57.5,-1.0,-1.0,503.04,445.54,445.54,10708.0
f_edge_01_final,1785954882.944985,edge,1,19,543,6,469.41,42.7,-1.0,-1.0,469.41,426.71,426.71,11674.5
f_edge_01_final,1785954883.864083,edge,1,20,402,4,388.49,77.3,-1.0,-1.0,388.49,311.19,311.19,12593.6
f_edge_01_final,1785954884.948720,edge,1,21,546,6,473.15,57.8,-1.0,-1.0,473.15,415.35,415.35,20.0
