run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_01_final_v2,1785956389.292281,edge,1,1,334,3,3555.85,828.4,-1.0,-1.0,3555.85,2727.45,2727.45,1687.5
f_edge_01_final_v2,1785956389.292776,edge,1,2,335,3,2556.32,58.9,-1.0,-1.0,2556.32,2497.42,2497.42,1688.0
f_edge_01_final_v2,1785956389.293073,edge,1,3,409,4,1556.60,52.2,-1.0,-1.0,1556.60,1504.40,1504.40,1688.3
f_edge_01_final_v2,1785956390.271407,edge,1,4,337,3,1534.96,48.3,-1.0,-1.0,1534.96,1486.66,1486.66,693.0
f_edge_01_final_v2,1785956390.285168,edge,1,5,409,4,548.72,44.0,-1.0,-1.0,548.72,504.72,504.72,706.8
f_edge_01_final_v2,1785956391.287987,edge,1,6,410,4,551.55,58.1,-1.0,-1.0,551.55,493.45,493.45,1709.6
f_edge_01_final_v2,1785956392.276629,edge,1,7,335,3,540.16,65.5,-1.0,-1.0,540.16,474.66,474.66,2698.3
f_edge_01_final_v2,1785956393.303168,edge,1,8,336,3,566.63,58.4,-1.0,-1.0,566.63,508.23,508.23,3724.8
f_edge_01_final_v2,1785956394.301648,edge,1,9,334,3,565.19,69.3,-1.0,-1.0,565.19,495.89,495.89,4723.3
f_edge_01_final_v2,1785956397.026394,edge,1,10,335,3,2289.94,38.5,-1.0,-1.0,2289.94,2251.44,2251.44,7448.0
f_edge_01_final_v2,1785956397.027180,edge,1,11,336,3,1290.74,69.1,-1.0,-1.0,1290.74,1221.64,1221.64,7448.8
f_edge_01_final_v2,1785956397.291710,edge,1,12,410,4,555.16,48.7,-1.0,-1.0,555.16,506.46,506.46,7713.3
f_edge_01_final_v2,1785956405.899108,edge,1,13,335,3,8162.69,53.4,-1.0,-1.0,8162.69,8109.29,8109.29,5714.6
f_edge_01_final_v2,1785956405.899619,edge,1,14,409,4,7163.16,38.0,-1.0,-1.0,7163.16,7125.16,7125.16,5715.1
f_edge_01_final_v2,1785956405.899926,edge,1,15,336,3,6163.56,55.0,-1.0,-1.0,6163.56,6108.56,6108.56,5715.4
f_edge_01_final_v2,1785956405.900199,edge,1,16,335,3,5163.75,54.3,-1.0,-1.0,5163.75,5109.45,5109.45,5715.7
f_edge_01_final_v2,1785956405.900460,edge,1,17,336,3,4163.93,40.6,-1.0,-1.0,4163.93,4123.33,4123.33,5715.9
f_edge_01_final_v2,1785956405.900733,edge,1,18,336,3,3164.28,48.4,-1.0,-1.0,3164.28,3115.88,3115.88,5716.2
f_edge_01_final_v2,1785956405.900988,edge,1,19,336,3,2164.57,41.0,-1.0,-1.0,2164.57,2123.57,2123.57,5716.4
f_edge_01_final_v2,1785956405.901253,edge,1,20,336,3,1164.80,40.0,-1.0,-1.0,1164.80,1124.80,1124.80,5716.7
f_edge_01_final_v2,1785956406.280835,edge,1,21,408,4,544.39,50.4,-1.0,-1.0,544.39,493.99,493.99,6096.3
f_edge_01_final_v2,1785956407.295409,edge,1,22,409,4,558.98,81.6,-1.0,-1.0,558.98,477.38,477.38,393.4
f_edge_01_final_v2,1785956408.175915,edge,1,23,335,3,439.50,49.2,-1.0,-1.0,439.50,390.30,390.30,1273.9
f_edge_01_final_v2,1785956409.291024,edge,1,24,334,3,554.58,50.9,-1.0,-1.0,554.58,503.68,503.68,2389.0
