run_id,timestamp_s,mode,uav_id,frame_num,size_bytes,detection_count,latency_ms,inference_ms,compression_ms,decode_ms,pipeline_latency_ms,wireless_transit_ms,overhead_ms,navsat_age_ms
f_edge_03_final_v2,1785963164.476237,ground,1,1,116,0,1223.02,849.4,2.0,4.6,1225.02,369.02,373.62,123.7
f_edge_03_final_v2,1785963164.787130,ground,1,2,186,1,532.89,87.6,2.4,2.1,535.29,443.19,445.29,434.6
f_edge_03_final_v2,1785963165.744347,ground,1,3,261,2,487.26,51.6,3.9,1.6,491.16,434.06,435.66,1391.8
f_edge_03_final_v2,1785963166.733612,ground,1,4,187,1,479.77,52.6,2.1,1.9,481.87,425.27,427.17,2381.1
f_edge_03_final_v2,1785963167.759476,ground,1,5,115,0,501.68,51.4,4.3,2.3,505.98,447.98,450.28,3406.9
f_edge_03_final_v2,1785963169.786278,ground,1,6,115,0,532.34,87.0,2.5,1.6,534.84,443.74,445.34,2017.8
f_edge_03_final_v2,1785963170.733916,ground,1,7,187,1,479.05,58.1,2.1,1.4,481.15,419.55,420.95,2965.5
f_edge_03_final_v2,1785963171.674564,ground,1,8,260,2,421.84,57.8,1.9,2.0,423.74,362.04,364.04,463.9
f_edge_03_final_v2,1785963172.795279,ground,1,9,186,1,542.58,56.2,2.0,1.6,544.58,484.78,486.38,769.3
f_edge_03_final_v2,1785963173.685408,ground,1,10,186,1,432.11,47.6,2.0,1.5,434.11,383.01,384.51,635.6
f_edge_03_final_v2,1785963174.785536,ground,1,11,187,1,531.51,56.2,2.8,2.0,534.31,473.31,475.31,1735.8
f_edge_03_final_v2,1785963175.763874,ground,1,12,185,1,510.56,51.9,2.0,2.1,512.56,456.56,458.66,783.9
f_edge_03_final_v2,1785963176.698404,ground,1,13,187,1,445.23,87.4,1.9,3.6,447.13,354.23,357.83,1718.4
f_edge_03_final_v2,1785963177.666666,ground,1,14,187,1,412.10,37.3,1.9,1.5,414.00,373.30,374.80,692.5
f_edge_03_final_v2,1785963178.782857,ground,1,15,187,1,530.27,35.2,1.9,1.5,532.17,493.57,495.07,464.5
f_edge_03_final_v2,1785963179.781188,ground,1,16,187,1,524.28,41.3,4.1,1.6,528.38,481.38,482.98,415.4
f_edge_03_final_v2,1785963181.759743,ground,1,17,187,1,504.02,57.3,2.3,2.0,506.32,444.72,446.72,625.1
f_edge_03_final_v2,1785963186.640939,ground,1,18,187,1,388.02,53.9,2.1,1.6,390.12,332.52,334.12,1609.1
f_edge_03_final_v2,1785963187.787380,ground,1,19,187,1,534.01,40.7,2.0,1.8,536.01,491.51,493.31,767.1
f_edge_03_final_v2,1785963189.768284,ground,1,20,187,1,512.78,55.3,2.6,2.7,515.38,454.78,457.48,967.7
f_edge_03_final_v2,1785963190.798468,ground,1,21,261,2,545.04,42.6,2.1,2.4,547.14,500.04,502.44,1007.0
f_edge_03_final_v2,1785963191.764349,ground,1,22,115,0,508.43,50.1,2.8,3.2,511.23,455.13,458.33,416.4
f_edge_03_final_v2,1785963192.751967,ground,1,23,186,1,498.73,43.2,2.2,1.9,500.93,453.63,455.53,402.4
f_edge_03_final_v2,1785963193.769227,ground,1,24,187,1,515.27,53.4,2.0,2.5,517.27,459.37,461.87,439.0
f_edge_03_final_v2,1785963194.786904,ground,1,25,261,2,534.46,52.6,1.9,2.6,536.36,479.26,481.86,875.2
f_edge_03_final_v2,1785963195.735755,ground,1,26,260,2,481.50,37.8,2.3,2.1,483.80,441.60,443.70,1824.0
f_edge_03_final_v2,1785963196.800985,ground,1,27,186,1,548.30,61.0,2.0,1.8,550.30,485.50,487.30,414.3
f_edge_03_final_v2,1785963197.715022,ground,1,28,187,1,455.48,45.2,3.6,2.3,459.08,407.98,410.28,380.2
f_edge_03_final_v2,1785963199.700089,ground,1,29,187,1,442.11,38.6,2.9,1.6,445.01,401.91,403.51,762.6
f_edge_03_final_v2,1785963200.793894,ground,1,30,115,0,541.02,67.8,2.0,3.1,543.02,470.12,473.22,2.8
f_edge_03_final_v2,1785963202.841498,ground,1,31,188,1,588.48,105.0,2.1,1.7,590.58,481.78,483.48,1612.5
f_edge_03_final_v2,1785963208.713893,ground,1,32,187,1,455.60,81.0,3.6,1.5,459.20,373.10,374.60,649.5
f_edge_03_final_v2,1785963209.776907,ground,1,33,187,1,524.22,73.5,2.0,2.2,526.22,448.52,450.72,602.1
f_edge_03_final_v2,1785963210.763012,ground,1,34,187,1,509.72,58.1,1.9,1.6,511.62,450.02,451.62,1588.2
f_edge_03_final_v2,1785963211.805681,ground,1,35,188,1,545.55,101.4,4.1,2.2,549.65,441.95,444.15,533.2
f_edge_03_final_v2,1785963212.789339,ground,1,36,187,1,536.02,63.7,2.0,2.5,538.02,469.82,472.32,599.0
f_edge_03_final_v2,1785963213.746213,ground,1,37,261,2,491.80,43.0,2.3,2.1,494.10,446.70,448.80,1555.9
f_edge_03_final_v2,1785963214.795576,ground,1,38,187,1,542.32,50.0,2.1,1.7,544.42,490.62,492.32,2605.3
f_edge_03_final_v2,1785963215.788584,ground,1,39,261,2,533.29,91.7,2.8,2.1,536.09,439.49,441.59,499.8
f_edge_03_final_v2,1785963217.794962,ground,1,40,187,1,541.85,48.4,2.2,1.4,544.05,492.05,493.45,35.3
f_edge_03_final_v2,1785963218.821481,ground,1,41,114,0,566.00,98.1,3.2,4.9,569.20,463.00,467.90,70.3
f_edge_03_final_v2,1785963219.670907,ground,1,42,187,1,415.36,57.9,2.0,1.9,417.36,355.56,357.46,919.8
f_edge_03_final_v2,1785963220.699511,ground,1,43,261,2,440.19,46.3,4.1,2.4,444.29,391.49,393.89,29.1
