time_s,metric,source,destination,value
2.144076,obstacle_loss_db,2,3,0.0
2.240325,obstacle_loss_db,0,1,0.0
2.240325,obstacle_loss_db,0,2,0.0
2.240325,obstacle_loss_db,0,3,0.0
2.240325,obstacle_loss_db,1,2,0.0
2.240325,obstacle_loss_db,1,3,0.0
2.240325,obstacle_loss_db,2,3,0.0
2.344347,obstacle_loss_db,0,1,0.0
2.344347,obstacle_loss_db,0,2,0.0
2.344347,obstacle_loss_db,0,3,0.0
2.344347,obstacle_loss_db,1,2,0.0
2.344347,obstacle_loss_db,1,3,0.0
2.344347,obstacle_loss_db,2,3,0.0
2.440432,obstacle_loss_db,0,1,0.0
2.440432,obstacle_loss_db,0,2,0.0
2.440432,obstacle_loss_db,0,3,0.0
2.440432,obstacle_loss_db,1,2,0.0
2.440432,obstacle_loss_db,1,3,0.0
2.440432,obstacle_loss_db,2,3,0.0
2.471174,rssi_dbm,0,1,-51.1597900390625
2.471174,rssi_dbm,0,2,-45.72932052612305
2.471174,rssi_dbm,0,3,-46.676513671875
2.471174,rssi_dbm,1,2,-38.983951568603516
2.471174,rssi_dbm,1,3,-35.396270751953125
2.471174,rssi_dbm,2,3,-38.68021774291992
2.471186,snr_db,0,1,42.8402099609375
2.471186,snr_db,0,2,48.27067947387695
2.471186,snr_db,0,3,47.323486328125
2.471186,snr_db,1,2,55.016048431396484
2.471186,snr_db,1,3,58.603729248046875
2.471186,snr_db,2,3,55.31978225708008
2.543872,obstacle_loss_db,0,1,0.0
2.543872,obstacle_loss_db,0,2,0.0
2.543872,obstacle_loss_db,0,3,0.0
2.543872,obstacle_loss_db,1,2,0.0
2.543872,obstacle_loss_db,1,3,0.0
2.543872,obstacle_loss_db,2,3,0.0
2.640591,obstacle_loss_db,0,1,0.0
2.640591,obstacle_loss_db,0,2,0.0
2.640591,obstacle_loss_db,0,3,0.0
2.640591,obstacle_loss_db,1,2,0.0
2.640591,obstacle_loss_db,1,3,0.0
2.640591,obstacle_loss_db,2,3,0.0
2.744104,obstacle_loss_db,0,1,0.0
2.744104,obstacle_loss_db,0,2,0.0
2.744104,obstacle_loss_db,0,3,0.0
2.744104,obstacle_loss_db,1,2,0.0
2.744104,obstacle_loss_db,1,3,0.0
2.744104,obstacle_loss_db,2,3,0.0
2.840655,obstacle_loss_db,0,1,0.0
2.840655,obstacle_loss_db,0,2,0.0
2.840655,obstacle_loss_db,0,3,0.0
2.840655,obstacle_loss_db,1,2,0.0
2.840655,obstacle_loss_db,1,3,0.0
2.840655,obstacle_loss_db,2,3,0.0
2.944556,obstacle_loss_db,0,1,0.0
2.944556,obstacle_loss_db,0,2,0.0
2.944556,obstacle_loss_db,0,3,0.0
2.944556,obstacle_loss_db,1,2,0.0
2.944556,obstacle_loss_db,1,3,0.0
2.944556,obstacle_loss_db,2,3,0.0
2.971176,rssi_dbm,0,1,-46.274940490722656
2.971176,rssi_dbm,0,2,-43.37855529785156
2.971176,rssi_dbm,0,3,-53.19093322753906
2.971176,rssi_dbm,1,2,-37.03010177612305
2.971176,rssi_dbm,1,3,-34.72175598144531
2.971176,rssi_dbm,2,3,-43.865718841552734
2.971189,snr_db,0,1,47.725059509277344
2.971189,snr_db,0,2,50.62144470214844
2.971189,snr_db,0,3,40.80906677246094
2.971189,snr_db,1,2,56.96989822387695
2.971189,snr_db,1,3,59.27824401855469
2.971189,snr_db,2,3,50.134281158447266
3.040719,obstacle_loss_db,0,1,0.0
3.040719,obstacle_loss_db,0,2,0.0
3.040719,obstacle_loss_db,0,3,0.0
3.040719,obstacle_loss_db,1,2,0.0
3.040719,obstacle_loss_db,1,3,0.0
3.040719,obstacle_loss_db,2,3,0.0
3.144288,obstacle_loss_db,0,1,0.0
3.144288,obstacle_loss_db,0,2,0.0
3.144288,obstacle_loss_db,0,3,0.0
3.144288,obstacle_loss_db,1,2,0.0
3.144288,obstacle_loss_db,1,3,0.0
3.144288,obstacle_loss_db,2,3,0.0
3.241531,obstacle_loss_db,0,1,0.0
3.241531,obstacle_loss_db,0,2,0.0
3.241531,obstacle_loss_db,0,3,0.0
3.241531,obstacle_loss_db,1,2,0.0
3.241531,obstacle_loss_db,1,3,0.0
3.241531,obstacle_loss_db,2,3,0.0
3.344169,obstacle_loss_db,0,1,0.0
3.344169,obstacle_loss_db,0,2,0.0
3.344169,obstacle_loss_db,0,3,0.0
3.344169,obstacle_loss_db,1,2,0.0
3.344169,obstacle_loss_db,1,3,0.0
3.344169,obstacle_loss_db,2,3,0.0
3.440744,obstacle_loss_db,0,1,0.0
3.440744,obstacle_loss_db,0,2,0.0
3.440744,obstacle_loss_db,0,3,0.0
3.440744,obstacle_loss_db,1,2,0.0
3.440744,obstacle_loss_db,1,3,0.0
3.440744,obstacle_loss_db,2,3,0.0
3.471304,rssi_dbm,0,1,-46.08951950073242
3.471304,rssi_dbm,0,2,-47.88694381713867
3.471304,rssi_dbm,0,3,-48.51430130004883
3.471304,rssi_dbm,1,2,-39.89822769165039
3.471304,rssi_dbm,1,3,-40.27378845214844
3.471304,rssi_dbm,2,3,-42.395668029785156
3.471320,snr_db,0,1,47.91048049926758
3.471320,snr_db,0,2,46.11305618286133
3.471320,snr_db,0,3,45.48569869995117
3.471320,snr_db,1,2,54.10177230834961
3.471320,snr_db,1,3,53.72621154785156
3.471320,snr_db,2,3,51.604331970214844
3.543966,obstacle_loss_db,0,1,0.0
3.543966,obstacle_loss_db,0,2,0.0
3.543966,obstacle_loss_db,0,3,0.0
3.543966,obstacle_loss_db,1,2,0.0
3.543966,obstacle_loss_db,1,3,0.0
3.543966,obstacle_loss_db,2,3,0.0
3.640411,obstacle_loss_db,0,1,0.0
3.640411,obstacle_loss_db,0,2,0.0
3.640411,obstacle_loss_db,0,3,0.0
3.640411,obstacle_loss_db,1,2,0.0
3.640411,obstacle_loss_db,1,3,0.0
3.640411,obstacle_loss_db,2,3,0.0
3.744039,obstacle_loss_db,0,1,0.0
3.744039,obstacle_loss_db,0,2,0.0
3.744039,obstacle_loss_db,0,3,0.0
3.744039,obstacle_loss_db,1,2,0.0
3.744039,obstacle_loss_db,1,3,0.0
3.744039,obstacle_loss_db,2,3,0.0
3.840370,obstacle_loss_db,0,1,0.0
3.840370,obstacle_loss_db,0,2,0.0
3.840370,obstacle_loss_db,0,3,0.0
3.840370,obstacle_loss_db,1,2,0.0
3.840370,obstacle_loss_db,1,3,0.0
3.840370,obstacle_loss_db,2,3,0.0
3.944011,obstacle_loss_db,0,1,0.0
3.944011,obstacle_loss_db,0,2,0.0
3.944011,obstacle_loss_db,0,3,0.0
3.944011,obstacle_loss_db,1,2,0.0
3.944011,obstacle_loss_db,1,3,0.0
3.944011,obstacle_loss_db,2,3,0.0
3.971202,rssi_dbm,0,1,-47.30165481567383
3.971202,rssi_dbm,0,2,-47.00849533081055
3.971202,rssi_dbm,0,3,-54.59025573730469
3.971202,rssi_dbm,1,2,-36.225250244140625
3.971202,rssi_dbm,1,3,-39.99940872192383
3.971202,rssi_dbm,2,3,-44.44071578979492
3.971218,snr_db,0,1,46.69834518432617
3.971218,snr_db,0,2,46.99150466918945
3.971218,snr_db,0,3,39.40974426269531
3.971218,snr_db,1,2,57.774749755859375
3.971218,snr_db,1,3,54.00059127807617
3.971218,snr_db,2,3,49.55928421020508
4.040242,obstacle_loss_db,0,1,0.0
4.040242,obstacle_loss_db,0,2,0.0
4.040242,obstacle_loss_db,0,3,0.0
4.040242,obstacle_loss_db,1,2,0.0
4.040242,obstacle_loss_db,1,3,0.0
4.040242,obstacle_loss_db,2,3,0.0
4.143990,obstacle_loss_db,0,1,0.0
4.143990,obstacle_loss_db,0,2,0.0
4.143990,obstacle_loss_db,0,3,0.0
4.143990,obstacle_loss_db,1,2,0.0
4.143990,obstacle_loss_db,1,3,0.0
4.143990,obstacle_loss_db,2,3,0.0
4.240435,obstacle_loss_db,0,1,0.0
4.240435,obstacle_loss_db,0,2,0.0
4.240435,obstacle_loss_db,0,3,0.0
4.240435,obstacle_loss_db,1,2,0.0
4.240435,obstacle_loss_db,1,3,0.0
4.240435,obstacle_loss_db,2,3,0.0
4.344060,obstacle_loss_db,0,1,0.0
4.344060,obstacle_loss_db,0,2,0.0
4.344060,obstacle_loss_db,0,3,0.0
4.344060,obstacle_loss_db,1,2,0.0
4.344060,obstacle_loss_db,1,3,0.0
4.344060,obstacle_loss_db,2,3,0.0
4.440398,obstacle_loss_db,0,1,0.0
4.440398,obstacle_loss_db,0,2,0.0
4.440398,obstacle_loss_db,0,3,0.0
4.440398,obstacle_loss_db,1,2,0.0
4.440398,obstacle_loss_db,1,3,0.0
4.440398,obstacle_loss_db,2,3,0.0
4.471225,rssi_dbm,0,1,-49.058414459228516
4.471225,rssi_dbm,0,2,-43.962764739990234
4.471225,rssi_dbm,0,3,-51.495487213134766
4.471225,rssi_dbm,1,2,-36.77653503417969
4.471225,rssi_dbm,1,3,-42.3337287902832
4.471225,rssi_dbm,2,3,-39.978824615478516
4.471241,snr_db,0,1,44.941585540771484
4.471241,snr_db,0,2,50.037235260009766
4.471241,snr_db,0,3,42.504512786865234
4.471241,snr_db,1,2,57.22346496582031
4.471241,snr_db,1,3,51.6662712097168
4.471241,snr_db,2,3,54.021175384521484
4.544107,obstacle_loss_db,0,1,0.0
4.544107,obstacle_loss_db,0,2,0.0
4.544107,obstacle_loss_db,0,3,0.0
4.544107,obstacle_loss_db,1,2,0.0
4.544107,obstacle_loss_db,1,3,0.0
4.544107,obstacle_loss_db,2,3,0.0
4.640245,obstacle_loss_db,0,1,0.0
4.640245,obstacle_loss_db,0,2,0.0
4.640245,obstacle_loss_db,0,3,0.0
4.640245,obstacle_loss_db,1,2,0.0
4.640245,obstacle_loss_db,1,3,0.0
4.640245,obstacle_loss_db,2,3,0.0
4.744147,obstacle_loss_db,0,1,0.0
4.744147,obstacle_loss_db,0,2,0.0
4.744147,obstacle_loss_db,0,3,0.0
4.744147,obstacle_loss_db,1,2,0.0
4.744147,obstacle_loss_db,1,3,0.0
4.744147,obstacle_loss_db,2,3,0.0
4.840500,obstacle_loss_db,0,1,0.0
4.840500,obstacle_loss_db,0,2,0.0
4.840500,obstacle_loss_db,0,3,0.0
4.840500,obstacle_loss_db,1,2,0.0
4.840500,obstacle_loss_db,1,3,0.0
4.840500,obstacle_loss_db,2,3,0.0
4.943914,obstacle_loss_db,0,1,0.0
4.943914,obstacle_loss_db,0,2,0.0
4.943914,obstacle_loss_db,0,3,0.0
4.943914,obstacle_loss_db,1,2,0.0
4.943914,obstacle_loss_db,1,3,0.0
4.943914,obstacle_loss_db,2,3,0.0
4.971221,rssi_dbm,0,1,-50.2403678894043
4.971221,rssi_dbm,0,2,-42.339847564697266
4.971221,rssi_dbm,0,3,-50.26498794555664
4.971221,rssi_dbm,1,2,-37.20327377319336
4.971221,rssi_dbm,1,3,-35.439353942871094
4.971221,rssi_dbm,2,3,-39.60783386230469
4.971232,snr_db,0,1,43.7596321105957
4.971232,snr_db,0,2,51.660152435302734
4.971232,snr_db,0,3,43.73501205444336
4.971232,snr_db,1,2,56.79672622680664
4.971232,snr_db,1,3,58.560646057128906
4.971232,snr_db,2,3,54.39216613769531
5.040379,obstacle_loss_db,0,1,0.0
5.040379,obstacle_loss_db,0,2,0.0
5.040379,obstacle_loss_db,0,3,0.0
5.040379,obstacle_loss_db,1,2,0.0
5.040379,obstacle_loss_db,1,3,0.0
5.040379,obstacle_loss_db,2,3,0.0
5.144100,obstacle_loss_db,0,1,0.0
5.144100,obstacle_loss_db,0,2,0.0
5.144100,obstacle_loss_db,0,3,0.0
5.144100,obstacle_loss_db,1,2,0.0
5.144100,obstacle_loss_db,1,3,0.0
5.144100,obstacle_loss_db,2,3,0.0
5.240506,obstacle_loss_db,0,1,0.0
5.240506,obstacle_loss_db,0,2,0.0
5.240506,obstacle_loss_db,0,3,0.0
5.240506,obstacle_loss_db,1,2,0.0
5.240506,obstacle_loss_db,1,3,0.0
5.240506,obstacle_loss_db,2,3,0.0
5.344015,obstacle_loss_db,0,1,0.0
5.344015,obstacle_loss_db,0,2,0.0
5.344015,obstacle_loss_db,0,3,0.0
5.344015,obstacle_loss_db,1,2,0.0
5.344015,obstacle_loss_db,1,3,0.0
5.344015,obstacle_loss_db,2,3,0.0
5.440439,obstacle_loss_db,0,1,0.0
5.440439,obstacle_loss_db,0,2,0.0
5.440439,obstacle_loss_db,0,3,0.0
5.440439,obstacle_loss_db,1,2,0.0
5.440439,obstacle_loss_db,1,3,0.0
5.440439,obstacle_loss_db,2,3,0.0
5.471201,rssi_dbm,0,1,-50.495548248291016
5.471201,rssi_dbm,0,2,-49.593685150146484
5.471201,rssi_dbm,0,3,-48.21134567260742
5.471201,rssi_dbm,1,2,-37.57725143432617
5.471201,rssi_dbm,1,3,-45.41246795654297
5.471201,rssi_dbm,2,3,-44.13506317138672
5.471211,snr_db,0,1,43.504451751708984
5.471211,snr_db,0,2,44.406314849853516
5.471211,snr_db,0,3,45.78865432739258
5.471211,snr_db,1,2,56.42274856567383
5.471211,snr_db,1,3,48.58753204345703
5.471211,snr_db,2,3,49.86493682861328
5.543982,obstacle_loss_db,0,1,0.0
5.543982,obstacle_loss_db,0,2,0.0
5.543982,obstacle_loss_db,0,3,0.0
5.543982,obstacle_loss_db,1,2,0.0
5.543982,obstacle_loss_db,1,3,0.0
5.543982,obstacle_loss_db,2,3,0.0
5.640226,obstacle_loss_db,0,1,0.0
5.640226,obstacle_loss_db,0,2,0.0
5.640226,obstacle_loss_db,0,3,0.0
5.640226,obstacle_loss_db,1,2,0.0
5.640226,obstacle_loss_db,1,3,0.0
5.640226,obstacle_loss_db,2,3,0.0
5.744145,obstacle_loss_db,0,1,0.0
5.744145,obstacle_loss_db,0,2,0.0
5.744145,obstacle_loss_db,0,3,0.0
5.744145,obstacle_loss_db,1,2,0.0
5.744145,obstacle_loss_db,1,3,0.0
5.744145,obstacle_loss_db,2,3,0.0
5.840837,obstacle_loss_db,0,1,0.0
5.840837,obstacle_loss_db,0,2,0.0
5.840837,obstacle_loss_db,0,3,0.0
5.840837,obstacle_loss_db,1,2,0.0
5.840837,obstacle_loss_db,1,3,0.0
5.840837,obstacle_loss_db,2,3,0.0
5.944096,obstacle_loss_db,0,1,0.0
5.944096,obstacle_loss_db,0,2,0.0
5.944096,obstacle_loss_db,0,3,0.0
5.944096,obstacle_loss_db,1,2,0.0
5.944096,obstacle_loss_db,1,3,0.0
5.944096,obstacle_loss_db,2,3,0.0
5.971176,rssi_dbm,0,1,-49.440242767333984
5.971176,rssi_dbm,0,2,-51.02680587768555
5.971176,rssi_dbm,0,3,-50.533042907714844
5.971176,rssi_dbm,1,2,-37.31986999511719
5.971176,rssi_dbm,1,3,-43.21171188354492
5.971176,rssi_dbm,2,3,-42.80941390991211
5.971187,snr_db,0,1,44.559757232666016
5.971187,snr_db,0,2,42.97319412231445
5.971187,snr_db,0,3,43.466957092285156
5.971187,snr_db,1,2,56.68013000488281
5.971187,snr_db,1,3,50.78828811645508
5.971187,snr_db,2,3,51.19058609008789
6.041059,obstacle_loss_db,0,1,0.0
6.041059,obstacle_loss_db,0,2,0.0
6.041059,obstacle_loss_db,0,3,0.0
6.041059,obstacle_loss_db,1,2,0.0
6.041059,obstacle_loss_db,1,3,0.0
6.041059,obstacle_loss_db,2,3,0.0
6.144053,obstacle_loss_db,0,1,0.0
6.144053,obstacle_loss_db,0,2,0.0
6.144053,obstacle_loss_db,0,3,0.0
6.144053,obstacle_loss_db,1,2,0.0
6.144053,obstacle_loss_db,1,3,0.0
6.144053,obstacle_loss_db,2,3,0.0
6.240307,obstacle_loss_db,0,1,0.0
6.240307,obstacle_loss_db,0,2,0.0
6.240307,obstacle_loss_db,0,3,0.0
6.240307,obstacle_loss_db,1,2,0.0
6.240307,obstacle_loss_db,1,3,0.0
6.240307,obstacle_loss_db,2,3,0.0
6.343934,obstacle_loss_db,0,1,0.0
6.343934,obstacle_loss_db,0,2,0.0
6.343934,obstacle_loss_db,0,3,0.0
6.343934,obstacle_loss_db,1,2,0.0
6.343934,obstacle_loss_db,1,3,0.0
6.343934,obstacle_loss_db,2,3,0.0
6.440401,obstacle_loss_db,0,1,0.0
6.440401,obstacle_loss_db,0,2,0.0
6.440401,obstacle_loss_db,0,3,0.0
6.440401,obstacle_loss_db,1,2,0.0
6.440401,obstacle_loss_db,1,3,0.0
6.440401,obstacle_loss_db,2,3,0.0
6.471268,rssi_dbm,0,1,-50.89744567871094
6.471268,rssi_dbm,0,2,-48.73204803466797
6.471268,rssi_dbm,0,3,-51.621002197265625
6.471268,rssi_dbm,1,2,-36.6296501159668
6.471268,rssi_dbm,1,3,-46.9874153137207
6.471268,rssi_dbm,2,3,-46.22826385498047
6.471279,snr_db,0,1,43.10255432128906
6.471279,snr_db,0,2,45.26795196533203
6.471279,snr_db,0,3,42.378997802734375
6.471279,snr_db,1,2,57.3703498840332
6.471279,snr_db,1,3,47.0125846862793
6.471279,snr_db,2,3,47.77173614501953
6.544031,obstacle_loss_db,0,1,0.0
6.544031,obstacle_loss_db,0,2,0.0
6.544031,obstacle_loss_db,0,3,0.0
6.544031,obstacle_loss_db,1,2,0.0
6.544031,obstacle_loss_db,1,3,0.0
6.544031,obstacle_loss_db,2,3,0.0
6.640307,obstacle_loss_db,0,1,0.0
6.640307,obstacle_loss_db,0,2,0.0
6.640307,obstacle_loss_db,0,3,0.0
6.640307,obstacle_loss_db,1,2,0.0
6.640307,obstacle_loss_db,1,3,0.0
6.640307,obstacle_loss_db,2,3,0.0
6.744005,obstacle_loss_db,0,1,0.0
6.744005,obstacle_loss_db,0,2,0.0
6.744005,obstacle_loss_db,0,3,0.0
6.744005,obstacle_loss_db,1,2,0.0
6.744005,obstacle_loss_db,1,3,0.0
6.744005,obstacle_loss_db,2,3,0.0
6.840536,obstacle_loss_db,0,1,0.0
6.840536,obstacle_loss_db,0,2,0.0
6.840536,obstacle_loss_db,0,3,0.0
6.840536,obstacle_loss_db,1,2,0.0
6.840536,obstacle_loss_db,1,3,0.0
6.840536,obstacle_loss_db,2,3,0.0
6.944128,obstacle_loss_db,0,1,0.0
6.944128,obstacle_loss_db,0,2,0.0
6.944128,obstacle_loss_db,0,3,0.0
6.944128,obstacle_loss_db,1,2,0.0
6.944128,obstacle_loss_db,1,3,0.0
6.944128,obstacle_loss_db,2,3,0.0
6.971193,rssi_dbm,0,1,-48.63370132446289
6.971193,rssi_dbm,0,2,-46.37037658691406
6.971193,rssi_dbm,0,3,-48.6373176574707
6.971193,rssi_dbm,1,2,-40.86282730102539
6.971193,rssi_dbm,1,3,-43.37970733642578
6.971193,rssi_dbm,2,3,-49.809288024902344
6.971207,snr_db,0,1,45.36629867553711
6.971207,snr_db,0,2,47.62962341308594
6.971207,snr_db,0,3,45.3626823425293
6.971207,snr_db,1,2,53.13717269897461
6.971207,snr_db,1,3,50.62029266357422
6.971207,snr_db,2,3,44.190711975097656
7.040459,obstacle_loss_db,0,1,0.0
7.040459,obstacle_loss_db,0,2,0.0
7.040459,obstacle_loss_db,0,3,0.0
7.040459,obstacle_loss_db,1,2,0.0
7.040459,obstacle_loss_db,1,3,0.0
7.040459,obstacle_loss_db,2,3,0.0
7.144171,obstacle_loss_db,0,1,0.0
7.144171,obstacle_loss_db,0,2,0.0
7.144171,obstacle_loss_db,0,3,0.0
7.144171,obstacle_loss_db,1,2,0.0
7.144171,obstacle_loss_db,1,3,0.0
7.144171,obstacle_loss_db,2,3,0.0
7.240347,obstacle_loss_db,0,1,0.0
7.240347,obstacle_loss_db,0,2,0.0
7.240347,obstacle_loss_db,0,3,0.0
7.240347,obstacle_loss_db,1,2,0.0
7.240347,obstacle_loss_db,1,3,0.0
7.240347,obstacle_loss_db,2,3,0.0
7.344144,obstacle_loss_db,0,1,0.0
7.344144,obstacle_loss_db,0,2,0.0
7.344144,obstacle_loss_db,0,3,0.0
7.344144,obstacle_loss_db,1,2,0.0
7.344144,obstacle_loss_db,1,3,0.0
7.344144,obstacle_loss_db,2,3,0.0
7.440814,obstacle_loss_db,0,1,0.0
7.440814,obstacle_loss_db,0,2,0.0
7.440814,obstacle_loss_db,0,3,0.0
7.440814,obstacle_loss_db,1,2,0.0
7.440814,obstacle_loss_db,1,3,0.0
7.440814,obstacle_loss_db,2,3,0.0
7.471176,rssi_dbm,0,1,-53.14284133911133
7.471176,rssi_dbm,0,2,-46.859928131103516
7.471176,rssi_dbm,0,3,-47.61418533325195
7.471176,rssi_dbm,1,2,-43.677589416503906
7.471176,rssi_dbm,1,3,-42.42216491699219
7.471176,rssi_dbm,2,3,-41.073699951171875
7.471187,snr_db,0,1,40.85715866088867
7.471187,snr_db,0,2,47.140071868896484
7.471187,snr_db,0,3,46.38581466674805
7.471187,snr_db,1,2,50.322410583496094
7.471187,snr_db,1,3,51.57783508300781
7.471187,snr_db,2,3,52.926300048828125
7.544234,obstacle_loss_db,0,1,0.0
7.544234,obstacle_loss_db,0,2,0.0
7.544234,obstacle_loss_db,0,3,0.0
7.544234,obstacle_loss_db,1,2,0.0
7.544234,obstacle_loss_db,1,3,0.0
7.544234,obstacle_loss_db,2,3,0.0
7.640339,obstacle_loss_db,0,1,0.0
7.640339,obstacle_loss_db,0,2,0.0
7.640339,obstacle_loss_db,0,3,0.0
7.640339,obstacle_loss_db,1,2,0.0
7.640339,obstacle_loss_db,1,3,0.0
7.640339,obstacle_loss_db,2,3,0.0
7.744439,obstacle_loss_db,0,1,0.0
7.744439,obstacle_loss_db,0,2,0.0
7.744439,obstacle_loss_db,0,3,0.0
7.744439,obstacle_loss_db,1,2,0.0
7.744439,obstacle_loss_db,1,3,0.0
7.744439,obstacle_loss_db,2,3,0.0
7.840729,obstacle_loss_db,0,1,0.0
7.840729,obstacle_loss_db,0,2,0.0
7.840729,obstacle_loss_db,0,3,0.0
7.840729,obstacle_loss_db,1,2,0.0
7.840729,obstacle_loss_db,1,3,0.0
7.840729,obstacle_loss_db,2,3,0.0
7.944052,obstacle_loss_db,0,1,0.0
7.944052,obstacle_loss_db,0,2,0.0
7.944052,obstacle_loss_db,0,3,0.0
7.944052,obstacle_loss_db,1,2,0.0
7.944052,obstacle_loss_db,1,3,0.0
