Linux 5.15.0-186-generic (lenovo) 	08/28/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:24 AM  1002      8413  114.00   11.00    0.00    0.00  125.00     0  32512.00      0.00 9201820  828384   2.55  python3
10:31:24 AM  1002      8579    3.00    3.00    0.00    0.00    6.00    20   4131.00      0.00 2066452  162512   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:25 AM  1002      8413   91.00    8.00    0.00    0.00   99.00     0  27343.00      0.00 9191620  818332   2.52  python3
10:31:25 AM  1002      8579    3.00    2.00    0.00    0.00    5.00     8   5168.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:26 AM  1002      8413  125.00    4.00    0.00    0.00  129.00     4  30844.00      0.00 9189580  816268   2.51  python3
10:31:26 AM  1002      8579    4.00    1.00    0.00    0.00    5.00    18   3990.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:27 AM  1002      8413  138.00    6.00    0.00    0.00  144.00     4  30335.00      0.00 9197740  824276   2.54  python3
10:31:27 AM  1002      8579    3.00    2.00    0.00    0.00    5.00     2   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:28 AM  1002      8413  108.00    2.00    0.00    0.00  110.00     0  28167.00      0.00 9197740  824764   2.54  python3
10:31:28 AM  1002      8579    3.00    2.00    0.00    0.00    5.00     2   3990.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:29 AM  1002      8413  101.00   14.00    0.00    0.00  115.00    10  30083.00      0.00 9171220  798528   2.46  python3
10:31:29 AM  1002      8579    3.00    3.00    0.00    0.00    6.00    20   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:30 AM  1002      8413   97.00    4.00    0.00    0.00  101.00    10  30791.00      0.00 9183456  810380   2.50  python3
10:31:30 AM  1002      8579    2.00    2.00    0.00    0.00    4.00     0   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:31 AM  1002      8413   86.00    6.00    0.00    0.00   92.00    10  27275.00      0.00 9179888  806660   2.48  python3
10:31:31 AM  1002      8579    2.00    2.00    0.00    0.00    4.00    20   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:32 AM  1002      8413   77.00    9.00    0.00    0.00   86.00    12  28167.00      0.00 9183456  810712   2.50  python3
10:31:32 AM  1002      8579    2.00    3.00    0.00    0.00    5.00    10   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:33 AM  1002      8413   87.00    1.00    0.00    0.00   88.00    12  27275.00      0.00 9185500  812604   2.50  python3
10:31:33 AM  1002      8579    3.00    2.00    0.00    0.00    5.00    12   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:34 AM  1002      8413  100.00    7.00    0.00    0.00  107.00     8  24548.00      0.00 9203296  830280   2.56  python3
10:31:34 AM  1002      8579    2.00    1.00    0.00    0.00    3.00    12   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:35 AM  1002      8413   96.00    0.00    0.00    0.00   96.00     8   1034.00      0.00 9207432  834504   2.57  python3
10:31:35 AM  1002      8579    3.00    2.00    0.00    0.00    5.00    12   3990.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:36 AM  1002      8413  111.00    4.00    0.00    0.00  115.00     8  26765.00      0.00 9179888  806836   2.48  python3
10:31:36 AM  1002      8579    4.00    2.00    0.00    0.00    6.00    23   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:37 AM  1002      8413  103.00    2.00    0.00    0.00  105.00    14  26706.00      0.00 9197740  824412   2.54  python3
10:31:37 AM  1002      8579    3.00    2.00    0.00    0.00    5.00    18   3990.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:38 AM  1002      8413  140.00   14.00    0.00    0.00  154.00    14  29628.00      0.00 9183456  810584   2.50  python3
10:31:38 AM  1002      8579    4.00    1.00    0.00    0.00    5.00     4   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:39 AM  1002      8413   73.00    9.00    0.00    0.00   82.00    14  27020.00      0.00 9171220  798064   2.46  python3
10:31:39 AM  1002      8579    2.00    3.00    0.00    0.00    5.00     2   3990.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:40 AM  1002      8413   94.00    8.00    0.00    0.00  102.00    14  26961.00      0.00 9198760  825644   2.54  python3
10:31:40 AM  1002      8579    2.00    2.00    0.00    0.00    4.00     6   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:41 AM  1002      8413  106.00    7.00    0.00    0.00  113.00    14  29121.00      0.00 9179888  806792   2.48  python3
10:31:41 AM  1002      8579    5.00    1.00    0.00    0.00    6.00    12   2671.00      0.00 2063752  161988   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:42 AM  1002      8413  106.00    2.00    0.00    0.00  108.00    14  26000.00      0.00 9171220  798236   2.46  python3
10:31:42 AM  1002      8579    2.00    3.00    0.00    0.00    5.00     6   5309.00      0.00 2069324  167000   0.51  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:43 AM  1002      8413  107.00    4.00    0.00    0.00  111.00     8  26834.00      0.00 9171220  798284   2.46  python3
10:31:43 AM  1002      8579    3.00    1.00    0.00    0.00    4.00    14   2672.00      0.00 2063752  161992   0.50  python3

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:44 AM  1002      8413  106.00    9.00    0.00    0.00  115.00    10  30335.00      0.00 9171220  798348   2.46  python3
10:31:44 AM  1002      8579    3.00    2.00    0.00    0.00    5.00     6   5309.00      0.00 2069324  167004   0.51  python3
